annotation_lbl,category,num_distinct_lbls
part_nn_14_19_150_154,4,2
part_nn_14_19_17_21,2,2
part_nn_14_19_17_22,2,2
part_nn_14_19_180_184,4,2
part_nn_14_19_181_185,4,2
part_nn_14_19_19_24,2,2
part_nn_14_19_23_27,3,2
part_nn_14_19_34_38,4,2
part_nn_14_19_54_58,3,2
part_nn_14_19_80_84,3,2
part_nn_150_154_110_114,3,4
part_nn_150_154_116_120,4,3
part_nn_150_154_120_125,3,2
part_nn_150_154_12_16,3,2
part_nn_150_154_12_17,2,2
part_nn_150_154_130_135,4,3
part_nn_150_154_145_150,2,2
part_nn_150_154_16_21,3,3
part_nn_150_154_19_24,2,2
part_nn_150_154_22_26,4,2
part_nn_150_154_36_40,2,3
part_nn_150_154_38_42,3,3
part_nn_150_154_49_53,4,2
part_nn_150_154_78_82,2,3
part_nn_150_154_90_94,3,2
part_nn_150_155_116_120,2,2
part_nn_150_155_30_34,3,2
part_nn_150_155_56_60,3,2
part_nn_159_164_116_120,3,4
part_nn_159_164_5_9,4,2
part_nn_15_20_219_224,3,2
part_nn_163_167_110_114,4,2
part_nn_163_167_116_120,3,2
part_nn_163_167_145_150,2,2
part_nn_163_167_16_21,3,3
part_nn_163_167_22_26,4,2
part_nn_163_167_28_33,2,3
part_nn_163_167_36_40,3,2
part_nn_163_167_49_53,2,2
part_nn_163_167_52_56,1,2
part_nn_163_167_63_67,2,2
part_nn_167_172_111_115,2,3
part_nn_167_172_16_21,4,2
part_nn_167_172_17_21,2,2
part_nn_167_172_22_26,3,2
part_nn_167_172_34_38,2,2
part_nn_167_172_49_53,3,3
part_nn_167_172_80_84,2,2
part_nn_169_174_110_114,2,2
part_nn_169_174_116_120,3,2
part_nn_169_174_163_167,1,2
part_nn_169_174_180_184,2,2
part_nn_169_174_18_22,2,2
part_nn_169_174_49_53,2,2
part_nn_169_174_88_92,3,3
part_nn_16_20_102_107,3,2
part_nn_16_20_116_120,2,3
part_nn_16_20_145_150,3,2
part_nn_16_20_49_53,3,8
part_nn_16_21_10_14,2,2
part_nn_16_21_116_120,3,3
part_nn_16_21_130_135,2,2
part_nn_16_21_145_150,4,2
part_nn_16_21_14_19,4,2
part_nn_16_21_17_21,3,2
part_nn_16_21_180_184,3,2
part_nn_16_21_80_84,2,2
part_nn_16_21_97_102,2,2
part_nn_170_174_10_14,3,2
part_nn_170_174_117_122,2,2
part_nn_170_174_120_125,2,2
part_nn_170_174_145_150,1,2
part_nn_170_174_163_167,2,2
part_nn_170_174_180_184,3,2
part_nn_170_174_219_224,3,2
part_nn_170_174_42_46,3,4
part_nn_170_174_4_8,3,3
part_nn_170_174_82_86,2,2
part_nn_178_182_116_120,2,2
part_nn_178_182_249_253,3,2
part_nn_178_182_91_95,3,2
part_nn_17_21_116_120,2,3
part_nn_17_21_130_135,2,2
part_nn_17_21_150_154,4,2
part_nn_17_21_180_184,4,2
part_nn_17_21_181_185,4,2
part_nn_17_21_23_27,3,3
part_nn_17_21_34_38,2,2
part_nn_17_21_68_72,3,2
part_nn_17_21_78_82,3,2
part_nn_17_22_110_114,2,2
part_nn_17_22_116_120,2,3
part_nn_17_22_34_38,2,2
part_nn_17_22_53_57,1,2
part_nn_17_22_55_59,2,2
part_nn_17_22_68_72,1,2
part_nn_17_22_71_75,2,2
part_nn_181_185_116_120,4,2
part_nn_181_185_130_135,2,2
part_nn_181_185_180_184,3,2
part_nn_181_185_189_193,3,2
part_nn_181_185_38_42,3,3
part_nn_181_185_78_82,3,2
part_nn_189_193_16_21,4,2
part_nn_18_22_116_120,3,6
part_nn_18_22_117_122,3,2
part_nn_18_22_120_125,1,2
part_nn_18_22_16_21,3,3
part_nn_18_22_19_24,2,2
part_nn_19_24_109_113,3,2
part_nn_19_24_10_14,2,2
part_nn_19_24_150_154,2,2
part_nn_19_24_180_184,2,2
part_nn_19_24_18_22,2,2
part_nn_19_24_53_57,1,2
part_nn_19_24_5_9,2,2
part_nn_207_211_130_135,1,2
part_nn_207_211_16_21,3,2
part_nn_20_25_116_120,3,2
part_nn_20_25_17_21,3,2
part_nn_20_25_27_31,2,2
part_nn_20_25_30_35,3,2
part_nn_20_25_4_8,3,2
part_nn_20_25_52_56,1,2
part_nn_210_214_12_16,2,2
part_nn_210_214_12_17,2,2
part_nn_210_214_18_22,3,2
part_nn_210_214_54_59,2,2
part_nn_210_214_90_94,2,2
part_nn_210_214_91_95,2,3
part_nn_211_216_116_120,2,3
part_nn_211_216_17_21,3,2
part_nn_211_216_180_184,3,2
part_nn_216_220_116_120,2,2
part_nn_216_220_5_9,3,2
part_nn_216_220_76_80,4,2
part_nn_217_222_145_150,3,4
part_nn_218_222_145_150,3,2
part_nn_218_222_38_42,3,3
part_nn_219_224_117_122,3,4
part_nn_219_224_242_246,4,2
part_nn_219_224_67_71,4,2
part_nn_221_225_110_114,2,3
part_nn_221_225_116_120,4,2
part_nn_221_225_120_125,2,3
part_nn_221_225_12_17,2,2
part_nn_221_225_16_21,1,2
part_nn_221_225_181_185,2,2
part_nn_221_225_23_27,2,2
part_nn_221_225_24_28,4,2
part_nn_221_225_6_10,2,2
part_nn_22_26_10_14,3,2
part_nn_22_26_116_120,2,5
part_nn_22_26_120_125,3,2
part_nn_22_26_12_16,4,3
part_nn_22_26_12_17,2,2
part_nn_22_26_181_185,3,2
part_nn_22_26_30_35,3,3
part_nn_22_26_67_71,2,2
part_nn_231_235_49_53,3,2
part_nn_23_27_145_150,2,2
part_nn_23_27_49_53,3,2
part_nn_23_27_67_71,3,3
part_nn_249_253_16_21,3,2
part_nn_249_253_30_35,2,3
part_nn_24_28_117_122,3,2
part_nn_24_28_52_56,1,2
part_nn_24_28_8_12,2,2
part_nn_25_30_116_120,2,2
part_nn_25_30_38_42,3,2
part_nn_26_31_145_150,3,3
part_nn_26_31_76_80,3,3
part_nn_27_31_4_8,3,2
part_nn_27_31_52_56,1,2
part_nn_27_31_53_57,1,2
part_nn_27_31_5_9,3,3
part_nn_28_32_109_113,4,3
part_nn_28_32_114_118,3,3
part_nn_28_32_116_120,2,8
part_nn_28_32_12_17,2,2
part_nn_28_32_19_24,2,2
part_nn_28_32_219_224,4,2
part_nn_28_32_22_26,3,3
part_nn_28_32_30_35,3,2
part_nn_28_32_49_53,2,3
part_nn_28_32_4_8,4,2
part_nn_28_32_50_54,4,2
part_nn_28_32_54_59,2,2
part_nn_28_32_55_60,4,2
part_nn_28_32_65_69,3,4
part_nn_28_32_75_79,3,2
part_nn_28_33_116_120,1,2
part_nn_28_33_16_21,4,3
part_nn_28_33_180_184,3,2
part_nn_29_33_117_122,3,2
part_nn_29_33_142_146,2,3
part_nn_29_33_145_150,2,3
part_nn_29_33_20_25,2,2
part_nn_29_33_28_33,2,2
part_nn_29_33_52_56,1,2
part_nn_29_33_53_57,1,2
part_nn_2_6_116_120,3,4
part_nn_305_309_145_150,2,2
part_nn_305_309_76_80,4,2
part_nn_30_34_116_120,3,2
part_nn_30_35_110_114,4,2
part_nn_30_35_116_120,2,3
part_nn_30_35_120_125,3,2
part_nn_30_35_130_135,4,3
part_nn_30_35_143_147,3,4
part_nn_30_35_145_150,4,3
part_nn_30_35_170_174,2,2
part_nn_30_35_23_27,4,3
part_nn_30_35_28_32,2,2
part_nn_30_35_440_445,3,3
part_nn_30_35_52_56,1,3
part_nn_30_35_71_75,2,2
part_nn_30_35_87_91,3,4
part_nn_30_35_90_94,4,2
part_nn_30_35_91_95,3,2
part_nn_314_318_49_53,4,2
part_nn_32_36_116_120,2,3
part_nn_336_341_120_125,3,3
part_nn_336_341_145_150,3,4
part_nn_336_341_221_225,3,4
part_nn_336_341_49_53,3,3
part_nn_336_341_8_12,2,2
part_nn_33_37_110_114,4,2
part_nn_33_37_4_8,3,3
part_nn_34_38_116_120,2,2
part_nn_34_38_130_135,4,4
part_nn_34_38_145_150,1,2
part_nn_34_38_150_154,4,2
part_nn_34_38_180_184,3,2
part_nn_34_38_181_185,3,2
part_nn_34_38_18_22,2,2
part_nn_34_38_28_33,2,2
part_nn_34_38_5_9,4,3
part_nn_34_38_67_71,3,2
part_nn_34_38_78_82,2,2
part_nn_35_39_116_120,3,2
part_nn_35_39_181_185,3,2
part_nn_35_39_76_80,3,2
part_nn_360_365_16_20,3,2
part_nn_363_368_12_16,4,2
part_nn_363_368_12_17,4,2
part_nn_363_368_148_152,3,2
part_nn_363_368_150_154,3,3
part_nn_363_368_163_167,4,2
part_nn_36_40_116_120,3,2
part_nn_36_40_22_26,2,4
part_nn_36_40_38_42,3,3
part_nn_38_42_16_21,2,3
part_nn_38_42_22_26,3,2
part_nn_39_43_145_150,2,2
part_nn_40_44_12_16,2,2
part_nn_40_44_12_17,4,2
part_nn_40_44_130_135,2,2
part_nn_40_44_163_167,2,2
part_nn_40_44_16_21,3,2
part_nn_40_44_23_27,2,2
part_nn_40_44_30_35,3,2
part_nn_40_44_50_54,2,2
part_nn_41_45_219_224,3,3
part_nn_42_46_100_105,3,2
part_nn_42_46_116_120,2,3
part_nn_42_46_12_17,4,3
part_nn_42_46_52_56,1,2
part_nn_42_47_145_150,3,2
part_nn_43_48_145_150,2,2
part_nn_43_48_14_19,3,2
part_nn_43_48_219_224,4,2
part_nn_440_445_16_21,2,2
part_nn_440_445_19_24,2,3
part_nn_440_445_22_26,3,2
part_nn_440_445_30_35,4,2
part_nn_440_445_97_101,3,3
part_nn_440_445_97_102,3,2
part_nn_44_48_116_120,3,2
part_nn_44_48_91_95,4,2
part_nn_45_50_116_120,2,3
part_nn_45_50_30_35,4,2
part_nn_49_53_116_120,1,2
part_nn_49_53_12_17,2,2
part_nn_49_53_16_20,3,3
part_nn_49_53_23_27,4,2
part_nn_49_53_43_48,4,2
part_nn_49_53_49_53,4,3
part_nn_49_53_5_9,3,2
part_nn_49_53_88_92,3,4
part_nn_49_53_91_95,3,2
part_nn_49_53_97_101,4,2
part_nn_4_8_109_113,4,3
part_nn_4_8_143_147,3,3
part_nn_4_8_16_21,3,6
part_nn_4_8_221_225,2,2
part_nn_4_8_67_71,3,2
part_nn_4_8_76_80,3,2
part_nn_50_54_10_14,2,4
part_nn_50_54_116_120,3,6
part_nn_50_54_12_17,2,2
part_nn_50_54_130_135,2,3
part_nn_50_54_145_150,2,2
part_nn_50_54_14_19,2,2
part_nn_50_54_16_20,4,2
part_nn_50_54_16_21,3,2
part_nn_50_54_17_21,2,2
part_nn_50_54_180_184,2,2
part_nn_50_54_219_224,3,2
part_nn_50_54_29_33,2,2
part_nn_50_54_30_35,3,2
part_nn_50_54_336_341,4,2
part_nn_50_54_34_38,2,2
part_nn_50_54_38_42,3,3
part_nn_50_54_42_46,3,4
part_nn_50_54_49_53,3,8
part_nn_50_54_4_8,3,7
part_nn_50_54_78_82,2,2
part_nn_50_54_80_84,2,2
part_nn_50_54_88_92,2,2
part_nn_50_54_90_94,2,2
part_nn_50_55_116_120,2,6
part_nn_50_55_38_42,3,2
part_nn_52_56_12_17,1,2
part_nn_52_56_17_21,2,2
part_nn_52_56_180_184,2,2
part_nn_52_56_181_185,2,2
part_nn_52_56_34_38,2,3
part_nn_52_56_80_84,2,2
part_nn_52_56_91_95,2,2
part_nn_53_57_104_108,4,2
part_nn_53_57_116_120,2,4
part_nn_53_57_16_21,2,3
part_nn_53_57_17_21,2,2
part_nn_53_57_180_184,2,2
part_nn_53_57_181_185,2,2
part_nn_53_57_34_38,2,2
part_nn_53_57_36_40,1,2
part_nn_53_57_38_42,3,3
part_nn_53_57_80_84,2,2
part_nn_54_58_10_14,3,2
part_nn_54_58_16_21,3,7
part_nn_54_58_17_21,3,2
part_nn_54_58_180_184,3,2
part_nn_54_58_181_185,3,2
part_nn_54_58_18_22,2,3
part_nn_54_58_19_24,3,2
part_nn_54_58_27_31,3,3
part_nn_54_58_34_38,3,2
part_nn_54_58_40_44,4,2
part_nn_54_58_49_53,3,2
part_nn_54_58_52_56,2,2
part_nn_54_58_68_72,4,2
part_nn_54_58_76_80,4,4
part_nn_54_58_78_82,3,2
part_nn_54_58_80_84,3,2
part_nn_54_58_90_94,2,2
part_nn_54_59_12_16,4,2
part_nn_54_59_145_150,3,3
part_nn_54_59_22_26,4,2
part_nn_54_59_336_341,3,4
part_nn_55_59_116_120,3,4
part_nn_55_59_17_21,1,2
part_nn_55_59_67_71,4,2
part_nn_55_59_91_95,3,2
part_nn_55_60_12_17,4,3
part_nn_55_60_30_35,2,2
part_nn_55_60_52_56,1,2
part_nn_55_60_53_57,1,2
part_nn_56_60_143_147,3,2
part_nn_56_60_18_22,4,2
part_nn_56_60_4_8,4,4
part_nn_57_61_145_150,3,2
part_nn_57_61_58_62,3,2
part_nn_57_61_91_95,3,2
part_nn_58_62_116_120,3,4
part_nn_58_62_40_44,1,2
part_nn_58_62_42_46,4,2
part_nn_58_62_49_53,3,4
part_nn_58_62_52_56,2,2
part_nn_58_62_53_57,4,2
part_nn_5_9_117_122,3,3
part_nn_5_9_143_147,3,2
part_nn_5_9_16_20,3,4
part_nn_5_9_219_224,3,3
part_nn_5_9_4_8,4,2
part_nn_5_9_76_80,3,2
part_nn_61_65_16_21,2,2
part_nn_61_65_38_42,3,2
part_nn_63_67_16_21,3,2
part_nn_63_67_49_53,2,2
part_nn_65_69_130_134,3,2
part_nn_65_69_49_53,3,3
part_nn_65_69_50_54,3,2
part_nn_66_70_145_150,3,3
part_nn_66_70_68_72,2,2
part_nn_67_71_14_18,3,3
part_nn_67_71_219_224,3,2
part_nn_67_71_23_27,3,3
part_nn_68_72_110_114,2,2
part_nn_68_72_180_184,2,2
part_nn_68_72_19_24,2,2
part_nn_68_72_40_44,3,3
part_nn_68_72_52_56,2,2
part_nn_68_72_75_79,2,2
part_nn_68_73_76_80,3,2
part_nn_71_75_109_113,3,3
part_nn_71_75_110_114,2,2
part_nn_71_75_116_120,3,3
part_nn_71_75_150_154,2,2
part_nn_71_75_18_22,2,2
part_nn_71_75_22_26,2,2
part_nn_71_75_249_253,3,2
part_nn_71_75_30_35,2,2
part_nn_71_75_336_341,2,2
part_nn_71_75_88_92,4,2
part_nn_71_75_91_95,3,3
part_nn_73_77_116_120,3,3
part_nn_73_78_242_246,3,2
part_nn_75_79_150_154,4,2
part_nn_75_79_336_341,3,2
part_nn_75_79_49_53,2,2
part_nn_75_79_90_94,3,2
part_nn_76_80_117_122,3,4
part_nn_76_80_145_150,3,4
part_nn_76_80_23_27,3,2
part_nn_76_80_336_341,3,2
part_nn_76_80_38_42,3,3
part_nn_76_80_42_46,3,3
part_nn_76_80_4_8,3,4
part_nn_76_80_71_75,2,2
part_nn_76_80_88_92,2,3
part_nn_78_82_145_150,2,3
part_nn_78_82_180_184,3,2
part_nn_78_82_18_22,1,2
part_nn_78_82_336_341,3,2
part_nn_78_82_4_8,3,2
part_nn_78_82_6_10,3,2
part_nn_79_83_116_120,3,2
part_nn_79_83_142_146,3,2
part_nn_80_84_130_135,2,2
part_nn_80_84_150_154,4,2
part_nn_80_84_163_167,3,3
part_nn_80_84_17_21,2,2
part_nn_80_84_17_22,2,2
part_nn_80_84_180_184,2,2
part_nn_80_84_181_185,3,2
part_nn_80_84_210_214,4,2
part_nn_80_84_211_216,2,2
part_nn_80_84_34_38,2,2
part_nn_80_84_75_79,3,3
part_nn_80_84_78_82,3,2
part_nn_80_84_8_12,4,2
part_nn_81_85_116_120,2,2
part_nn_81_85_12_17,2,2
part_nn_81_85_30_35,3,2
part_nn_82_86_137_142,3,3
part_nn_84_88_116_120,3,3
part_nn_84_88_12_17,2,3
part_nn_84_88_142_146,2,2
part_nn_84_88_163_167,3,2
part_nn_84_88_18_22,2,2
part_nn_84_88_28_32,3,2
part_nn_84_88_30_35,2,2
part_nn_84_88_8_12,3,2
part_nn_84_89_110_114,3,2
part_nn_84_89_116_120,2,2
part_nn_84_89_145_150,2,2
part_nn_84_89_23_27,3,3
part_nn_84_89_38_42,3,3
part_nn_87_91_116_120,2,6
part_nn_87_91_49_53,4,2
part_nn_87_91_5_9,4,3
part_nn_87_91_90_94,4,2
part_nn_88_92_116_120,3,5
part_nn_88_92_30_35,2,2
part_nn_88_92_91_95,3,3
part_nn_89_93_117_122,3,2
part_nn_89_93_4_8,4,2
part_nn_8_12_116_120,3,9
part_nn_8_12_140_144,4,3
part_nn_8_12_143_147,3,3
part_nn_8_12_180_184,2,2
part_nn_8_12_42_47,4,2
part_nn_8_12_49_53,3,3
part_nn_8_12_53_57,2,2
part_nn_8_12_71_75,3,2
part_nn_8_12_91_95,2,2
part_nn_90_94_10_14,3,4
part_nn_90_94_145_150,3,3
part_nn_90_94_17_21,3,2
part_nn_90_94_17_22,2,2
part_nn_90_94_180_184,3,2
part_nn_90_94_181_185,3,2
part_nn_90_94_20_25,2,2
part_nn_90_94_22_26,2,2
part_nn_90_94_28_33,2,2
part_nn_90_94_34_38,3,2
part_nn_90_94_54_58,4,2
part_nn_90_94_80_84,3,2
part_nn_91_95_116_120,2,2
part_nn_91_95_145_150,2,2
part_nn_91_95_16_20,3,6
part_nn_91_95_27_31,2,2
part_nn_91_95_5_9,3,2
part_nn_96_100_116_120,2,3
part_nn_96_100_42_46,3,2
part_nn_97_101_109_113,4,2
part_nn_97_101_116_120,3,4
part_nn_97_101_14_19,2,2
part_nn_97_101_180_184,3,2
part_nn_97_101_18_22,3,3
part_nn_97_101_91_95,3,3
part_nn_97_102_53_57,1,2
pin_vb_0_3_24_30,4,2
pin_vb_0_3_56_62,4,2
pin_vb_0_6_310_316,3,2
pin_vb_0_7_27_34,3,3
pin_vb_0_7_63_69,2,2
pin_vb_100_107_38_41,2,2
pin_vb_103_109_86_92,3,3
pin_vb_105_108_19_26,2,2
pin_vb_105_108_22_28,3,2
pin_vb_105_108_23_26,3,2
pin_vb_105_108_27_34,4,3
pin_vb_105_108_343_350,2,3
pin_vb_105_108_39_42,3,2
pin_vb_105_108_495_501,3,2
pin_vb_105_108_86_92,4,3
pin_vb_105_108_97_103,2,2
pin_vb_10_16_18_24,3,2
pin_vb_115_121_56_62,3,2
pin_vb_115_122_310_316,3,3
pin_vb_117_120_231_238,3,2
pin_vb_117_123_23_26,3,2
pin_vb_117_123_56_62,4,2
pin_vb_118_124_117_120,3,2
pin_vb_118_124_144_147,2,2
pin_vb_120_126_231_238,4,2
pin_vb_120_126_77_83,3,2
pin_vb_123_129_231_238,3,2
pin_vb_124_130_22_28,4,2
pin_vb_124_130_27_34,2,2
pin_vb_124_130_38_41,3,3
pin_vb_125_132_231_238,4,2
pin_vb_125_132_75_78,3,3
pin_vb_128_131_19_26,3,2
pin_vb_128_131_22_28,4,2
pin_vb_128_131_231_238,4,2
pin_vb_128_131_38_41,2,2
pin_vb_128_131_56_62,4,2
pin_vb_128_131_75_78,2,3
pin_vb_12_15_63_69,2,2
pin_vb_12_18_38_41,3,2
pin_vb_12_18_39_42,2,2
pin_vb_12_18_75_78,3,4
pin_vb_138_145_38_41,3,2
pin_vb_138_145_68_71,3,2
pin_vb_139_145_38_41,1,2
pin_vb_13_19_22_28,4,2
pin_vb_13_19_38_41,1,2
pin_vb_141_147_310_316,4,3
pin_vb_144_147_0_7,4,2
pin_vb_144_147_138_145,3,2
pin_vb_144_147_18_24,3,3
pin_vb_148_154_161_164,4,2
pin_vb_148_154_57_63,3,2
pin_vb_148_154_69_76,3,2
pin_vb_148_154_75_78,2,2
pin_vb_159_162_138_145,3,2
pin_vb_159_162_231_238,3,2
pin_vb_159_162_32_35,4,2
pin_vb_159_162_63_69,3,2
pin_vb_159_165_105_108,4,3
pin_vb_159_165_12_18,3,2
pin_vb_159_165_23_26,3,3
pin_vb_159_165_56_62,4,2
pin_vb_15_21_30_36,3,2
pin_vb_160_166_23_26,3,2
pin_vb_160_167_163_170,4,2
pin_vb_160_167_69_72,2,2
pin_vb_161_164_160_167,3,2
pin_vb_161_164_38_41,2,3
pin_vb_163_170_231_238,3,3
pin_vb_16_22_124_130,4,2
pin_vb_16_22_54_57,3,2
pin_vb_16_22_75_78,3,4
pin_vb_182_189_23_26,3,3
pin_vb_182_189_75_78,3,4
pin_vb_182_189_77_80,3,5
pin_vb_183_189_18_24,3,3
pin_vb_189_196_38_41,3,2
pin_vb_18_24_128_131,4,2
pin_vb_18_24_38_41,3,2
pin_vb_18_24_77_80,2,2
pin_vb_192_199_86_92,3,3
pin_vb_196_202_52_55,3,2
pin_vb_197_200_113_116,4,2
pin_vb_197_200_12_15,4,2
pin_vb_197_200_161_164,3,2
pin_vb_19_22_50_56,3,2
pin_vb_19_25_23_26,3,2
pin_vb_19_25_32_35,2,2
pin_vb_19_26_128_131,4,2
pin_vb_19_26_22_28,2,2
pin_vb_19_26_77_80,2,2
pin_vb_202_208_77_83,3,4
pin_vb_209_215_231_238,3,2
pin_vb_20_26_105_108,2,2
pin_vb_20_26_22_28,3,5
pin_vb_20_26_39_42,2,2
pin_vb_219_222_105_108,3,2
pin_vb_219_222_39_42,3,2
pin_vb_219_222_54_57,3,2
pin_vb_219_222_68_71,3,2
pin_vb_219_225_192_199,4,2
pin_vb_219_225_63_69,4,3
pin_vb_21_27_56_62,3,2
pin_vb_225_231_56_62,3,2
pin_vb_226_232_86_92,4,2
pin_vb_22_28_105_108,2,3
pin_vb_22_28_19_26,4,3
pin_vb_22_28_39_45,2,2
pin_vb_22_28_50_56,3,5
pin_vb_22_28_63_69,2,2
pin_vb_22_28_96_102,4,2
pin_vb_231_238_310_316,3,6
pin_vb_23_26_182_189,3,2
pin_vb_23_26_19_26,3,3
pin_vb_23_26_39_42,2,2
pin_vb_23_26_60_66,3,3
pin_vb_23_26_8_14,3,2
pin_vb_24_28_63_69,3,2
pin_vb_24_30_52_58,3,2
pin_vb_24_30_56_62,3,2
pin_vb_26_32_138_145,3,2
pin_vb_273_276_33_36,2,2
pin_vb_27_33_52_58,3,2
pin_vb_27_34_100_107,3,2
pin_vb_27_34_35_38,4,3
pin_vb_27_34_8_14,2,2
pin_vb_30_36_26_32,4,2
pin_vb_310_316_23_26,3,7
pin_vb_310_316_50_56,3,2
pin_vb_310_316_52_58,4,2
pin_vb_310_316_56_62,3,2
pin_vb_31_37_105_108,2,2
pin_vb_31_37_56_62,4,2
pin_vb_32_35_231_238,4,2
pin_vb_32_38_18_24,3,3
pin_vb_33_36_23_26,3,2
pin_vb_33_36_35_38,4,2
pin_vb_33_36_52_58,3,2
pin_vb_33_39_22_28,2,2
pin_vb_33_39_23_26,3,3
pin_vb_33_39_39_42,2,2
pin_vb_33_39_56_62,2,2
pin_vb_343_350_124_130,4,2
pin_vb_343_350_33_36,2,2
pin_vb_343_350_75_78,3,4
pin_vb_34_40_24_30,3,3
pin_vb_34_40_52_58,3,3
pin_vb_35_38_50_56,4,3
pin_vb_35_41_202_208,4,2
pin_vb_35_41_63_69,3,2
pin_vb_36_39_23_26,3,2
pin_vb_36_39_39_42,2,2
pin_vb_36_42_163_170,4,2
pin_vb_36_42_18_24,4,2
pin_vb_36_42_310_316,3,2
pin_vb_36_42_50_56,4,3
pin_vb_37_43_18_24,3,3
pin_vb_38_41_128_131,3,2
pin_vb_38_41_22_28,4,2
pin_vb_39_42_22_28,4,3
pin_vb_39_42_52_58,4,3
pin_vb_39_45_23_26,3,3
pin_vb_39_45_69_76,2,2
pin_vb_39_45_77_83,4,3
pin_vb_40_43_22_28,3,3
pin_vb_40_46_231_238,4,2
pin_vb_41_48_19_26,3,3
pin_vb_45_48_10_16,4,2
pin_vb_45_48_22_28,3,2
pin_vb_45_48_310_316,3,2
pin_vb_47_54_52_58,4,2
pin_vb_48_54_161_164,3,2
pin_vb_48_54_163_170,3,2
pin_vb_48_54_54_57,2,2
pin_vb_495_501_148_154,3,2
pin_vb_495_501_75_78,2,2
pin_vb_4_10_231_238,3,2
pin_vb_51_57_105_108,3,4
pin_vb_51_57_12_18,3,2
pin_vb_51_57_197_200,3,2
pin_vb_51_57_20_26,2,2
pin_vb_51_57_22_28,4,3
pin_vb_51_57_33_39,3,2
pin_vb_51_57_39_42,2,2
pin_vb_51_57_48_54,4,2
pin_vb_51_57_50_56,4,2
pin_vb_51_57_52_58,4,2
pin_vb_51_57_56_62,3,2
pin_vb_51_57_60_66,3,2
pin_vb_51_57_75_78,2,2
pin_vb_51_57_77_80,2,2
pin_vb_51_57_8_11,2,2
pin_vb_51_57_97_103,3,2
pin_vb_52_55_12_18,3,2
pin_vb_52_55_19_26,3,2
pin_vb_52_58_23_26,4,2
pin_vb_52_58_310_316,4,4
pin_vb_52_58_56_62,3,2
pin_vb_52_58_86_92,4,3
pin_vb_53_59_18_24,4,3
pin_vb_53_59_38_41,1,2
pin_vb_54_57_105_108,3,4
pin_vb_54_57_182_189,2,2
pin_vb_54_57_52_55,4,3
pin_vb_54_57_56_62,2,2
pin_vb_54_57_61_67,3,3
pin_vb_54_57_7_13,2,3
pin_vb_54_60_22_28,4,2
pin_vb_54_60_39_42,2,2
pin_vb_54_60_54_57,3,3
pin_vb_54_60_56_62,3,2
pin_vb_56_62_105_108,3,2
pin_vb_56_62_196_202,3,2
pin_vb_56_62_20_26,2,2
pin_vb_56_62_22_28,3,2
pin_vb_56_62_26_32,3,3
pin_vb_56_62_310_316,3,2
pin_vb_56_62_39_42,2,2
pin_vb_56_62_52_55,2,2
pin_vb_56_62_63_69,3,4
pin_vb_56_62_77_80,2,2
pin_vb_56_63_182_189,4,2
pin_vb_57_63_26_32,3,4
pin_vb_57_63_38_41,2,2
pin_vb_57_63_54_57,2,3
pin_vb_57_63_8_14,4,2
pin_vb_60_66_23_26,3,2
pin_vb_60_66_56_62,2,2
pin_vb_61_67_30_36,4,2
pin_vb_61_67_38_41,2,2
pin_vb_61_67_48_54,3,2
pin_vb_62_68_57_63,3,2
pin_vb_62_68_75_78,2,2
pin_vb_63_69_182_189,4,2
pin_vb_63_69_56_62,3,2
pin_vb_64_67_86_92,3,3
pin_vb_65_71_182_189,4,2
pin_vb_68_71_231_238,2,2
pin_vb_68_71_23_26,3,2
pin_vb_68_74_107_113,4,2
pin_vb_69_72_16_22,3,2
pin_vb_69_72_38_41,3,2
pin_vb_69_76_68_71,3,2
pin_vb_69_76_75_78,3,3
pin_vb_69_76_96_102,3,2
pin_vb_6_13_107_113,3,2
pin_vb_71_77_105_108,2,2
pin_vb_71_77_57_63,4,3
pin_vb_74_77_56_62,3,2
pin_vb_74_80_86_92,3,3
pin_vb_75_78_128_131,2,2
pin_vb_75_78_19_26,4,2
pin_vb_75_78_23_26,3,2
pin_vb_77_80_105_108,3,2
pin_vb_77_80_22_28,3,2
pin_vb_77_80_310_316,2,3
pin_vb_77_80_38_41,3,2
pin_vb_77_80_39_42,3,2
pin_vb_77_80_52_58,2,3
pin_vb_77_80_56_62,3,2
pin_vb_77_80_63_69,2,3
pin_vb_77_80_75_78,3,3
pin_vb_77_83_22_28,4,2
pin_vb_77_83_23_26,3,3
pin_vb_79_85_13_19,3,2
pin_vb_79_85_197_200,3,2
pin_vb_79_85_231_238,4,3
pin_vb_79_85_33_36,2,3
pin_vb_79_85_50_56,3,3
pin_vb_79_85_52_58,3,2
pin_vb_79_85_54_57,2,2
pin_vb_7_13_182_189,3,2
pin_vb_7_13_38_41,3,3
pin_vb_82_88_22_28,4,2
pin_vb_84_90_26_32,4,2
pin_vb_86_92_105_108,3,2
pin_vb_86_92_23_26,3,3
pin_vb_86_92_77_80,2,2
pin_vb_87_90_35_38,4,2
pin_vb_87_94_26_32,3,2
pin_vb_88_94_75_78,3,3
pin_vb_8_14_36_42,3,3
pin_vb_8_14_50_56,3,2
pin_vb_90_96_63_69,3,2
pin_vb_91_97_52_58,3,3
pin_vb_95_98_63_69,2,2
pin_vb_96_102_100_107,3,2
pin_vb_97_103_105_108,3,3
plane_nn_0_5_110_115,3,3
plane_nn_0_5_167_172,4,2
