annotation_lbl,category,num_distinct_lbls
maxim_nn_151_157_44_49,1,1
maxim_nn_151_157_75_81,3,2
maxim_nn_152_157_194_199,1,1
maxim_nn_152_157_21_26,4,3
maxim_nn_154_160_152_157,3,2
maxim_nn_154_160_47_53,4,1
maxim_nn_154_160_75_81,4,1
maxim_nn_155_160_113_118,4,2
maxim_nn_155_160_15_20,0,1
maxim_nn_157_163_152_157,4,1
maxim_nn_15_20_14_20,1,1
maxim_nn_15_20_152_157,0,1
maxim_nn_15_20_341_346,0,1
maxim_nn_15_21_168_173,4,1
maxim_nn_15_21_185_191,4,2
maxim_nn_15_21_45_50,4,1
maxim_nn_164_169_138_144,4,1
maxim_nn_164_169_14_20,4,4
maxim_nn_164_169_157_163,4,1
maxim_nn_164_169_41_47,4,3
maxim_nn_168_173_14_20,3,2
maxim_nn_175_181_128_133,0,1
maxim_nn_175_181_14_19,4,1
maxim_nn_175_181_36_41,0,1
maxim_nn_175_181_39_45,4,1
maxim_nn_175_181_42_48,4,2
maxim_nn_175_181_67_73,3,1
maxim_nn_176_181_185_191,4,2
maxim_nn_176_181_31_36,4,1
maxim_nn_176_181_659_664,4,1
maxim_nn_176_181_9_14,4,1
maxim_nn_17_22_4_10,4,1
maxim_nn_17_22_59_64,4,2
maxim_nn_185_191_14_20,3,2
maxim_nn_185_191_37_42,1,3
maxim_nn_185_191_42_48,4,2
maxim_nn_185_191_80_85,0,1
maxim_nn_185_191_96_101,4,1
maxim_nn_18_23_14_20,4,2
maxim_nn_18_23_151_157,4,3
maxim_nn_18_23_31_36,4,1
maxim_nn_18_23_43_48,3,1
maxim_nn_18_23_55_60,4,1
maxim_nn_18_24_42_48,4,2
maxim_nn_190_195_185_191,4,1
maxim_nn_190_195_43_48,3,1
maxim_nn_190_195_73_79,3,1
maxim_nn_194_199_33_38,1,1
maxim_nn_194_199_44_49,1,3
maxim_nn_195_201_135_140,4,2
maxim_nn_198_204_100_105,4,1
maxim_nn_198_204_35_40,4,1
maxim_nn_198_204_35_41,4,1
maxim_nn_198_204_5_10,4,1
maxim_nn_198_204_69_74,0,1
maxim_nn_19_24_107_113,4,1
maxim_nn_19_24_119_125,4,2
maxim_nn_19_24_151_157,4,1
maxim_nn_19_24_175_181,3,1
maxim_nn_19_24_32_37,4,1
maxim_nn_19_24_36_42,4,1
maxim_nn_19_24_4_9,4,1
maxim_nn_19_24_54_60,3,1
maxim_nn_19_24_75_81,4,1
maxim_nn_200_206_152_157,4,1
maxim_nn_200_206_69_74,1,1
maxim_nn_200_206_69_75,4,1
maxim_nn_200_206_9_14,4,1
maxim_nn_205_210_119_125,4,1
maxim_nn_205_210_138_144,4,1
maxim_nn_205_210_151_157,3,1
maxim_nn_205_210_18_23,4,1
maxim_nn_205_210_26_31,0,1
maxim_nn_205_210_32_37,4,1
maxim_nn_205_210_37_42,1,3
maxim_nn_205_210_42_48,3,1
maxim_nn_205_210_43_48,4,1
maxim_nn_21_26_113_118,4,3
maxim_nn_21_26_151_157,4,1
maxim_nn_21_26_154_160,4,1
maxim_nn_21_26_35_41,3,3
maxim_nn_21_26_40_45,1,1
maxim_nn_21_26_53_59,4,1
maxim_nn_22_28_152_157,4,1
maxim_nn_22_28_154_160,4,1
maxim_nn_22_28_15_20,0,1
maxim_nn_22_28_176_181,4,1
maxim_nn_22_28_26_31,0,1
maxim_nn_22_28_367_373,4,1
maxim_nn_22_28_4_9,3,1
maxim_nn_22_28_55_60,3,1
maxim_nn_242_247_42_48,4,2
maxim_nn_242_247_45_50,4,1
maxim_nn_242_247_5_10,4,1
maxim_nn_24_29_14_19,3,1
maxim_nn_24_29_185_191,3,3
maxim_nn_24_30_151_156,0,1
maxim_nn_24_30_42_48,3,2
maxim_nn_259_264_151_157,4,3
maxim_nn_25_31_107_112,4,1
maxim_nn_25_31_151_157,4,1
maxim_nn_25_31_32_37,4,1
maxim_nn_25_31_36_42,4,1
maxim_nn_25_31_659_664,4,1
maxim_nn_261_266_19_24,4,1
maxim_nn_261_266_35_40,3,1
maxim_nn_261_266_75_81,4,1
maxim_nn_264_269_113_118,4,2
maxim_nn_265_271_0_5,1,1
maxim_nn_265_271_135_140,4,2
maxim_nn_269_275_100_105,4,3
maxim_nn_269_275_107_113,4,2
maxim_nn_269_275_157_163,4,1
maxim_nn_26_31_113_118,0,1
maxim_nn_26_31_135_140,0,1
maxim_nn_26_31_152_157,4,5
maxim_nn_26_31_155_160,0,1
maxim_nn_26_31_21_26,1,2
maxim_nn_26_31_242_247,4,1
maxim_nn_26_31_45_51,1,1
maxim_nn_26_31_56_61,0,1
maxim_nn_26_31_64_69,0,1
maxim_nn_26_31_67_73,1,1
maxim_nn_26_31_93_99,0,1
maxim_nn_26_31_9_14,4,1
maxim_nn_274_279_35_41,1,1
maxim_nn_274_279_85_90,1,1
maxim_nn_29_34_14_20,1,3
maxim_nn_31_36_135_140,0,1
maxim_nn_31_36_152_157,4,4
maxim_nn_31_36_44_49,4,1
maxim_nn_31_36_48_53,4,2
maxim_nn_31_36_61_66,0,1
maxim_nn_32_37_107_112,4,1
maxim_nn_32_37_107_113,4,2
maxim_nn_32_37_21_26,4,1
maxim_nn_32_37_25_31,4,1
maxim_nn_32_37_4_9,4,1
maxim_nn_33_38_185_191,4,1
maxim_nn_33_38_205_210,0,1
maxim_nn_33_38_259_264,4,1
maxim_nn_33_38_44_49,0,2
maxim_nn_33_38_59_64,4,1
maxim_nn_33_39_185_191,3,2
maxim_nn_33_39_76_81,4,1
maxim_nn_341_346_114_119,4,1
maxim_nn_341_346_149_154,4,1
maxim_nn_341_346_151_157,4,2
maxim_nn_341_346_56_62,4,1
maxim_nn_34_39_100_105,4,1
maxim_nn_34_39_119_125,4,3
maxim_nn_34_39_14_20,4,2
maxim_nn_34_39_151_157,4,1
maxim_nn_34_39_274_279,1,1
maxim_nn_34_39_40_45,0,1
maxim_nn_34_39_62_67,4,1
maxim_nn_34_39_75_81,4,2
maxim_nn_34_40_123_129,4,2
maxim_nn_34_40_42_48,4,2
maxim_nn_35_40_123_129,3,1
maxim_nn_35_40_135_140,4,2
maxim_nn_35_40_9_14,4,1
maxim_nn_35_41_135_140,4,1
maxim_nn_35_41_42_48,4,2
maxim_nn_367_373_152_157,4,2
maxim_nn_367_373_198_204,0,1
maxim_nn_367_373_265_271,4,1
maxim_nn_367_373_9_14,4,1
maxim_nn_36_41_17_22,0,1
maxim_nn_36_41_42_48,0,2
maxim_nn_36_42_185_191,4,2
maxim_nn_37_42_33_38,0,1
maxim_nn_37_42_42_48,1,1
maxim_nn_37_42_44_49,4,2
maxim_nn_37_42_81_86,4,2
maxim_nn_38_43_120_125,0,1
maxim_nn_38_43_128_133,4,1
maxim_nn_38_43_135_140,1,1
maxim_nn_38_43_185_191,4,4
maxim_nn_38_43_18_23,1,1
maxim_nn_38_43_259_264,0,1
maxim_nn_38_43_42_48,1,2
maxim_nn_39_45_113_118,3,2
maxim_nn_39_45_123_129,4,1
maxim_nn_39_45_61_66,1,1
maxim_nn_40_45_151_157,3,3
maxim_nn_40_45_152_157,1,3
maxim_nn_40_45_205_210,0,1
maxim_nn_40_45_53_59,0,1
maxim_nn_40_46_113_118,4,1
maxim_nn_40_46_135_140,1,1
maxim_nn_40_46_152_157,4,3
maxim_nn_40_46_42_48,4,2
maxim_nn_40_46_88_93,4,1
maxim_nn_41_46_113_118,1,2
maxim_nn_41_46_135_140,4,3
maxim_nn_41_46_48_53,4,1
maxim_nn_41_46_5_10,0,1
maxim_nn_41_46_99_104,0,1
maxim_nn_41_47_151_157,4,2
maxim_nn_42_48_135_140,4,2
maxim_nn_42_48_21_26,4,2
maxim_nn_42_48_22_28,4,2
maxim_nn_42_48_40_45,1,2
maxim_nn_42_48_75_81,3,2
maxim_nn_43_48_0_5,0,1
maxim_nn_43_48_107_113,3,5
maxim_nn_43_48_119_125,4,1
maxim_nn_43_48_130_136,4,1
maxim_nn_43_48_135_140,4,3
maxim_nn_43_48_155_160,4,1
maxim_nn_43_48_19_24,4,2
maxim_nn_43_48_35_41,4,2
maxim_nn_43_48_48_53,4,1
maxim_nn_43_48_49_54,4,1
maxim_nn_43_48_67_72,4,1
maxim_nn_441_447_18_24,4,1
maxim_nn_441_447_19_24,4,1
maxim_nn_441_447_21_26,3,3
maxim_nn_441_447_32_37,4,1
maxim_nn_44_49_135_140,1,3
maxim_nn_44_49_14_20,4,2
maxim_nn_44_49_21_26,4,5
maxim_nn_44_49_26_31,0,1
maxim_nn_44_49_5_10,4,1
maxim_nn_44_49_75_81,1,1
maxim_nn_45_50_0_5,0,1
maxim_nn_45_50_120_125,4,1
maxim_nn_45_50_135_140,4,1
maxim_nn_45_50_14_20,4,2
maxim_nn_45_50_152_157,4,1
maxim_nn_45_50_274_279,0,1
maxim_nn_45_50_40_46,4,1
maxim_nn_45_50_42_48,3,1
maxim_nn_45_50_4_9,3,1
maxim_nn_45_50_76_82,4,1
maxim_nn_45_50_8_13,4,2
maxim_nn_45_51_113_118,3,2
maxim_nn_45_51_274_279,0,1
maxim_nn_47_52_113_118,4,2
maxim_nn_47_52_135_140,4,2
maxim_nn_47_52_157_163,4,1
maxim_nn_47_52_67_73,4,1
maxim_nn_47_53_367_373,4,1
maxim_nn_47_53_75_81,4,1
maxim_nn_48_53_100_105,4,1
maxim_nn_48_53_151_157,4,2
maxim_nn_48_53_34_39,4,1
maxim_nn_48_53_43_48,4,1
maxim_nn_48_53_55_60,4,1
maxim_nn_48_53_59_64,4,3
maxim_nn_49_54_151_157,4,2
maxim_nn_49_54_176_181,4,1
maxim_nn_49_54_19_24,4,1
maxim_nn_49_54_35_41,4,2
maxim_nn_4_10_151_157,4,3
maxim_nn_4_10_264_269,4,1
maxim_nn_4_10_42_48,3,2
maxim_nn_4_10_92_98,4,1
maxim_nn_4_9_110_115,0,1
maxim_nn_4_9_113_118,4,5
maxim_nn_4_9_117_122,4,1
maxim_nn_4_9_152_157,4,2
maxim_nn_4_9_185_191,3,2
maxim_nn_4_9_198_204,4,1
maxim_nn_4_9_26_31,0,1
maxim_nn_4_9_35_41,4,3
maxim_nn_4_9_43_48,4,1
maxim_nn_4_9_49_54,4,1
maxim_nn_4_9_63_69,4,1
maxim_nn_4_9_659_664,4,1
maxim_nn_4_9_84_89,0,1
maxim_nn_4_9_88_93,4,1
maxim_nn_4_9_99_104,0,1
maxim_nn_500_505_26_31,4,1
maxim_nn_500_505_59_64,1,2
maxim_nn_51_56_261_266,1,3
maxim_nn_51_56_34_39,0,1
maxim_nn_51_56_42_48,0,1
maxim_nn_52_57_53_58,4,1
maxim_nn_52_57_75_81,4,1
maxim_nn_53_58_100_105,4,1
maxim_nn_53_58_107_113,3,2
maxim_nn_53_58_58_63,4,1
maxim_nn_53_59_35_41,4,1
maxim_nn_53_59_8_13,4,1
maxim_nn_54_59_113_118,4,2
maxim_nn_54_59_135_140,4,2
maxim_nn_54_60_11_16,4,1
maxim_nn_54_60_135_140,4,1
maxim_nn_54_60_32_37,4,1
maxim_nn_54_60_38_43,0,1
maxim_nn_54_60_66_72,3,1
maxim_nn_55_60_135_140,4,2
maxim_nn_55_60_14_20,4,1
maxim_nn_55_60_21_26,3,4
maxim_nn_55_60_34_39,4,1
maxim_nn_55_60_76_81,3,1
maxim_nn_56_61_51_56,0,1
maxim_nn_56_61_75_81,4,1
maxim_nn_56_62_123_129,3,1
maxim_nn_56_62_135_140,4,1
maxim_nn_56_62_26_31,0,1
maxim_nn_56_62_67_73,4,1
maxim_nn_57_62_107_113,4,3
maxim_nn_57_62_341_346,4,1
maxim_nn_57_62_54_59,3,1
maxim_nn_58_63_110_115,1,1
maxim_nn_58_63_117_122,4,1
maxim_nn_58_63_14_20,4,2
maxim_nn_58_63_152_157,0,1
maxim_nn_58_63_200_206,4,1
maxim_nn_58_63_34_39,0,1
maxim_nn_58_63_34_40,0,1
maxim_nn_58_63_40_46,3,1
maxim_nn_58_63_4_10,4,1
maxim_nn_58_63_5_10,4,1
maxim_nn_59_64_14_20,1,1
maxim_nn_59_64_152_157,4,2
maxim_nn_59_64_242_247,4,1
maxim_nn_59_64_40_45,1,1
maxim_nn_59_64_55_60,4,1
maxim_nn_59_64_81_86,0,1
maxim_nn_59_64_9_14,4,1
maxim_nn_5_10_113_118,4,3
maxim_nn_5_10_138_144,3,1
maxim_nn_5_10_62_67,4,1
maxim_nn_5_10_75_81,4,2
maxim_nn_5_10_80_85,0,1
maxim_nn_61_66_11_16,1,1
maxim_nn_61_66_21_26,0,2
maxim_nn_61_66_32_37,1,1
maxim_nn_61_66_40_45,0,1
maxim_nn_61_66_59_64,4,1
maxim_nn_61_66_61_66,0,1
maxim_nn_62_67_11_16,4,1
maxim_nn_62_67_152_157,4,1
maxim_nn_62_67_21_26,4,2
maxim_nn_62_67_78_83,4,1
maxim_nn_62_67_93_99,4,2
maxim_nn_63_69_185_191,4,1
maxim_nn_63_69_24_30,4,1
maxim_nn_64_69_113_118,4,2
maxim_nn_64_69_152_157,4,2
maxim_nn_64_69_35_41,4,1
maxim_nn_64_69_40_45,0,1
maxim_nn_659_664_107_113,4,1
maxim_nn_659_664_15_20,0,1
maxim_nn_659_664_24_30,4,1
maxim_nn_659_664_269_275,4,1
maxim_nn_66_72_107_113,4,2
maxim_nn_67_72_107_113,4,1
maxim_nn_67_73_107_113,4,2
maxim_nn_67_73_59_64,4,1
maxim_nn_67_73_75_81,3,2
maxim_nn_68_73_185_191,4,3
maxim_nn_68_73_64_69,0,1
maxim_nn_68_73_67_73,4,1
maxim_nn_69_74_152_157,0,1
maxim_nn_69_74_274_279,0,1
maxim_nn_69_74_81_86,0,1
maxim_nn_69_75_107_113,4,1
maxim_nn_6_11_35_41,4,2
maxim_nn_6_11_61_66,0,1
maxim_nn_73_78_151_157,4,1
maxim_nn_73_78_59_64,4,2
maxim_nn_73_78_67_73,4,1
maxim_nn_73_79_151_157,4,1
maxim_nn_73_79_367_373,4,1
maxim_nn_75_81_0_5,0,1
maxim_nn_75_81_128_133,0,1
maxim_nn_75_81_185_191,4,1
maxim_nn_75_81_205_210,4,1
maxim_nn_75_81_21_26,4,1
maxim_nn_75_81_35_41,4,1
maxim_nn_75_81_37_42,1,1
maxim_nn_75_81_53_59,4,1
maxim_nn_75_81_659_664,4,1
maxim_nn_76_81_11_16,4,1
maxim_nn_76_81_135_140,4,3
maxim_nn_76_82_59_64,4,1
maxim_nn_78_83_152_157,4,1
maxim_nn_78_83_40_46,4,1
maxim_nn_78_83_51_56,0,1
maxim_nn_7_12_0_5,0,1
maxim_nn_7_12_113_118,4,3
maxim_nn_7_12_123_129,4,1
maxim_nn_7_12_185_191,4,1
maxim_nn_7_12_41_46,4,1
maxim_nn_7_12_61_66,0,1
maxim_nn_80_85_33_38,0,1
maxim_nn_81_86_135_140,1,1
maxim_nn_82_87_152_157,1,1
maxim_nn_82_87_37_42,1,2
maxim_nn_82_87_81_86,1,1
maxim_nn_84_89_114_119,0,1
maxim_nn_84_89_59_64,0,3
maxim_nn_84_89_68_73,1,1
maxim_nn_85_90_21_26,4,1
maxim_nn_85_90_82_87,0,1
maxim_nn_85_91_113_118,3,2
maxim_nn_88_93_441_447,4,1
maxim_nn_88_93_59_64,4,2
maxim_nn_88_93_68_73,4,1
maxim_nn_8_13_11_16,4,2
maxim_nn_8_13_152_157,4,2
maxim_nn_8_13_21_26,4,1
maxim_nn_8_13_34_39,4,1
maxim_nn_8_13_58_63,4,1
maxim_nn_8_13_59_64,4,3
maxim_nn_8_13_62_67,4,1
maxim_nn_8_13_64_69,4,2
maxim_nn_92_98_107_113,4,2
maxim_nn_93_98_120_125,4,1
maxim_nn_93_98_155_160,4,1
maxim_nn_93_98_185_191,3,3
maxim_nn_93_99_42_48,4,2
maxim_nn_93_99_57_62,4,1
maxim_nn_96_101_135_140,4,1
maxim_nn_96_101_25_31,4,1
maxim_nn_96_101_269_275,4,1
maxim_nn_96_101_34_39,4,1
maxim_nn_96_101_42_48,4,2
maxim_nn_96_101_56_62,4,1
maxim_nn_99_104_274_279,0,3
maxim_nn_99_104_32_37,0,1
maxim_nn_99_104_34_39,0,1
maxim_nn_99_104_75_81,0,1
maxim_nn_99_105_152_157,4,2
maxim_nn_99_105_157_163,4,1
maxim_nn_99_105_22_28,4,1
maxim_nn_99_105_29_34,0,1
maxim_nn_9_14_100_105,4,1
maxim_nn_9_14_107_112,4,1
maxim_nn_9_14_14_20,3,1
maxim_nn_9_14_37_42,0,1
maxim_nn_9_14_55_60,4,1
maxim_nn_9_14_75_81,4,2
multitude_nn_0_10_121_130,2,1
multitude_nn_0_10_12_21,4,2
multitude_nn_0_10_17_26,2,1
multitude_nn_0_10_210_220,4,1
multitude_nn_0_10_23_32,3,1
multitude_nn_0_10_283_292,4,3
multitude_nn_0_10_40_49,4,1
multitude_nn_0_10_48_57,4,2
multitude_nn_0_10_54_63,2,1
multitude_nn_0_10_65_74,4,1
multitude_nn_0_10_74_83,4,2
multitude_nn_0_10_96_105,3,1
multitude_nn_101_111_189_198,2,1
multitude_nn_101_111_222_231,2,1
multitude_nn_101_111_48_57,3,2
multitude_nn_101_111_77_86,4,1
multitude_nn_102_111_48_57,4,1
multitude_nn_102_111_59_68,4,1
multitude_nn_103_112_164_174,4,1
multitude_nn_103_112_48_57,3,3
multitude_nn_104_113_164_174,4,1
multitude_nn_104_113_20_29,4,2
multitude_nn_104_113_222_231,4,1
multitude_nn_104_113_2_11,3,1
multitude_nn_104_113_385_394,3,1
multitude_nn_104_113_48_57,4,2
multitude_nn_104_113_4_13,4,1
multitude_nn_104_113_71_80,4,1
multitude_nn_104_113_98_107,4,1
multitude_nn_105_115_12_21,4,1
multitude_nn_105_115_213_222,4,2
multitude_nn_107_116_12_21,2,1
multitude_nn_107_116_210_220,4,1
multitude_nn_108_117_164_174,3,2
multitude_nn_108_117_63_72,4,1
multitude_nn_109_118_36_46,4,1
multitude_nn_109_118_53_63,3,2
multitude_nn_10_20_112_122,3,1
multitude_nn_10_20_196_205,4,1
multitude_nn_10_20_48_57,4,1
multitude_nn_10_20_67_76,4,1
multitude_nn_111_120_105_115,3,1
multitude_nn_111_120_142_152,3,1
multitude_nn_111_120_144_153,2,1
multitude_nn_111_120_198_208,4,1
multitude_nn_111_120_23_32,4,1
multitude_nn_111_120_27_37,3,3
multitude_nn_111_120_67_76,4,1
multitude_nn_111_120_69_78,4,1
multitude_nn_111_120_87_96,2,1
multitude_nn_112_121_235_245,2,1
multitude_nn_112_121_53_63,4,1
multitude_nn_112_121_67_76,3,1
multitude_nn_112_121_74_83,4,1
multitude_nn_112_122_12_21,3,1
multitude_nn_112_122_84_93,2,1
multitude_nn_112_122_96_105,2,1
multitude_nn_113_122_283_292,3,2
multitude_nn_113_122_7_17,2,1
multitude_nn_114_123_16_26,4,1
multitude_nn_114_123_17_26,3,1
multitude_nn_114_123_210_220,3,1
multitude_nn_114_123_53_63,2,1
multitude_nn_114_123_66_75,4,2
multitude_nn_115_124_52_62,4,1
multitude_nn_115_124_53_63,2,1
multitude_nn_115_124_54_63,4,4
multitude_nn_117_127_108_117,3,1
multitude_nn_117_127_164_174,4,1
multitude_nn_117_127_31_41,2,1
multitude_nn_119_128_144_153,3,2
multitude_nn_119_128_210_220,3,2
multitude_nn_120_129_202_211,2,1
multitude_nn_120_129_27_37,4,2
multitude_nn_120_129_47_56,4,1
multitude_nn_120_129_51_60,4,2
multitude_nn_120_129_54_63,4,2
multitude_nn_120_129_86_95,3,1
multitude_nn_121_130_164_174,3,2
multitude_nn_121_130_206_215,4,1
multitude_nn_121_130_213_222,2,1
multitude_nn_121_130_77_86,4,2
multitude_nn_127_136_20_29,3,1
multitude_nn_127_136_77_86,4,1
multitude_nn_12_21_0_10,4,1
multitude_nn_12_21_12_21,4,1
multitude_nn_12_21_153_162,2,1
multitude_nn_12_21_210_219,4,1
multitude_nn_12_21_283_292,2,1
multitude_nn_12_21_32_41,2,1
multitude_nn_12_21_51_60,4,2
multitude_nn_12_21_54_63,3,2
multitude_nn_12_21_65_74,2,1
multitude_nn_12_21_66_75,4,1
multitude_nn_12_21_77_86,3,2
multitude_nn_130_139_20_29,4,2
multitude_nn_131_140_107_116,3,1
multitude_nn_131_140_164_174,4,1
multitude_nn_132_141_10_20,4,1
multitude_nn_132_141_117_127,2,1
multitude_nn_132_141_27_37,3,2
multitude_nn_132_141_68_78,2,1
multitude_nn_134_144_32_41,4,2
multitude_nn_134_144_54_63,4,2
multitude_nn_137_146_103_112,3,1
multitude_nn_137_146_345_355,3,3
multitude_nn_138_147_216_226,3,1
multitude_nn_138_147_283_292,4,1
multitude_nn_138_147_47_57,3,1
multitude_nn_138_147_48_57,4,2
multitude_nn_138_147_54_63,4,1
multitude_nn_142_152_112_122,4,1
multitude_nn_142_152_4_13,3,1
multitude_nn_142_152_53_63,2,2
multitude_nn_142_152_63_72,3,1
multitude_nn_142_152_76_85,3,1
multitude_nn_142_152_96_106,4,1
multitude_nn_143_152_216_226,3,4
multitude_nn_143_152_89_98,3,1
multitude_nn_144_153_114_123,3,1
multitude_nn_144_153_119_128,2,1
multitude_nn_144_153_192_202,2,1
multitude_nn_144_153_23_32,2,1
multitude_nn_144_153_32_41,2,1
multitude_nn_144_153_41_50,2,1
multitude_nn_144_153_74_83,3,3
multitude_nn_146_155_19_28,3,1
multitude_nn_146_155_213_222,4,2
multitude_nn_148_158_32_41,4,1
multitude_nn_149_158_283_292,4,2
multitude_nn_14_23_120_129,3,1
multitude_nn_14_23_47_56,3,1
multitude_nn_14_23_77_86,4,1
multitude_nn_14_23_97_106,4,1
multitude_nn_151_161_283_292,3,1
multitude_nn_153_162_216_226,3,3
multitude_nn_153_162_92_102,2,1
multitude_nn_153_162_97_106,4,1
multitude_nn_156_165_205_215,2,1
multitude_nn_156_165_210_220,3,3
multitude_nn_156_165_69_78,2,1
multitude_nn_15_25_119_128,4,1
multitude_nn_15_25_206_215,3,1
multitude_nn_15_25_51_60,4,1
multitude_nn_163_172_213_222,4,3
multitude_nn_163_172_37_46,3,1
multitude_nn_164_174_117_127,4,1
multitude_nn_164_174_121_130,3,3
multitude_nn_164_174_164_174,4,2
multitude_nn_164_174_206_215,2,1
multitude_nn_164_174_20_29,3,3
multitude_nn_164_174_345_355,4,4
multitude_nn_164_174_54_63,3,2
multitude_nn_164_174_69_78,2,1
multitude_nn_164_174_74_83,3,1
multitude_nn_164_174_77_86,3,4
multitude_nn_164_174_88_97,2,1
multitude_nn_16_26_105_115,4,2
multitude_nn_16_26_397_407,4,2
multitude_nn_16_26_67_76,2,1
multitude_nn_16_26_6_15,1,1
multitude_nn_179_188_153_162,4,1
multitude_nn_179_188_283_292,4,2
multitude_nn_17_26_235_245,3,1
multitude_nn_17_26_48_57,3,2
multitude_nn_17_27_51_60,2,1
multitude_nn_17_27_52_61,3,1
multitude_nn_17_27_62_71,3,1
multitude_nn_17_27_63_72,3,1
multitude_nn_189_198_164_174,4,4
multitude_nn_189_198_51_60,4,1
multitude_nn_18_27_283_292,3,3
multitude_nn_190_199_240_249,3,1
multitude_nn_190_199_51_60,4,2
multitude_nn_190_199_82_91,2,1
multitude_nn_191_200_104_113,4,1
multitude_nn_191_200_96_105,4,2
multitude_nn_192_202_12_21,4,1
multitude_nn_192_202_213_222,2,1
multitude_nn_192_202_30_39,4,1
multitude_nn_193_202_210_220,4,1
multitude_nn_193_202_283_292,4,2
multitude_nn_193_202_48_57,3,3
multitude_nn_193_202_54_63,3,1
multitude_nn_193_202_75_84,4,1
multitude_nn_196_205_213_222,4,2
multitude_nn_198_208_108_117,4,1
multitude_nn_198_208_12_21,4,1
multitude_nn_198_208_213_222,3,3
multitude_nn_198_208_23_32,4,1
multitude_nn_198_208_41_50,4,1
multitude_nn_198_208_86_95,4,1
multitude_nn_198_208_97_106,2,1
multitude_nn_199_208_216_226,4,1
multitude_nn_199_208_242_251,2,1
multitude_nn_19_28_14_23,4,1
multitude_nn_19_28_74_83,4,1
multitude_nn_201_210_48_57,4,1
multitude_nn_201_210_52_61,3,1
multitude_nn_201_210_65_74,4,2
multitude_nn_201_210_74_83,3,1
multitude_nn_202_211_12_21,3,1
multitude_nn_202_211_143_152,4,1
multitude_nn_202_211_189_198,2,1
multitude_nn_202_211_216_226,2,1
multitude_nn_202_211_29_38,2,1
multitude_nn_202_211_30_39,4,1
multitude_nn_202_211_397_407,2,1
multitude_nn_202_211_63_72,4,2
multitude_nn_203_213_12_21,3,1
multitude_nn_203_213_210_220,4,1
multitude_nn_203_213_41_50,3,1
multitude_nn_203_213_51_60,3,3
multitude_nn_203_213_63_72,2,1
multitude_nn_203_213_96_106,4,1
multitude_nn_205_215_111_120,4,1
multitude_nn_205_215_164_174,3,2
multitude_nn_205_215_48_57,3,2
multitude_nn_205_215_8_17,4,1
multitude_nn_206_215_210_220,4,2
multitude_nn_206_215_33_42,4,1
multitude_nn_206_215_54_63,2,1
multitude_nn_206_215_6_15,3,1
multitude_nn_209_218_216_226,4,2
multitude_nn_209_218_54_63,3,1
multitude_nn_20_29_121_130,4,2
multitude_nn_20_29_213_222,3,4
multitude_nn_20_29_216_226,3,1
multitude_nn_20_29_283_292,3,2
multitude_nn_20_29_32_41,3,2
multitude_nn_20_29_51_60,4,1
multitude_nn_20_29_53_63,4,1
multitude_nn_20_29_7_17,3,1
multitude_nn_20_29_96_105,4,1
multitude_nn_210_219_121_130,2,1
multitude_nn_210_219_12_21,3,2
multitude_nn_210_219_86_95,2,1
multitude_nn_210_220_121_130,3,3
multitude_nn_210_220_20_29,3,3
multitude_nn_210_220_213_222,3,3
multitude_nn_210_220_263_272,4,1
multitude_nn_210_220_45_54,4,1
multitude_nn_210_220_51_60,3,1
multitude_nn_213_222_121_130,3,3
multitude_nn_213_222_146_155,3,1
multitude_nn_213_222_196_205,3,1
multitude_nn_213_222_20_29,2,2
multitude_nn_213_222_39_48,2,1
multitude_nn_213_222_53_63,3,1
multitude_nn_213_222_74_83,3,2
multitude_nn_216_226_164_174,2,1
multitude_nn_216_226_210_220,3,2
multitude_nn_216_226_41_50,3,1
multitude_nn_222_231_32_41,4,3
multitude_nn_222_231_67_76,4,3
multitude_nn_226_235_53_63,3,1
multitude_nn_229_238_148_158,4,1
multitude_nn_229_238_213_222,4,2
multitude_nn_22_32_193_202,2,1
multitude_nn_22_32_77_86,3,3
multitude_nn_235_245_283_292,3,4
multitude_nn_235_245_350_359,2,1
multitude_nn_23_32_0_10,3,1
multitude_nn_23_32_32_41,2,1
multitude_nn_23_32_397_407,3,2
multitude_nn_23_32_63_72,4,1
multitude_nn_23_32_82_91,3,1
multitude_nn_240_249_283_292,4,1
multitude_nn_240_249_30_39,2,1
multitude_nn_240_249_39_48,2,1
multitude_nn_240_250_163_172,3,1
multitude_nn_240_250_210_220,4,2
multitude_nn_240_250_263_272,2,1
multitude_nn_240_250_37_47,4,1
multitude_nn_242_251_20_29,4,2
multitude_nn_242_251_84_93,3,2
multitude_nn_261_271_103_112,4,1
multitude_nn_261_271_164_174,4,1
multitude_nn_263_272_164_174,4,2
multitude_nn_263_272_189_198,4,1
multitude_nn_263_272_96_106,3,1
multitude_nn_26_35_104_113,4,1
multitude_nn_26_35_17_27,2,1
multitude_nn_26_35_48_57,4,3
multitude_nn_26_35_69_78,4,1
multitude_nn_274_283_345_355,3,3
multitude_nn_274_283_96_105,4,2
multitude_nn_27_36_134_144,2,1
multitude_nn_27_36_210_220,4,1
multitude_nn_27_36_345_355,4,1
multitude_nn_27_36_76_85,3,1
multitude_nn_27_37_20_29,3,1
multitude_nn_27_37_53_63,3,2
multitude_nn_283_292_112_121,2,1
multitude_nn_283_292_20_29,3,3
multitude_nn_283_292_210_220,3,1
multitude_nn_283_292_222_231,4,1
