annotation_lbl,num_distinct_lbls,num_total_lbls,range
rags_fic_1843_7039.txt-4238-4_rag_fic_1833_7321.txt-3317-3,1,1,0
rags_fic_1843_7039.txt-4238-4_rags_nf_1966_774281.txt-511-24,1,1,0
rags_fic_1843_7208.txt-10511-25_rags_fic_1856_5515.txt-1683-24,1,1,0
rags_fic_1843_7208.txt-1235-45_rag_fic_1960_780071.txt-42-28,1,1,0
rags_fic_1843_7208.txt-1235-45_rags_fic_1853_3465.txt-1089-43,1,1,0
rags_fic_1843_7208.txt-12969-15_rag_fic_1856_1281.txt-1296-54,1,1,0
rags_fic_1843_7208.txt-12969-15_rags_fic_1848_1279.txt-222-47,1,1,0
rags_fic_1843_7208.txt-12969-15_rags_fic_1848_7341.txt-1445-6,1,1,0
rags_fic_1843_7208.txt-12969-15_rags_nf_1853_771859.txt-2267-8,1,1,0
rags_fic_1843_7208.txt-4905-33_rag_fic_1855_9053.txt-162-24,1,1,0
rags_fic_1843_7208.txt-4905-33_rag_fic_1856_1281.txt-1296-54,1,1,0
rags_fic_1843_7208.txt-4905-33_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_fic_1843_7208.txt-4905-33_rags_fic_1984_10716.txt-8675-8,1,1,0
rags_fic_1843_7208.txt-4905-33_rags_mag_1840_586584.txt-140-47,1,1,0
rags_fic_1844_7189.txt-3024-9_rag_fic_1970_16380.txt-3506-10,1,1,0
rags_fic_1844_7189.txt-3024-9_rag_fic_1999_30451.txt-68-3,1,1,0
rags_fic_1844_7189.txt-3024-9_rag_nf_1852_752548.txt-2578-9,1,1,0
rags_fic_1844_7189.txt-3024-9_rags_fic_2004_49215.txt-93-5,1,1,0
rags_fic_1844_7189.txt-3024-9_rags_mag_1845_587497.txt-188-37,1,1,0
rags_fic_1844_800.txt-2485-6_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_1845_622.txt-3293-12_rag_fic_1998_16027.txt-2817-13,1,1,0
rags_fic_1845_7183.txt-2911-6_rag_fic_2004_28525.txt-81-26,1,1,0
rags_fic_1845_7183.txt-2911-6_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_1845_7183.txt-2911-6_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_fic_1845_7183.txt-2911-6_rags_fic_1973_16207.txt-1265-4,1,1,0
rags_fic_1845_7183.txt-2911-6_rags_mag_1845_587497.txt-188-37,1,1,0
rags_fic_1845_7183.txt-2911-6_rags_nf_1848_747893.txt-2275-26,1,1,0
rags_fic_1848_1279.txt-222-47_rags_fic_1849_7216.txt-200-17,1,1,0
rags_fic_1848_1279.txt-222-47_rags_fic_1981_10686.txt-265-8,1,1,0
rags_fic_1848_7186.txt-2335-19_rag_fic_1966_10477.txt-8848-21,1,1,0
rags_fic_1848_7186.txt-2335-19_rags_fic_1842_7206.txt-2048-60,1,1,0
rags_fic_1848_7186.txt-2335-19_rags_fic_1978_780156.txt-3495-18,1,1,0
rags_fic_1848_7193.txt-10390-7_rag_fic_1986_10739.txt-5977-19,1,1,0
rags_fic_1848_7193.txt-11140-48_rags_fic_1834_7047.txt-438-30,1,1,0
rags_fic_1848_7193.txt-11140-48_rags_fic_1843_7208.txt-1235-45,1,1,0
rags_fic_1848_7193.txt-9888-11_rag_fic_1851_746.txt-341-19,1,1,0
rags_fic_1848_7193.txt-9888-11_rag_fic_1990_53195.txt-165-15,1,1,0
rags_fic_1848_7193.txt-9888-11_rag_fic_1999_30451.txt-68-3,1,1,0
rags_fic_1848_7193.txt-9888-11_rag_mag_1839_586418.txt-95-5,1,1,0
rags_fic_1848_7193.txt-9888-11_rag_mag_2002_427158.txt-31-18,1,1,0
rags_fic_1848_7193.txt-9888-11_rags_fic_1839_8877.txt-142-20,1,1,0
rags_fic_1848_7193.txt-9888-11_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_1848_7193.txt-9888-11_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_1848_7193.txt-9888-11_rags_mag_1826_553698.txt-262-40,1,1,0
rags_fic_1848_7193.txt-9888-11_rags_nf_1853_771859.txt-2267-8,1,1,0
rags_fic_1848_7193.txt-9900-20_rag_fic_1960_780071.txt-42-28,1,1,0
rags_fic_1848_7193.txt-9900-20_rag_fic_1993_1040060.txt-10919-2,1,1,0
rags_fic_1848_7193.txt-9900-20_rag_fic_2001_55625.txt-90-10,1,1,0
rags_fic_1848_7193.txt-9900-20_rag_fic_2007_52034.txt-772-7,1,1,0
rags_fic_1848_7193.txt-9900-20_rags_fic_1849_5168.txt-697-54,1,1,0
rags_fic_1848_7193.txt-9900-20_rags_mag_1839_586418.txt-113-40,1,1,0
rags_fic_1848_7341.txt-1445-6_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_1848_7341.txt-1681-50_rag_fic_1851_746.txt-1956-13,1,1,0
rags_fic_1848_7341.txt-1681-50_rag_fic_1993_25031.txt-154-14,1,1,0
rags_fic_1848_7341.txt-1681-50_rag_mag_2002_427158.txt-31-18,1,1,0
rags_fic_1848_7341.txt-1681-50_rags_mag_1823_553494.txt-190-75,1,1,0
rags_fic_1848_7906.txt-111-29_rag_fic_2004_780513.txt-2394-23,1,1,0
rags_fic_1848_7906.txt-111-29_rags_fic_1962_10417.txt-5773-14,1,1,0
rags_fic_1849_5168.txt-697-54_rags_fic_1854_9826.txt-2995-24,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_fic_1991_53308.txt-187-1,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_fic_1997_54607.txt-212-15,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_fic_2001_55625.txt-90-10,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_mag_2002_427158.txt-31-18,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_news_1992_612529.txt-28-4,1,1,0
rags_fic_1849_7192.txt-6161-4_rag_nf_1852_752548.txt-2578-9,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1842_8882.txt-1086-8,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1848_7193.txt-9888-11,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1848_7906.txt-111-29,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1856_1281.txt-5311-18,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_fic_2005_32344.txt-225-2,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_mag_1839_586418.txt-113-40,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_mag_1840_586512.txt-853-72,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_nf_1859_748120.txt-2353-5,1,1,0
rags_fic_1849_7192.txt-6161-4_rags_nf_1978_773805.txt-368-12,1,1,0
rags_fic_1849_7216.txt-200-17_rag_fic_1991_53493.txt-523-18,1,1,0
rags_fic_1849_7216.txt-200-17_rags_fic_1845_7183.txt-2911-6,1,1,0
rags_fic_1849_7216.txt-200-17_rags_fic_1999_30071.txt-122-1,1,1,0
rags_fic_1851_3336.txt-1179-10_rag_fic_1999_30451.txt-68-3,1,1,0
rags_fic_1851_3336.txt-1179-10_rags_fic_1960_10398.txt-5716-17,1,1,0
rags_fic_1851_746.txt-9213-32_RAG_fic_2002_14169.txt-131-104,1,1,0
rags_fic_1851_746.txt-9213-32_rag_fic_1856_5515.txt-1284-14,1,1,0
rags_fic_1851_746.txt-9213-32_rag_fic_1960_780071.txt-42-28,1,1,0
rags_fic_1851_746.txt-9213-32_rag_fic_1970_14232.txt-94-14,1,1,0
rags_fic_1851_746.txt-9213-32_rag_fic_2004_28525.txt-81-26,1,1,0
rags_fic_1851_746.txt-9213-32_rag_fic_2007_52174.txt-30-10,1,1,0
rags_fic_1851_746.txt-9213-32_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1851_746.txt-9213-32_rags_fic_1856_1281.txt-1432-45,1,1,0
rags_fic_1851_746.txt-9213-32_rags_fic_1960_10398.txt-5716-17,1,1,0
rags_fic_1851_746.txt-9213-32_rags_fic_1962_10427.txt-5159-25,1,1,0
rags_fic_1851_746.txt-9213-32_rags_fic_1986_16370.txt-10-13,1,1,0
rags_fic_1852_9031.txt-623-17_rag_nf_1857_767292.txt-1611-8,1,1,0
rags_fic_1852_9031.txt-623-17_rags_fic_1848_7906.txt-111-29,1,1,0
rags_fic_1853_3465.txt-1089-43_rag_fic_1997_54733.txt-477-20,1,1,0
rags_fic_1853_3465.txt-1089-43_rags_mag_1823_553448.txt-466-23,1,1,0
rags_fic_1853_9040.txt-627-24_rag_fic_1960_780071.txt-42-28,1,1,0
rags_fic_1853_9040.txt-627-24_rag_fic_1986_10739.txt-5977-19,1,1,0
rags_fic_1853_9040.txt-627-24_rags_mag_1840_586584.txt-140-47,1,1,0
rags_fic_1853_9200.txt-4849-26_rag_fic_1968_10498.txt-2152-7,1,1,0
rags_fic_1853_9200.txt-4849-26_rags_fic_1960_10398.txt-5716-17,1,1,0
rags_fic_1853_9200.txt-4849-26_rags_mag_1823_553448.txt-466-23,1,1,0
rags_fic_1854_8328.txt-3033-25_rag_fic_1960_780071.txt-42-28,1,1,0
rags_fic_1854_8328.txt-3033-25_rags_fic_1843_7208.txt-1235-45,1,1,0
rags_fic_1854_8328.txt-3033-25_rags_fic_1848_7341.txt-1681-50,1,1,0
rags_fic_1854_8328.txt-3033-25_rags_fic_1854_9826.txt-2995-24,1,1,0
rags_fic_1854_9826.txt-223-0_rags_fic_1832_7177.txt-120-19,1,1,0
rags_fic_1854_9826.txt-223-0_rags_mag_1840_586584.txt-140-47,1,1,0
rags_fic_1854_9826.txt-2995-24_rag_fic_1991_53493.txt-523-18,1,1,0
rags_fic_1854_9826.txt-2995-24_rags_fic_1823_7246.txt-4692-15,1,1,0
rags_fic_1854_9826.txt-2995-24_rags_fic_1830_8660.txt-616-9,1,1,0
rags_fic_1854_9826.txt-2995-24_rags_fic_1853_9040.txt-627-24,1,1,0
rags_fic_1854_9826.txt-2995-24_rags_nf_1966_774281.txt-511-24,1,1,0
rags_fic_1855_9098.txt-4674-8_rag_fic_1843_7208.txt-9818-5,1,1,0
rags_fic_1856_1281.txt-1360-18_rag_fic_2009_36969.txt-187-8,1,1,0
rags_fic_1856_1281.txt-1360-18_rag_nf_1978_773805.txt-357-4,1,1,0
rags_fic_1856_1281.txt-1432-45_rag_fic_1991_53493.txt-523-18,1,1,0
rags_fic_1856_1281.txt-1432-45_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1856_1281.txt-1432-45_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1856_1281.txt-1432-45_rag_nf_1978_773805.txt-357-4,1,1,0
rags_fic_1856_1281.txt-1432-45_rags_fic_1856_1281.txt-5311-18,1,1,0
rags_fic_1856_1281.txt-1432-45_rags_mag_1839_586418.txt-113-40,1,1,0
rags_fic_1856_1281.txt-1432-45_rags_mag_1840_586512.txt-853-72,1,1,0
rags_fic_1856_1281.txt-4033-64_rag_fic_1833_7239.txt-209-3,1,1,0
rags_fic_1856_1281.txt-4033-64_rag_fic_1963_10432.txt-315-3,1,1,0
rags_fic_1856_1281.txt-4033-64_rag_fic_1991_53493.txt-523-18,1,1,0
rags_fic_1856_1281.txt-4033-64_rag_fic_2001_55625.txt-90-10,1,1,0
rags_fic_1856_1281.txt-4033-64_rags_fic_1834_7047.txt-438-30,1,1,0
rags_fic_1856_1281.txt-4033-64_rags_fic_1848_7341.txt-1445-6,1,1,0
rags_fic_1856_1281.txt-4096-4_rag_fic_1966_10477.txt-8848-21,1,1,0
rags_fic_1856_1281.txt-4096-4_rags_fic_1970_780003.txt-138-12,1,1,0
rags_fic_1856_1281.txt-5311-18_RAG_fic_2002_14169.txt-131-104,1,1,0
rags_fic_1856_1281.txt-5311-18_rag_fic_1843_7208.txt-9818-5,1,1,0
rags_fic_1856_1281.txt-5311-18_rag_fic_1963_10432.txt-350-4,1,1,0
rags_fic_1856_1281.txt-5311-18_rags_fic_1842_8882.txt-1086-8,1,1,0
rags_fic_1856_1281.txt-5311-18_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1856_1281.txt-5311-18_rags_mag_1839_586418.txt-113-40,1,1,0
rags_fic_1856_1281.txt-5311-18_rags_mag_1979_491636.txt-393-23,1,1,0
rags_fic_1856_5515.txt-1683-24_rag_mag_1835_554357.txt-300-24,1,1,0
rags_fic_1856_5515.txt-1683-24_rags_fic_1835_7309.txt-3124-18,1,1,0
rags_fic_1856_5515.txt-2828-47_rag_fic_1986_10739.txt-5977-19,1,1,0
rags_fic_1858_1282.txt-5496-20_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_fic_1836_7052.txt-3737-12,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_fic_1848_7193.txt-9888-11,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_fic_1973_16207.txt-1265-4,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_nf_1830_747487.txt-1879-4,1,1,0
rags_fic_1858_1282.txt-5496-20_rags_nf_1966_774281.txt-511-24,1,1,0
rags_fic_1860_9168.txt-1744-29_rag_mag_2002_427158.txt-31-18,1,1,0
rags_fic_1860_9168.txt-1744-29_rags_fic_1828_7259.txt-660-46,1,1,0
rags_fic_1860_9168.txt-1744-29_rags_fic_1858_1282.txt-5496-20,1,1,0
rags_fic_1860_9168.txt-1744-29_rags_mag_1840_586512.txt-853-72,1,1,0
rags_fic_1960_10398.txt-5716-17_Rags_fic_1968_10498.txt-10137-9,1,1,0
rags_fic_1960_10398.txt-5716-17_rag_fic_1960_10398.txt-7106-9,1,1,0
rags_fic_1960_10398.txt-5716-17_rags_fic_1854_8328.txt-3033-25,1,1,0
rags_fic_1960_10398.txt-5716-17_rags_fic_1856_1281.txt-1432-45,1,1,0
rags_fic_1960_10398.txt-5716-17_rags_fic_1984_10716.txt-8675-8,1,1,0
rags_fic_1962_10417.txt-5773-14_rag_nf_1852_752548.txt-2578-9,1,1,0
rags_fic_1962_10417.txt-5773-14_rags_fic_1848_7193.txt-11140-48,1,1,0
rags_fic_1962_10417.txt-5773-14_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1962_10417.txt-5773-14_rags_nf_1853_771859.txt-2267-8,1,1,0
rags_fic_1962_10427.txt-5159-25_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1962_10427.txt-5159-25_rag_fic_2005_29418.txt-164-23,1,1,0
rags_fic_1962_10427.txt-5159-25_rag_fic_2007_52034.txt-772-7,1,1,0
rags_fic_1962_10427.txt-5159-25_rags_fic_1854_9826.txt-2995-24,1,1,0
rags_fic_1962_10427.txt-5159-25_rags_fic_1986_16370.txt-10-13,1,1,0
rags_fic_1964_10452.txt-3134-2_rags_fic_1854_9826.txt-2995-24,1,1,0
rags_fic_1969_10517.txt-1319-11_rag_fic_1977_780161.txt-1520-8,1,1,0
rags_fic_1969_10517.txt-1319-11_rag_mag_1975_479719.txt-346-12,1,1,0
rags_fic_1969_10517.txt-1319-11_rags_mag_1826_553698.txt-262-40,1,1,0
rags_fic_1969_10517.txt-1319-11_rags_nf_1848_747893.txt-2275-26,1,1,0
rags_fic_1970_780003.txt-138-12_rags_fic_1853_9200.txt-4849-26,1,1,0
rags_fic_1970_780003.txt-138-12_rags_fic_1981_10686.txt-265-8,1,1,0
rags_fic_1973_10576.txt-1176-27_rag_mag_1975_479719.txt-346-12,1,1,0
rags_fic_1973_16207.txt-1265-4_rag_fic_1970_14232.txt-94-14,1,1,0
rags_fic_1973_16207.txt-1265-4_rag_fic_2004_780513.txt-2394-23,1,1,0
rags_fic_1973_16207.txt-1265-4_rags_fic_2005_32344.txt-225-2,1,1,0
rags_fic_1973_16207.txt-1265-4_rags_mag_1845_587497.txt-188-37,1,1,0
rags_fic_1973_23896.txt-73-18_rags_fic_1842_7206.txt-2048-60,1,1,0
rags_fic_1975_10601.txt-5060-14_rags_nf_1830_747487.txt-1879-4,1,1,0
rags_fic_1976_10607.txt-9096-3_rag_fic_1856_5515.txt-1284-14,1,1,0
rags_fic_1976_10607.txt-9096-3_rag_fic_1856_9077.txt-1344-9,1,1,0
rags_fic_1976_10607.txt-9096-3_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1976_10607.txt-9096-3_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1976_10607.txt-9096-3_rags_fic_1848_7341.txt-1445-6,1,1,0
rags_fic_1976_10607.txt-9096-3_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1976_10607.txt-9096-3_rags_fic_1860_9168.txt-1744-29,1,1,0
rags_fic_1976_10607.txt-9096-3_rags_nf_1848_747893.txt-2275-26,1,1,0
rags_fic_1976_10607.txt-9096-3_rags_nf_1978_773805.txt-368-12,1,1,0
rags_fic_1978_780156.txt-3495-18_rags_mag_1973_431860.txt-42-20,1,1,0
rags_fic_1981_10676.txt-2847-16_rag_fic_1843_7208.txt-9818-5,1,1,0
rags_fic_1981_10676.txt-2847-16_rag_fic_1993_1040060.txt-10919-2,1,1,0
rags_fic_1981_10676.txt-2847-16_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_1981_10676.txt-2847-16_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_1981_10676.txt-2847-16_rags_fic_1856_1281.txt-1432-45,1,1,0
rags_fic_1981_10676.txt-2847-16_rags_fic_1981_10686.txt-265-8,1,1,0
rags_fic_1981_10676.txt-2847-16_rags_mag_1855_566557.txt-206-51,1,1,0
rags_fic_1981_10681.txt-832-4_rags_fic_1852_9832.txt-2005-2,1,1,0
rags_fic_1981_10681.txt-832-4_rags_fic_1982_780033.txt-2336-15,1,1,0
rags_fic_1981_10681.txt-832-4_rags_nf_1978_773805.txt-368-12,1,1,0
rags_fic_1981_10686.txt-265-8_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_1981_780032.txt-3326-69_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1981_780032.txt-3326-69_rags_fic_1834_7047.txt-438-30,1,1,0
rags_fic_1981_780032.txt-3326-69_rags_fic_1848_7193.txt-9888-11,1,1,0
rags_fic_1981_780032.txt-3326-69_rags_mag_1845_587497.txt-188-37,1,1,0
rags_fic_1981_780032.txt-3326-69_rags_nf_1978_773805.txt-368-12,1,1,0
rags_fic_1982_780033.txt-2336-15_rag_mag_1975_479719.txt-346-12,1,1,0
rags_fic_1982_780033.txt-2336-15_rags_fic_1848_7906.txt-111-29,1,1,0
rags_fic_1984_10716.txt-8675-8_rag_fic_1993_25031.txt-154-14,1,1,0
rags_fic_1984_10716.txt-8675-8_rags_fic_1848_7193.txt-11140-48,1,1,0
rags_fic_1984_10716.txt-8675-8_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_1985_10729.txt-4955-18_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_1985_10729.txt-4955-18_rag_mag_1975_479719.txt-346-12,1,1,0
rags_fic_1985_10729.txt-4955-18_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_fic_1986_16370.txt-10-13_rag_fic_1995_53078.txt-281-6,1,1,0
rags_fic_1986_16370.txt-10-13_rag_mag_2002_427158.txt-31-18,1,1,0
rags_fic_1986_16370.txt-10-13_rag_nf_1857_767292.txt-1611-8,1,1,0
rags_fic_1986_16370.txt-10-13_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_fic_1986_16370.txt-10-13_rags_fic_1981_780032.txt-3326-69,1,1,0
rags_fic_1993_53750.txt-7-7_RAG_fic_2002_14169.txt-131-104,1,1,0
rags_fic_1993_53750.txt-7-7_rags_nf_1966_774281.txt-511-24,1,1,0
rags_fic_1999_30071.txt-122-1_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_fic_1999_30071.txt-122-1_rags_nf_1853_771859.txt-2267-8,1,1,0
rags_fic_2005_32344.txt-225-2_rag_fic_1968_10498.txt-2152-7,1,1,0
rags_fic_2005_32344.txt-225-2_rag_fic_1991_53493.txt-523-18,1,1,0
rags_fic_2005_32344.txt-225-2_rag_fic_2001_55625.txt-90-10,1,1,0
rags_fic_2005_32344.txt-225-2_rag_fic_2007_52034.txt-772-7,1,1,0
rags_fic_2005_32344.txt-225-2_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_2005_32344.txt-225-2_rag_nf_1978_773805.txt-357-4,1,1,0
rags_fic_2005_32344.txt-225-2_rags_fic_1843_7208.txt-1235-45,1,1,0
rags_fic_2005_32344.txt-225-2_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_fic_2005_32344.txt-225-2_rags_fic_1851_746.txt-9213-32,1,1,0
rags_fic_2005_32344.txt-225-2_rags_fic_1960_10398.txt-5716-17,1,1,0
rags_fic_2005_32344.txt-225-2_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_fic_2005_32344.txt-225-2_rags_mag_1855_566557.txt-206-51,1,1,0
rags_fic_2005_32344.txt-225-2_rags_nf_1978_773805.txt-368-12,1,1,0
rags_fic_2006_51302.txt-513-8_rag_mag_1857_526498.txt-79-16,1,1,0
rags_fic_2007_52049.txt-249-14_RAG_fic_2002_14169.txt-131-104,1,1,0
rags_fic_2007_52049.txt-249-14_rags_fic_1856_1281.txt-1360-18,1,1,0
rags_fic_2007_52049.txt-249-14_rags_fic_1969_10517.txt-1319-11,1,1,0
rags_mag_1821_553346.txt-34-22_rag_fic_1993_25031.txt-154-14,1,1,0
rags_mag_1821_553346.txt-34-22_rag_nf_1857_767292.txt-1611-8,1,1,0
rags_mag_1821_553346.txt-34-22_rags_fic_1981_10676.txt-2847-16,1,1,0
rags_mag_1821_553346.txt-34-22_rags_mag_1971_491261.txt-18-26,1,1,0
rags_mag_1821_553346.txt-34-22_rags_nf_1845_747502.txt-359-46,1,1,0
rags_mag_1823_553448.txt-466-23_rag_fic_1968_10498.txt-2217-5,1,1,0
rags_mag_1823_553494.txt-190-75_rags_fic_1853_9040.txt-627-24,1,1,0
rags_mag_1823_553494.txt-190-75_rags_mag_2007_389213.txt-218-41,1,1,0
rags_mag_1826_553698.txt-262-40_Rags_fic_1971_10547.txt-5485-12,1,1,0
rags_mag_1826_553698.txt-262-40_rag_fic_1963_10432.txt-350-4,1,1,0
rags_mag_1826_553698.txt-262-40_rag_fic_1990_53195.txt-165-15,1,1,0
rags_mag_1826_553698.txt-262-40_rag_news_1992_612529.txt-28-4,1,1,0
rags_mag_1839_586418.txt-113-40_rag_fic_1993_25031.txt-154-14,1,1,0
rags_mag_1839_586418.txt-113-40_rag_fic_2004_28525.txt-81-26,1,1,0
rags_mag_1839_586418.txt-113-40_rag_mag_1857_526498.txt-79-16,1,1,0
rags_mag_1839_586418.txt-113-40_rags_fic_1828_7259.txt-660-46,1,1,0
rags_mag_1839_586418.txt-113-40_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_mag_1839_586418.txt-113-40_rags_fic_1860_9168.txt-1744-29,1,1,0
rags_mag_1840_554848.txt-170-30_rag_news_2005_629405.txt-33-14,1,1,0
rags_mag_1840_554848.txt-170-30_rags_fic_1995_53078.txt-121-25,1,1,0
rags_mag_1840_554848.txt-170-30_rags_mag_1971_491261.txt-18-26,1,1,0
rags_mag_1840_554848.txt-170-30_rags_mag_1979_480081.txt-122-22,1,1,0
rags_mag_1840_554848.txt-170-30_rags_nf_1821_747955.txt-233-0,1,1,0
rags_mag_1840_586512.txt-853-72_RAG_fic_2002_14169.txt-131-104,1,1,0
rags_mag_1840_586512.txt-853-72_rag_fic_1963_10432.txt-350-4,1,1,0
rags_mag_1840_586512.txt-853-72_rag_fic_1968_10498.txt-2152-7,1,1,0
rags_mag_1840_586512.txt-853-72_rag_fic_1993_1040060.txt-10919-2,1,1,0
rags_mag_1840_586512.txt-853-72_rag_fic_2000_38437.txt-118-14,1,1,0
rags_mag_1840_586512.txt-853-72_rag_mag_1839_586418.txt-95-5,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1834_7047.txt-438-30,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1848_7193.txt-9900-20,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1848_7906.txt-111-29,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1851_746.txt-9213-32,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1856_1281.txt-5311-18,1,1,0
rags_mag_1840_586512.txt-853-72_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_mag_1840_586512.txt-853-72_rags_mag_1826_553698.txt-262-40,1,1,0
rags_mag_1840_586512.txt-853-72_rags_mag_1845_587427.txt-128-16,1,1,0
rags_mag_1840_586584.txt-140-47_rags_fic_1830_8660.txt-616-9,1,1,0
rags_mag_1840_586584.txt-140-47_rags_fic_1856_5515.txt-1149-30,1,1,0
rags_mag_1840_586584.txt-140-47_rags_fic_1960_10398.txt-5716-17,1,1,0
rags_mag_1843_555104.txt-700-19_rags_fic_1852_9031.txt-623-17,1,1,0
rags_mag_1845_587427.txt-128-16_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_mag_1845_587497.txt-188-37_rag_fic_1844_7081.txt-1082-14,1,1,0
rags_mag_1845_587497.txt-188-37_rag_fic_1960_780071.txt-42-28,1,1,0
rags_mag_1845_587497.txt-188-37_rag_fic_1991_53493.txt-523-18,1,1,0
rags_mag_1845_587497.txt-188-37_rag_fic_2001_55625.txt-90-10,1,1,0
rags_mag_1845_587497.txt-188-37_rag_mag_1857_526498.txt-79-16,1,1,0
rags_mag_1845_587497.txt-188-37_rag_news_2005_629405.txt-33-14,1,1,0
rags_mag_1845_587497.txt-188-37_rags_fic_1849_7192.txt-6161-4,1,1,0
rags_mag_1845_587497.txt-188-37_rags_fic_1851_746.txt-9213-32,1,1,0
rags_mag_1845_587497.txt-188-37_rags_fic_1976_10607.txt-9096-3,1,1,0
rags_mag_1845_587497.txt-188-37_rags_fic_1986_16370.txt-10-13,1,1,0
rags_mag_1845_587497.txt-188-37_rags_nf_1848_747893.txt-2275-26,1,1,0
rags_mag_1851_555704.txt-209-6_rags_fic_1856_1281.txt-4033-64,1,1,0
rags_mag_1852_555751.txt-173-80_Rags_news_1986_670438.txt-30-21,1,1,0
rags_mag_1852_555751.txt-173-80_rag_fic_1973_10578.txt-508-49,1,1,0
rags_mag_1852_555751.txt-173-80_rag_fic_1991_53308.txt-187-1,1,1,0
rags_mag_1852_555751.txt-173-80_rags_fic_1842_7206.txt-2048-60,1,1,0
rags_mag_1852_555751.txt-173-80_rags_fic_1854_8328.txt-3033-25,1,1,0
rags_mag_1855_566557.txt-206-51_rag_nf_1847_747595.txt-241-22,1,1,0
rags_mag_1855_566557.txt-206-51_rags_fic_1962_10417.txt-5773-14,1,1,0
rags_mag_1859_506520.txt-371-22_rags_fic_1854_9826.txt-2995-24,1,1,0
rags_mag_1967_214227.txt-26-2_rag_fic_1839_7233.txt-3517-2,1,1,0
rags_mag_1967_214227.txt-26-2_rag_fic_1966_10477.txt-8848-21,1,1,0
rags_mag_1971_491261.txt-18-26_rags_fic_1981_10681.txt-832-4,1,1,0
rags_mag_1973_431860.txt-42-20_rag_fic_1963_10432.txt-315-3,1,1,0
rags_mag_1973_431860.txt-42-20_rags_fic_1844_7189.txt-3024-9,1,1,0
