annotation_lbl,category,sentence
pin_fic_1840_8909.txt-1935-12_pinned_fic_2004_49050.txt-874-3,Identical,"Lamato No, for Mammon I love him, and I will pin him tightly to me; why should not I run through a change? || Even as I pinned lieutenant Morris to the bottom of the gully, I could hear the drone turning and the barrels of its Catling guns beginning to spin."
pin_fic_1852_9832.txt-611-3_pin_fic_2001_29262.txt-63-3,Closely Related,"I say I pin my faith to Jem Howard -- and trust, and c'nfid'nce, and all that sort ' thing. || He couldn't pin down a definite number, but he knew it was going to be a"
pin_fic_1855_2416.txt-209-5_pinned_fic_1963_10432.txt-3514-3,Distantly Related,"Each was disposed to "" pin his faith "" upon others. || When Penny, pinned off balance, repeats "" Please, "" the honest fear in her voice gives him an excuse to relent."
pin_fic_1857_9075.txt-657-20_pin_fic_1978_780116.txt-1806-8,Identical,"It will be a fine chance for me to read those old letters of Grandma Vaughan's, and to pin up the bows for your new cap. || That man must think we're going to pin a medal on him."
pin_fic_1965_780079.txt-2466-36_pin_fic_2008_36140.txt-123-7,Identical,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || Olive Oyl joined in, helping to pin her down."
pin_fic_1965_780079.txt-2466-36_pin_news_1974_731358.txt-31-11,Identical,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pin_fic_1965_780079.txt-2466-36_pinning_fic_1845_7183.txt-670-31,Identical,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities."
pin_fic_1965_780079.txt-2466-36_pinning_fic_1993_25002.txt-864-10,Closely Related,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || A maid had | done up her stubborn curls, pinning them into a knot at the back of her neck."
pin_fic_1975_780112.txt-3849-5_pinned_fic_1858_9768.txt-4185-16,Closely Related,"Every time he tried to pin the thought into position, to guide it into focus, it slipped away, eluding him. || With that he came in (' t was a little dark, with the shawl pinned at the windy): -- Don't go too near her face, for fear her breath's infractious, ' sis I. I didn't bring a light, sir, ' sis I."
pin_fic_1994_41224.txt-342-44_pin_fic_2001_29262.txt-63-3,Identical,"She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next. || He couldn't pin down a definite number, but he knew it was going to be a"
pin_fic_1994_41224.txt-342-44_pin_nf_1994_746848.txt-3-22,Identical,"She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next. || The MST's measurement of Cepheids in the Virgo cluster was to be the opening salvo in an assault that would soon pin down this fundamental parameter of cosmology to within 10%, once and for all."
pin_fic_2007_33460.txt-91-42_pin_news_1974_731358.txt-31-11,Distantly Related,"Anyway, this office works directly for the Director of Central Intelligence, which has advantages, because we don't have a lot of bureaucratic hoops to jump through, and a big disadvantage, since there's nobody else to pin the screwups on, so it's a bit of a high-wire act. || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pin_fic_2007_33460.txt-91-42_pin_news_1996_659277.txt-123-8,Closely Related,"Anyway, this office works directly for the Director of Central Intelligence, which has advantages, because we don't have a lot of bureaucratic hoops to jump through, and a big disadvantage, since there's nobody else to pin the screwups on, so it's a bit of a high-wire act. || Nor are reporters stalking convention halls trying to pin such labels as "" right-wing "", "" conservative "" and "" extreme "" on the nearest unsuspecting delegates."
pin_fic_2008_36140.txt-123-7_pin_mag_1996_427618.txt-346-18,Identical,"Olive Oyl joined in, helping to pin her down. || The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. """
pin_fic_2008_36140.txt-123-7_pinned_nf_1849_747900.txt-1682-31,Closely Related,"Olive Oyl joined in, helping to pin her down. || Indians consists of a petticoat, worn much shorter by the unmarried than by those that are married, and a scarf of sundry colors round the shoulders, which is pinned on one side of the chest with a topa, a large silver pin; but sometimes they use a spoon, the handle of which being pointed serves as a pin. """
pin_mag_1964_244708.txt-26-29_Pinning_mag_1970_282090.txt-31-0,Identical,"To prosecute an employer, the Federal Government would have to prove that his refusal to hire a Negro was "" willful "" - often a tough matter to pin down in court. || Pinning down a Barthelme story is obviously a surrealistic experience - rather like trying to explain a Groucho Marx joke to someone who has never heard of Groucho Marx."
pin_mag_1968_478849.txt-47-13_pin_fic_2009_36905.txt-225-7,Closely Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || But the man himself was impossible to pin down."
pin_mag_1995_394841.txt-66-9_pin_fic_1965_780079.txt-2466-36,Identical,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it."
pin_mag_1995_394841.txt-66-9_pinned_fic_1860_9791.txt-1411-15,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || So, on a time, her women dressed her for a bride, and pinned in her hair the wreaths and veils and gauds, and led her down to her father and the bridegroom."
pin_mag_1995_394841.txt-66-9_pinned_fic_1963_10432.txt-3514-3,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || When Penny, pinned off balance, repeats "" Please, "" the honest fear in her voice gives him an excuse to relent."
pin_mag_1995_394841.txt-66-9_pinned_fic_1970_10523.txt-941-6,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket."
pin_mag_1996_427618.txt-346-18_pinning_fic_1971_782006.txt-2087-5,Identical,"The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. "" || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pin_news_1974_731358.txt-31-11_pinning_fic_1845_7183.txt-670-31,Closely Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities."
pin_nf_1846_748075.txt-1252-10_pinned_fic_1860_9791.txt-1411-15,Closely Related,"We shall advert frequently to him, not because we pin our faith upon his sleeve, great and good as he was, nor because /z/ we wish others to do it, but for the purpose of awakening a desire carefully to investigate his principles, believing he has done more than any other man in exploring the basis of human obligation, and in reconciling || So, on a time, her women dressed her for a bride, and pinned in her hair the wreaths and veils and gauds, and led her down to her father and the bridegroom."
pin_nf_1974_773897.txt-888-12_pin_mag_1995_394841.txt-66-9,Identical,There is no other explanation; it is futile to try to pin governmental food decisions on a base of pure science. || The new data on these stars have helped astronomers pin down just where these stars are in their evolution.
pin_nf_1974_773897.txt-888-12_pinned_fic_1966_1008.txt-2519-23,Closely Related,"There is no other explanation; it is futile to try to pin governmental food decisions on a base of pure science. || lonely room at night, he held the lamp up to a bit of poetry that he had cut from a magazine and pinned to the looking-glass."
pin_nf_1974_773897.txt-888-12_pinned_fic_1989_782038.txt-5226-2,Distantly Related,"There is no other explanation; it is futile to try to pin governmental food decisions on a base of pure science. || We was pinned down near Da Nang, summer of ' 71."
pin_nf_1994_746848.txt-3-22_pin_fic_1994_41224.txt-342-44,Identical,"The MST's measurement of Cepheids in the Virgo cluster was to be the opening salvo in an assault that would soon pin down this fundamental parameter of cosmology to within 10%, once and for all. || She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next."
pinned_fic_1834_7012.txt-2400-67_pin_fic_1975_780112.txt-3849-5,Closely Related,"It had caught, as if by providential direction, in the very chaos of combat, the figure that had sent forth the cry of affliction; and as he bestrid the body of Abdalla, and caught up the childish minstrel from his person, he shivered with a single stroke of his sabre, the spear that, in a moment, would have pinned to the earth both father and son. "" || Every time he tried to pin the thought into position, to guide it into focus, it slipped away, eluding him."
pinned_fic_1849_7167.txt-2664-4_pinned_fic_1968_16170.txt-1312-2,Closely Related,"We observed a ticket pinned to the cushion, with the || Delgetti is pinned against the desk, forced to wait."
pinned_fic_1853_2454.txt-536-44_pin_mag_1968_478849.txt-47-13,Identical,"Why, this refractory young individual couldn't be persuaded to walk towards home in any other way, when they had him out for an airing, and what does this old friend of mine do, but allow a handkerchief to be pinned to his coat-tail, and go prancing along the street like a horse for the spoiled brat to drive. || As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.)"
pinned_fic_1853_2454.txt-536-44_pinned_nf_1829_748045.txt-1520-16,Identical,"Why, this refractory young individual couldn't be persuaded to walk towards home in any other way, when they had him out for an airing, and what does this old friend of mine do, but allow a handkerchief to be pinned to his coat-tail, and go prancing along the street like a horse for the spoiled brat to drive. || For eighteen centuries and upwards, the human family, estranged from each other, albeit pinned within the fold of // one faith, have striven in deadly feud like the fierce beasts in the Roman arena, or like the iron knights of crusading "" chivalry within the fatal lists of cruel ordeal, where might alone did constitute the right, and the fall of the weak substantiated the justice of the strong."
pinned_fic_1853_9040.txt-3367-2_pinned_fic_1846_556.txt-1626-10,Identical,"maple leaves pinned to the bottom of her skirt; she was pretending they were the golden fringe of her petticoat. || We vowed we wouldn't be defeated, so we pinned up our pocket-handkerchiefs together, and, fortunately, they covered the peep-hole; and so we shut him out, at last. """
pinned_fic_1856_1281.txt-4925-41_pinned_fic_1977_16209.txt-884-5,Closely Related,"Her face, too, always so broad, bright, and benevolent in its changes-is chastely framed in a crape border, so nicely crimped, so nicely tucked under her benevolent chin at one end, and so nicely pinned under the virtuous white lining at the other. || Next to the phone, pinned to a cork message board with colored plastic drafting pins, are several photos of Read and Rose enjoying happier times."
pinned_fic_1856_1281.txt-4925-41_pinning_fic_1971_782006.txt-2087-5,Closely Related,"Her face, too, always so broad, bright, and benevolent in its changes-is chastely framed in a crape border, so nicely crimped, so nicely tucked under her benevolent chin at one end, and so nicely pinned under the virtuous white lining at the other. || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pinned_fic_1856_9852.txt-1992-15_pin_fic_2008_36140.txt-123-7,Closely Related,"The figure of the old negro was low and stooping; and he wore, pinned round his shoulders, a half-handkerchief or shawl of red flannel, arranged much as an old woman would have arranged it. || Olive Oyl joined in, helping to pin her down."
pinned_fic_1860_3347.txt-635-49_pinning_fic_1854_3384.txt-4375-46,Identical,"So she left the door-step on which she had been sitting, and went in the house, to see what she wanted to take; and, as she had so few things, the preparations were not long, but she soon found herself with her blanket pinned over her head, ready to start. ' || I may as well go, while she sleeps so quietly, and gather a dish of the crimson berries she loves so well, for her breakfast; they will be nice with a dish of old Crummie's sweet milk; "" and, pinning a green blanket over her head, the old woman went forth on her errand."
pinned_fic_1860_9791.txt-1411-15_pin_nf_1974_773897.txt-888-12,Closely Related,"So, on a time, her women dressed her for a bride, and pinned in her hair the wreaths and veils and gauds, and led her down to her father and the bridegroom. || There is no other explanation; it is futile to try to pin governmental food decisions on a base of pure science."
pinned_fic_1970_10523.txt-941-6_pin_fic_1965_780079.txt-2466-36,Closely Related,"She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket. || He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it."
pinned_fic_1970_10523.txt-941-6_pin_fic_2001_29262.txt-63-3,Closely Related,"She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket. || He couldn't pin down a definite number, but he knew it was going to be a"
pinned_fic_1970_10523.txt-941-6_pin_news_1974_731358.txt-31-11,Closely Related,"She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket. || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pinned_fic_1970_10523.txt-941-6_pinned_fic_1858_9768.txt-4185-16,Closely Related,"She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket. || With that he came in (' t was a little dark, with the shawl pinned at the windy): -- Don't go too near her face, for fear her breath's infractious, ' sis I. I didn't bring a light, sir, ' sis I."
pinned_fic_1970_10523.txt-941-6_pinned_fic_1977_16209.txt-884-5,Identical,"She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket. || Next to the phone, pinned to a cork message board with colored plastic drafting pins, are several photos of Read and Rose enjoying happier times."
pinned_fic_1977_16209.txt-884-5_pinning_fic_1993_25002.txt-864-10,Identical,"Next to the phone, pinned to a cork message board with colored plastic drafting pins, are several photos of Read and Rose enjoying happier times. || A maid had | done up her stubborn curls, pinning them into a knot at the back of her neck."
pinned_fic_1984_10714.txt-3436-9_pin_news_1974_731358.txt-31-11,Closely Related,"To the pocket of his white turtleneck sweater was pinned a rectangular nameplate of the sort worn by soldiers: SINGER. "" || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pinned_fic_1989_24005.txt-246-8_pin_news_1974_731358.txt-31-11,Closely Related,"Cousin James, carrying a baseball bat, pinned Jay to the floor but relaxed when he recognized the man he'd driven around the West Side months before. "" || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pinned_fic_1989_782038.txt-5226-2_pin_mag_1978_292549.txt-8-5,Closely Related,"We was pinned down near Da Nang, summer of ' 71. || Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless."
pinned_fic_1989_782038.txt-5226-2_pinned_fic_1849_7230.txt-1784-23,Distantly Related,"We was pinned down near Da Nang, summer of ' 71. || The shaft sped with such precision that it struck his left shoulder, pierced through the fleshy part of the arm, and pinned it to the tree."
pinned_fic_1993_53812.txt-351-17_pin_fic_1975_780112.txt-3849-5,Closely Related,"He set himself thereafter to abide by order also, and made himself a schedule that he pinned above the desk || Every time he tried to pin the thought into position, to guide it into focus, it slipped away, eluding him."
pinned_fic_1994_54047.txt-260-5_pin_mag_1843_555150.txt-441-20,Distantly Related,"HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door. || The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. """
pinned_fic_1994_54047.txt-260-5_pinned_fic_1963_10432.txt-3514-3,Unrelated,"HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door. || When Penny, pinned off balance, repeats "" Please, "" the honest fear in her voice gives him an excuse to relent."
pinned_fic_1994_54047.txt-260-5_pinned_fic_1970_10523.txt-941-6,Distantly Related,"HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door. || She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket."
pinned_fic_1994_54047.txt-260-5_pinned_news_2001_661932.txt-96-18,Distantly Related,"HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door. || suggest that Engineer Tony Brownell should have notified supervisors before setting the back fire that blew up and pinned him and his crew beneath fire shelters."
pinned_fic_1994_54047.txt-260-5_pinning_fic_1971_782006.txt-2087-5,Distantly Related,"HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door. || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pinned_fic_1999_30887.txt-153-10_pinned_fic_1834_7012.txt-2400-67,Identical,"He wears a ragged black jacket with a drooping rose pinned to the lapel. || It had caught, as if by providential direction, in the very chaos of combat, the figure that had sent forth the cry of affliction; and as he bestrid the body of Abdalla, and caught up the childish minstrel from his person, he shivered with a single stroke of his sabre, the spear that, in a moment, would have pinned to the earth both father and son. """
pinned_fic_2005_780525.txt-1247-12_pinned_fic_1994_54047.txt-260-5,Distantly Related,"The cars are so close to Talley that his own vehicle is pinned; he couldn't drive away now even if he wanted -- INT. || HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door."
pinned_mag_1996_355209.txt-9-11_pinned_fic_1845_7183.txt-2079-12,Identical,"The document, which the old man realizes was to be pinned on his body, concludes, "" The case is closed. "" || apron of the same hid the fire-place all summer, and was pinned before the book-shelf in winter."
pinned_news_1966_725756.txt-24-3_pin_fic_1855_2416.txt-209-5,Distantly Related,"Vietcong riflemen had pinned down the American units al1 most all day yesterday, crouch- ', ing in well-prepared bunkers and trenches and forcing the I First Division troops to attack. || Each was disposed to "" pin his faith "" upon others."
pinned_news_1979_734003.txt-3-5_pin_mag_1843_555150.txt-441-20,Closely Related,"At one point, he pinned down a patrolman in the street with gunfire, police said. || The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. """
pinned_news_2001_661932.txt-96-18_pinned_fic_1856_1281.txt-4925-41,Closely Related,"suggest that Engineer Tony Brownell should have notified supervisors before setting the back fire that blew up and pinned him and his crew beneath fire shelters. || Her face, too, always so broad, bright, and benevolent in its changes-is chastely framed in a crape border, so nicely crimped, so nicely tucked under her benevolent chin at one end, and so nicely pinned under the virtuous white lining at the other."
pinned_news_2001_661932.txt-96-18_pinning_fic_1988_10774.txt-4297-26,Identical,"suggest that Engineer Tony Brownell should have notified supervisors before setting the back fire that blew up and pinned him and his crew beneath fire shelters. || Weingrass smashed his foot against the boy's elbow, and as the empty hand whipped out from under the cloth he stepped on it, pinning"
pinned_nf_1829_748045.txt-1520-16_pin_mag_1978_292549.txt-8-5,Closely Related,"For eighteen centuries and upwards, the human family, estranged from each other, albeit pinned within the fold of // one faith, have striven in deadly feud like the fierce beasts in the Roman arena, or like the iron knights of crusading "" chivalry within the fatal lists of cruel ordeal, where might alone did constitute the right, and the fall of the weak substantiated the justice of the strong. || Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless."
pinned_nf_1829_748045.txt-1520-16_pinned_fic_1848_7005.txt-993-23,Identical,"For eighteen centuries and upwards, the human family, estranged from each other, albeit pinned within the fold of // one faith, have striven in deadly feud like the fierce beasts in the Roman arena, or like the iron knights of crusading "" chivalry within the fatal lists of cruel ordeal, where might alone did constitute the right, and the fall of the weak substantiated the justice of the strong. || As he bent down to examine his wounds and staunch the blood, his eye fell upon a piece of white paper, pinned upon his body, on which was writing in a legible hand; at the same moment the wounded man gave a groan, a gasp, and all was over."
pinned_nf_1849_747900.txt-1682-31_pin_fic_1835_7203.txt-1066-20,Identical,"Indians consists of a petticoat, worn much shorter by the unmarried than by those that are married, and a scarf of sundry colors round the shoulders, which is pinned on one side of the chest with a topa, a large silver pin; but sometimes they use a spoon, the handle of which being pointed serves as a pin. "" || must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs."
pinned_nf_1849_747900.txt-1682-31_pinned_fic_1994_54047.txt-260-5,Distantly Related,"Indians consists of a petticoat, worn much shorter by the unmarried than by those that are married, and a scarf of sundry colors round the shoulders, which is pinned on one side of the chest with a topa, a large silver pin; but sometimes they use a spoon, the handle of which being pointed serves as a pin. "" || HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door."
pinned_nf_1855_750257.txt-928-13_pin_nf_1994_746848.txt-3-22,Closely Related,"She alternately threw a large dark mass above her head, then quickly pinned it to the ground on its descent, then bored it against the wall as it crawled helplessly toward a corner of the shed. || The MST's measurement of Cepheids in the Virgo cluster was to be the opening salvo in an assault that would soon pin down this fundamental parameter of cosmology to within 10%, once and for all."
pinning_fic_1830_8912.txt-1018-26_pinning_fic_1845_7183.txt-670-31,Identical,"-- Now, upon my life, If this strange temper holds, I soon shall hear That thou art jealous of my waiting maid For pinning of my kerchief. || Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities."
pinning_fic_1839_7068.txt-360-33_pin_news_1996_659277.txt-123-8,Distantly Related,"All this passed in a second, when Clifton sprang forward, and with one blow prostrated the villain at the door of the carriage, placing his knee on his breast and pinning him to the earth. || Nor are reporters stalking convention halls trying to pin such labels as "" right-wing "", "" conservative "" and "" extreme "" on the nearest unsuspecting delegates."
pinning_fic_1845_7183.txt-670-31_pin_fic_2009_36905.txt-225-7,Closely Related,"Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities. || But the man himself was impossible to pin down."
pinning_fic_1845_7183.txt-670-31_pin_news_1974_731358.txt-31-11,Closely Related,"Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities. || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
pinning_fic_1854_3384.txt-7045-15_pinned_fic_1853_2454.txt-536-44,Identical,""" Why, I never heard of it before, "" said Miss Jerusha, pinning a little blue bow on the top of the muslin cap, to make it look tasty, as she observed. "" || Why, this refractory young individual couldn't be persuaded to walk towards home in any other way, when they had him out for an airing, and what does this old friend of mine do, but allow a handkerchief to be pinned to his coat-tail, and go prancing along the street like a horse for the spoiled brat to drive."
pinning_fic_1971_782006.txt-2087-5_pinning_fic_1993_25002.txt-864-10,Closely Related,"A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. "" || A maid had | done up her stubborn curls, pinning them into a knot at the back of her neck."
pinning_fic_1988_10774.txt-4297-26_pin_fic_1987_10752.txt-1623-6,Closely Related,"Weingrass smashed his foot against the boy's elbow, and as the empty hand whipped out from under the cloth he stepped on it, pinning || For reasons he couldn't altogether pin down, he still disliked Quantrill and always would."
pinning_fic_1988_10774.txt-4297-26_pin_mag_1996_427618.txt-346-18,Identical,"Weingrass smashed his foot against the boy's elbow, and as the empty hand whipped out from under the cloth he stepped on it, pinning || The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. """
pinning_mag_2007_387691.txt-80-36_pin_fic_1994_41224.txt-342-44,Closely Related,"cardboard banner, plastic bags, rubber bands, hardplastic bands, molded plastic covers, glue, wires, string sewing the hair to the cardboard, a plastic tab imbedded in the heads and pinning them to the cardboard, and a rigid plastic manacle around the arms of one doll, giving her a posture with attitude. || She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next."
pins_fic_1988_14000.txt-2059-2_pin_news_1974_731358.txt-31-11,Closely Related,"(Abraham pins the boy down and ties his wrists.) || Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date."
plane_fic_1843_7039.txt-2743-32_planes_nf_1972_774227.txt-1121-7,Identical,"minerals, the magnet points ever to the North; so is there a plant in the prairies, called by travellers the Polar Plant, or Indian Compass, because the plane of its leaf points due North and South, without other variation than the temporary ruffling of the breeze. || to provide a contrast to the open planes of Christ's nude torso."
plane_fic_1846_7036.txt-323-21_Plane_mag_1844_555220.txt-284-1,Identical,"The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus. || The Plane or Buttonwood tree, so common in our streets and environs, has hitherto"
plane_fic_1846_7036.txt-323-21_Plane_nf_1827_748059.txt-314-33,Identical,"The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus. || Oak, old English, young tree, 363 "" old ship timber, "" from old tree, "" medium qualities, "" green, Beech, medium quality, Alder, Plane tree."
plane_fic_1846_7036.txt-323-21_plane_fic_1975_780106.txt-271-3,Unrelated,"The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus. || At once the plane became even more difficult to handle, and Close realised why he had left it so late. """
plane_fic_1846_7036.txt-323-21_plane_nf_1830_747561.txt-368-11,Unrelated,"The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus. || It represents a ray of light coming straight from the perspective plane through the eye, and marks the point of sight as S, and also the distance of the spectator as D, and it is plain that the /z/ farther off the spectator is placed from the perspective plane, the longer would be this ray."
plane_fic_1856_2655.txt-5061-58_Plane_mag_1844_555220.txt-284-1,Unrelated,"We were induced to rise in arms against Austria, (we mean, not the people, but the government of Austria,) not only by the need of redeeming ourselves from the shame and grief of thirty-one years of the most abject despotism, but by a deliberate resolve to take our place upon the plane of nations, to unite with our brothers of the Peninsula, and take rank with them under the great banner raised by Pius IX. || The Plane or Buttonwood tree, so common in our streets and environs, has hitherto"
plane_fic_1856_2655.txt-5061-58_plane_fic_1975_780106.txt-271-3,Unrelated,"We were induced to rise in arms against Austria, (we mean, not the people, but the government of Austria,) not only by the need of redeeming ourselves from the shame and grief of thirty-one years of the most abject despotism, but by a deliberate resolve to take our place upon the plane of nations, to unite with our brothers of the Peninsula, and take rank with them under the great banner raised by Pius IX. || At once the plane became even more difficult to handle, and Close realised why he had left it so late. """
plane_fic_1860_9165.txt-4809-11_Plane_nf_1827_747521.txt-56-0,Identical,"On the contrary, she was advanced to a still higher plane, where his dreams of possession did not venture to intrude. || Plane figures having more than four sides are in general called polygons, and receive other particular names, according to the number of their sides or angles."
plane_fic_1860_9165.txt-4809-11_plane_fic_1856_2655.txt-5061-58,Identical,"On the contrary, she was advanced to a still higher plane, where his dreams of possession did not venture to intrude. || We were induced to rise in arms against Austria, (we mean, not the people, but the government of Austria,) not only by the need of redeeming ourselves from the shame and grief of thirty-one years of the most abject despotism, but by a deliberate resolve to take our place upon the plane of nations, to unite with our brothers of the Peninsula, and take rank with them under the great banner raised by Pius IX."
plane_fic_1860_9165.txt-4809-11_planes_mag_1990_341766.txt-12-22,Unrelated,"On the contrary, she was advanced to a still higher plane, where his dreams of possession did not venture to intrude. || In the meantime, most of the troops and 25% of the supplies flying to Saudi Arabia are traveling on wide- body planes leased from commercial airlines."
plane_fic_1860_9165.txt-4809-11_planes_nf_1853_747976.txt-1786-34,Unrelated,"On the contrary, she was advanced to a still higher plane, where his dreams of possession did not venture to intrude. || The plumber uses but few tools, and those are of a simple character; the greater number of them being similar to those used by other artificers, as hammers, mallets, planes, chisels, gouges, JUes, &c.; The principal tool peculiar to the /z/ trade of the plumber is the bat, which is made of beech"
