annotation_lbl,category,sentence
part_nf_1837_747786.txt-1037-2_part_fic_1851_3300.txt-350-3,Distantly Related,"The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers. || his brother's part, and some that of Ferrers, while, in the dark, friend struggled and quarrelled with friend as much as foe, no one attempting to quell the tumult, until the door was suddenly burst open, and Hamilton with Trevannion and two or three from the school-room entered."
part_nf_1837_747786.txt-1037-2_part_nf_1980_774208.txt-1429-16,Distantly Related,"The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers. || My situation in this revival of the Foundation's activities called for great tact on my part in dealing with Goff, for the Committee had acted without consulting him."
part_nf_1837_747786.txt-1037-2_parts_fic_1847_7152.txt-704-37,Closely Related,"The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1837_747786.txt-242-3_parts_nf_1962_774267.txt-608-18,Closely Related,About one tenth part only of this vast territory is as yet settled by a civilized population. || In order to make this complex problem manageable it is necessary to break it down into its respective parts.
part_nf_1838_747585.txt-691-3_part_fic_1856_9779.txt-11468-23,Closely Related,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || Here ' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- "" I yer somet'ing ' bout dat same gal, Mass Willie."
part_nf_1838_747585.txt-691-3_part_fic_2002_29279.txt-128-12,Distantly Related,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || She thought this was a peace offering like the necklace, another part of the "" I 'm sorry "" game."
part_nf_1838_747585.txt-691-3_part_mag_1844_587318.txt-845-10,Distantly Related,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
part_nf_1838_747585.txt-691-3_part_nf_1837_747786.txt-1037-2,Distantly Related,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers."
part_nf_1838_747585.txt-691-3_parts_nf_1857_755095.txt-581-3,Distantly Related,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_nf_1841_747861.txt-823-13_part_fic_2000_14544.txt-546-4,Closely Related,"A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. "" || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
part_nf_1844_747706.txt-293-12_part_fic_1978_23930.txt-96-28,Distantly Related,"After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664. || There was the reason the competition halted when the Arrow Catcher began work, and there was the reason the Arrow Catcher and the Indian were never a part of the competition and were never expected to be."
part_nf_1844_747706.txt-293-12_parts_nf_1824_747685.txt-354-2,Distantly Related,"After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664. || The western parts of Hellas, rough Etolia, and woody Acarnania, are indeed among the largest districts, but are so inferior to the rest"
part_nf_1846_748061.txt-1354-49_part_mag_1844_587318.txt-845-10,Distantly Related,"As an illustration of this, we need but refer to the celebrated Foote, who made his debut in Othello and failed; Liston, who attempted Octavian; Quick, who undertook Richard the Third, and was ridiculect; Munden, who, in the early part of his career, discovered "" that tragedy was not his forte; "" Dowton, who commenced as a tragedian; Jack Reeve, who once played Othello; Finn, who has enacted Jaffier, and "" last not least, "" Hackett, who butchered King Lear and Hamlet in cold blood. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
part_nf_1847_749455.txt-591-13_part_fic_2002_29279.txt-128-12,Closely Related,"Such was the Moon, his sister-wife; the Stars, revered as part || She thought this was a peace offering like the necklace, another part of the "" I 'm sorry "" game."
part_nf_1847_749455.txt-591-13_part_nf_1844_747706.txt-293-12,Distantly Related,"Such was the Moon, his sister-wife; the Stars, revered as part || After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664."
part_nf_1967_773873.txt-354-11_part_mag_1991_422282.txt-25-21,Identical,"We can be sure that the psalms played a very important part in the vocal aspect, i.e., the singing, of the Jewish || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
part_nf_1975_774042.txt-1179-30_part_mag_1825_553595.txt-55-41,Closely Related,"Another explorer who received scant recognition for his discoveries was Antonio de la Roche, the little-known London merchant who was first to sight land which might be regarded as part of Antarctica itself. || For the greatest hardship we have suffered hath been salt meat; which by towi in winter, and fish in summer, together with some poultry, lamb, mutton, veal, and plenty of venison, the best part of the year hath been made very passable."
part_nf_1975_774042.txt-1179-30_part_nf_1969_774314.txt-1448-7,Closely Related,"Another explorer who received scant recognition for his discoveries was Antonio de la Roche, the little-known London merchant who was first to sight land which might be regarded as part of Antarctica itself. || Before then, after tobacco had become part of everyday custom in every part of the Western world, pipe tongs graced many a fashionable hearth and were considered utensils; but because they held a prominent position in the sitting room, they were usually finely made and nicely decorated, giving them a position midway between utensils and decorative ironwork."
part_nf_1976_774315.txt-2462-26_parts_fic_1847_7152.txt-704-37,Distantly Related,"A planer can be used to cut rebates to form a tongue on one part, a wobble saw or dado cutter will make the grooved part. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1979_773997.txt-823-19_part_news_1970_728376.txt-129-2,Distantly Related,"Since I don't, I apply a good thick coat of shellac (two parts shellac to one part denatured alcohol thinner) to all inside surfaces. || For his part n a London demonstration in 961 he went unrepentantly to ail."
part_nf_1984_774337.txt-1817-47_parts_nf_1857_755095.txt-581-3,Distantly Related,"At least some of these essential structural features, I suggest, are that it is a single system that is very unequal from one part to another and that it goes through this continuously uneven process of development in which the crises are as much a part? || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_nf_2004_746260.txt-192-2_part_fic_2005_50112.txt-20-12,Closely Related,"should be part of a student's education (Lee 1967, 117, 121). || Frost Knob is the closest thing there is to civilization in my part of the Appalachians."
part_nf_2004_746398.txt-93-9_part_nf_1836_749613.txt-1941-9,Distantly Related,"In the present study, the internal consistency of part A of the SYNCHROSKATE was calculated. || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
parts_fic_1834_7323.txt-3011-79_parts_news_1997_621089.txt-202-25,Identical,"of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body. || He deals with the parts of the uni verse and the whole of the universe, and he theorizes that things that look like separate parts of the universe emerge out of a pool, which he calls the common pool of information."
parts_fic_1841_799.txt-2512-9_parts_fic_1832_7177.txt-509-4,Distantly Related,He who wishes to walk in the most peaceful parts of life with any serenity must screw himself up to resolution. || The folks in these parts have their own notions of the matter; but they don't like to speak freely on the subject.
parts_fic_1845_622.txt-1210-22_Part_mag_1983_323609.txt-21-4,Distantly Related,She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was || The young Peer of Part I (rather monotonously played by Greg
parts_fic_1847_7152.txt-704-37_part_fic_1987_10756.txt-5827-1,Distantly Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
parts_fic_1847_7152.txt-704-37_part_news_1986_669537.txt-32-12,Closely Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || Formerly middle-class women moving toward the edge of poverty constitute a substantial part of a growing minority dubbed the ' ' new poor. '"
parts_fic_1847_7152.txt-704-37_part_news_1991_654831.txt-83-52,Distantly Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || There's one constant for her as a writer: "" I think you need quiet and I think you need a little time, more than a little time, and it is very hard to find that time and find that distance, ' cause you also have to be part of life and experience it in order to write about."
parts_fic_1847_7152.txt-704-37_parts_fic_1834_7323.txt-3011-79,Closely Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body."
parts_fic_1847_7152.txt-704-37_parts_mag_1859_556800.txt-66-5,Distantly Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures."
parts_fic_1847_7152.txt-704-37_parts_mag_1993_425236.txt-48-9,Distantly Related,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || The idea was to try to re-create days and parts of the life of one of the forty-two men who have been at the center: what the President knew and when he knew it, what he heard, what he read, what he saw, what he said, what he"
parts_fic_1856_2655.txt-2377-33_part_fic_1972_10554.txt-2899-9,Distantly Related,"At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts. || And what we're doing here now is a part of that, I suppose? '"
parts_fic_1856_2655.txt-2377-33_part_nf_1836_749613.txt-1941-9,Closely Related,"At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts. || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
parts_fic_1856_2655.txt-2377-33_parts_nf_1857_755095.txt-581-3,Identical,"At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
parts_fic_1994_41307.txt-831-29_part_mag_1853_566256.txt-527-12,Closely Related,"He seemed to be wearing a green silk tunic, not too clean, and not long enough, for she could see the complex heap of his private parts in the very centre of her rosy bed. || It is part of the mission of writers to show, and part of the mission of preachers to proclaimand proclaiming it, to exhibit it in their character and careerthat acquirement and study are to be subordinate to Development; that development itself, even at its perfection, is to be tributary to Action; and that action, to be worthy of the powers of man, must be devoted to permanent and great interests; must be harmonious"
parts_fic_2009_36422.txt-25-3_part_mag_1991_422282.txt-25-21,Distantly Related,"In several other parts of the world people are being denied their life, or stolen from their life to be sold. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
parts_fic_2009_36422.txt-25-3_parts_fic_1832_7177.txt-509-4,Identical,"In several other parts of the world people are being denied their life, or stolen from their life to be sold. || The folks in these parts have their own notions of the matter; but they don't like to speak freely on the subject."
parts_fic_2009_36422.txt-25-3_parts_fic_1856_2655.txt-2377-33,Identical,"In several other parts of the world people are being denied their life, or stolen from their life to be sold. || At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts."
parts_mag_1822_553396.txt-366-22_part_fic_1856_9779.txt-11468-23,Distantly Related,"All parts of the tree are penetrated by pyrites of a brass yellow colour, disseminated through the most solid and stony parts of the interior, -- filling interstices in the outer rind, or investing its capillary pores. || Here ' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- "" I yer somet'ing ' bout dat same gal, Mass Willie."
parts_mag_1822_553396.txt-366-22_part_fic_2003_30073.txt-45-6,Closely Related,"All parts of the tree are penetrated by pyrites of a brass yellow colour, disseminated through the most solid and stony parts of the interior, -- filling interstices in the outer rind, or investing its capillary pores. || Sometimes that knowledge seemed the worst part of my loss."
parts_mag_1843_565254.txt-22-7_part_fic_2002_29279.txt-128-12,Closely Related,"The formation of historical associations in different parts of New England, are indications of an increasing interest. || She thought this was a peace offering like the necklace, another part of the "" I 'm sorry "" game."
parts_mag_1843_565254.txt-22-7_part_nf_2004_746260.txt-192-2,Closely Related,"The formation of historical associations in different parts of New England, are indications of an increasing interest. || should be part of a student's education (Lee 1967, 117, 121)."
parts_mag_1843_565254.txt-22-7_parts_nf_1843_747650.txt-2589-68,Closely Related,"The formation of historical associations in different parts of New England, are indications of an increasing interest. || For where known words are used, to which a distinct meaning has attached, the accustomed interpretation of them must be followed; and, as under the confederation, the words "" United States "" could not imply one whole, because the parts were kept distinct, so the same words can not, in the constitution, mean one whole, but the several parts. """
parts_mag_1851_566010.txt-183-27_part_mag_1857_523318.txt-470-5,Distantly Related,"Every day opens new and lucrative field, of enterprise, while all the established modes of gain furnish an average return of profits unknown in other parts of the world. || Nor was hers an insignificant part in the policy which eventually delivered France from internal factions and from foreign influence."
parts_mag_1859_556800.txt-66-5_part_nf_1984_774337.txt-1817-47,Identical,"The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures. || At least some of these essential structural features, I suggest, are that it is a single system that is very unequal from one part to another and that it goes through this continuously uneven process of development in which the crises are as much a part?"
parts_mag_1971_491323.txt-31-34_part_news_1970_728376.txt-129-2,Closely Related,"The Americans do not think that man and woman have either the duty or the right to per -- form the same offices, but they show an equal regard for both their respective parts; and. || For his part n a London demonstration in 961 he went unrepentantly to ail."
parts_mag_1971_491323.txt-31-34_parts_nf_1824_747685.txt-354-2,Distantly Related,"The Americans do not think that man and woman have either the duty or the right to per -- form the same offices, but they show an equal regard for both their respective parts; and. || The western parts of Hellas, rough Etolia, and woody Acarnania, are indeed among the largest districts, but are so inferior to the rest"
parts_mag_1983_298926.txt-26-15_part_fic_1970_780003.txt-191-5,Closely Related,"Even if the infant recovery survives, it may grow up deformed, with some parts of the economy performing far worse than others. || Such evasion had been a part of Roane's training from the start."
parts_mag_1983_298926.txt-26-15_part_fic_1972_10554.txt-2899-9,Closely Related,"Even if the infant recovery survives, it may grow up deformed, with some parts of the economy performing far worse than others. || And what we're doing here now is a part of that, I suppose? '"
parts_mag_1983_298926.txt-26-15_part_nf_1993_774078.txt-1607-10,Closely Related,"Even if the infant recovery survives, it may grow up deformed, with some parts of the economy performing far worse than others. || However, these publications can be viewed more positively as part of a programme for shaping and managing-the personal life."
parts_news_1991_654815.txt-110-6_part_fic_2006_27852.txt-301-18,Identical,"I would focus on the negative parts when talking to the kids about the movie. || It will simply ensure that you spend the rest of your life as you have spent the first part it, existing on the margins of respectability and clinging by your fingertips to economic survival. """
parts_news_1997_621089.txt-202-25_part_mag_1975_285668.txt-17-27,Closely Related,"He deals with the parts of the uni verse and the whole of the universe, and he theorizes that things that look like separate parts of the universe emerge out of a pool, which he calls the common pool of information. || The bacteria not only detoxify the fish wastes but convert the ammonia in them to nitrites and nitrates, which are used to fertilize algae in another part of the pond."
parts_news_2004_640284.txt-4-4_part_nf_1966_774000.txt-694-15,Closely Related,"Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. "" || The latter was apparently not kept, as Danish volunteers are said to have formed part of Harold's army."
parts_nf_1824_747448.txt-289-3_part_fic_2002_29279.txt-128-12,Identical,"There are few parts that * ' may not, and none that will not, be read by women. "" || She thought this was a peace offering like the necklace, another part of the "" I 'm sorry "" game."
parts_nf_1839_747920.txt-1901-86_part_fic_1857_9075.txt-2528-22,Distantly Related,"He understands it therefore to be his duty, as a member of the Committee of Com missions, and especially in view of the rules adopted this morning, on the motion of Dr. Alexander, (and he will act on that understanding, unless otherwise expressly directed by the Assembly,) to enrol only such commissioners to the next Assembly as shall come from Presbyteries, now, or at the close of this Assembly, recognised to be component and integral parts of the Presbyterian Church; and that, to the Assembly so constituted, when duly organized for the transaction of business, it will be his duty to report the names of persons claiming to be commissioners from Presbyteries that may be || Home still had its cares; the present, its bitterness; the future, its anxiety; but these had no part in her present reverie, for, giving the reins to a charmed fancy, and, for the time, banishing every painful thought, she was dwelling with fond and eager anticipation upon that ever fruitful prospect of enjoyment, a young girl's first journey."
parts_nf_1841_768644.txt-2891-42_parts_fic_1847_7152.txt-704-37,Distantly Related,"So in regard to dress, a lady will sometimes purchase an elegant and expensive article, which, instead of attracting admiration from the eye of taste, will merely serve as a decoy to the painful contrast of all other parts of the dress. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_nf_1843_747650.txt-2589-68_part_nf_1836_749613.txt-1941-9,Closely Related,"For where known words are used, to which a distinct meaning has attached, the accustomed interpretation of them must be followed; and, as under the confederation, the words "" United States "" could not imply one whole, because the parts were kept distinct, so the same words can not, in the constitution, mean one whole, but the several parts. "" || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
parts_nf_1844_755204.txt-1377-19_part_fic_1822_8736.txt-1033-9,Closely Related,"termed ventricles are formed, which do not exist in fishes, reptiles, or birds; curiously organized parts, such as the corpora striata, are added; it is now the brain of the mammalia. || A. Arthur I shall be ready to do my part."
parts_nf_1844_755204.txt-1377-19_part_mag_1967_494418.txt-49-13,Distantly Related,"termed ventricles are formed, which do not exist in fishes, reptiles, or birds; curiously organized parts, such as the corpora striata, are added; it is now the brain of the mammalia. || People who are helped by the poverty program will be permitted to take part in demonstrations after all."
parts_nf_1848_754438.txt-2588-3_part_fic_1832_8798.txt-1236-5,Distantly Related,"Vegetation in those parts is in general but a fifth more speedy than in Europe, even taking as an example the Platanus occidentalis, the tulip tree, and the Cupressus disticha, which reach from nine to fifteen feet in diameter. || Enter Barri from the inner part of the tent, guarded."
parts_nf_1848_772202.txt-971-9_parts_nf_1857_755095.txt-581-3,Identical,"There is a set of men, in all parts of the country, who make a business of gambling, and league together to draw in unwary youth and strip them of all they possess, and of more, if they can lay their hands upon money not their own. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
parts_nf_1857_755095.txt-581-3_part_fic_1966_10474.txt-9144-22,Distantly Related,"errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
parts_nf_1857_755095.txt-581-3_part_fic_1986_10739.txt-7373-12,Distantly Related,"errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with. || Bill asked, a part of him amused to find that another part of him stood aghast at the idea."
parts_nf_1857_755095.txt-581-3_part_nf_1833_747941.txt-1438-1,Distantly Related,"errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with. || One part of the wood is more porous than that of the walnut, but the other is more compact: this gives the grain of the wood something the appearance of that of ash; and where it abounds, it is used for similar purposes, the small shoots for hoops, and the grown trees for agricultural instruments."
parts_nf_1857_755095.txt-581-3_parts_nf_1961_773666.txt-195-20,Distantly Related,"errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with. || At other times they float lazily near the surface, with just their nostrils, eyes, and the upper parts of their heads above the water."
parts_nf_2009_774630.txt-100-13_part_fic_1970_780003.txt-191-5,Closely Related,"On top of that, Mom hated any kind of talk about which parts of black people's bodies were good or bad, especially hair and skin. || Such evasion had been a part of Roane's training from the start."
parts_nf_2009_774630.txt-100-13_part_fic_1988_782036.txt-5418-16,Distantly Related,"On top of that, Mom hated any kind of talk about which parts of black people's bodies were good or bad, especially hair and skin. || But all she could do now to retaliate was make sure that Hobson West kept its part of the appointment."
parts_nf_2009_774630.txt-100-13_part_nf_1980_774208.txt-1429-16,Distantly Related,"On top of that, Mom hated any kind of talk about which parts of black people's bodies were good or bad, especially hair and skin. || My situation in this revival of the Foundation's activities called for great tact on my part in dealing with Goff, for the Committee had acted without consulting him."
pin_fic_1835_7203.txt-1066-20_pin_fic_1855_2416.txt-209-5,Identical,"must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs. || Each was disposed to "" pin his faith "" upon others."
pin_fic_1835_7203.txt-1066-20_pinned_fic_1835_7309.txt-3622-1,Distantly Related,"must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs. || Another pinned him by his sleeve to the spot; and his career in the next moment would probably have been ended, but for the timely appearance of Colonel Tarleton himself."
pin_fic_1835_7203.txt-1066-20_pinned_fic_1994_54077.txt-587-7,Distantly Related,"must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs. || I pinned Thalia down as I had pinned Charles, grasping her face with both hands, and where my fingers pressed her temples the skin was pouring into soft folds, spilling over her hair."
pin_fic_1854_2820.txt-324-38_pin_fic_1835_7203.txt-1066-20,Distantly Related,"at that booby, Bill Jeffrey, for the girls to laugh at, nor to draw any more pictures on her slate of the Dame Sobriety, as she called Julia, and lastly, not to pin any more chalk rags on the boys ' coats. || must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs."
pin_fic_1854_2820.txt-324-38_pinned_fic_1970_10535.txt-192-2,Identical,"at that booby, Bill Jeffrey, for the girls to laugh at, nor to draw any more pictures on her slate of the Dame Sobriety, as she called Julia, and lastly, not to pin any more chalk rags on the boys ' coats. || Circular decals pinned to their waists announced them as Maxine, Victoria and Inez -- waitTHEELECTRIC COTILLION 29resses, not apparitions; their bare shoulders smelled of jasmine, and gorgeously colored plumes rose from their heads. """
pin_fic_1855_2416.txt-209-5_pinned_fic_1835_7309.txt-3622-1,Distantly Related,"Each was disposed to "" pin his faith "" upon others. || Another pinned him by his sleeve to the spot; and his career in the next moment would probably have been ended, but for the timely appearance of Colonel Tarleton himself."
pin_fic_1855_2416.txt-209-5_pinning_fic_1839_7068.txt-360-33,Unrelated,"Each was disposed to "" pin his faith "" upon others. || All this passed in a second, when Clifton sprang forward, and with one blow prostrated the villain at the door of the carriage, placing his knee on his breast and pinning him to the earth."
pin_fic_1965_780079.txt-2466-36_pinned_fic_1853_2454.txt-536-44,Closely Related,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || Why, this refractory young individual couldn't be persuaded to walk towards home in any other way, when they had him out for an airing, and what does this old friend of mine do, but allow a handkerchief to be pinned to his coat-tail, and go prancing along the street like a horse for the spoiled brat to drive."
pin_fic_1965_780079.txt-2466-36_pinned_fic_1994_54047.txt-260-5,Distantly Related,"He cut a sapling and carved a spear point, long and white; confronting the wolf, he drove the raw white wood into its chest as it came up at him and fought to pin it to the ground and grind the pain out of it. || HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door."
pin_fic_1971_780008.txt-1358-26_pin_fic_2009_36905.txt-225-7,Distantly Related,"My eyes, adjusting to the very faint light emitted from the frame, showed that rocks had been pounded in about the large box to pin it in place. || But the man himself was impossible to pin down."
pin_fic_1975_780112.txt-3849-5_pinned_fic_1858_9768.txt-4185-16,Distantly Related,"Every time he tried to pin the thought into position, to guide it into focus, it slipped away, eluding him. || With that he came in (' t was a little dark, with the shawl pinned at the windy): -- Don't go too near her face, for fear her breath's infractious, ' sis I. I didn't bring a light, sir, ' sis I."
pin_fic_1975_780112.txt-3849-5_pinning_fic_1971_782006.txt-2087-5,Closely Related,"Every time he tried to pin the thought into position, to guide it into focus, it slipped away, eluding him. || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pin_fic_1987_10752.txt-1623-6_pinning_fic_2005_780528.txt-1288-30,Distantly Related,"For reasons he couldn't altogether pin down, he still disliked Quantrill and always would. || INDUSTRIAL STREET - NIGHT 57 DEAD RECKONING RUMBLES along a dark street, plowing into a DERELICT CAR, knocking it aside and rolling it down a small embankment, pinning THREE DEAD THINGS beneath."
pin_fic_1994_41224.txt-342-44_Pin_fic_1824_7277.txt-354-0,Distantly Related,"She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next. || Pin down the undersheet all around as grandmamma has hers; I feel fidgetty to-night, and a wrinkle would disturb me -- heigho!"
pin_fic_1994_41224.txt-342-44_pin_fic_1854_2820.txt-324-38,Distantly Related,"She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next. || at that booby, Bill Jeffrey, for the girls to laugh at, nor to draw any more pictures on her slate of the Dame Sobriety, as she called Julia, and lastly, not to pin any more chalk rags on the boys ' coats."
pin_fic_1994_41224.txt-342-44_pin_news_1996_659277.txt-123-8,Closely Related,"She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next. || Nor are reporters stalking convention halls trying to pin such labels as "" right-wing "", "" conservative "" and "" extreme "" on the nearest unsuspecting delegates."
pin_mag_1843_555150.txt-441-20_pinned_fic_1858_9768.txt-4185-16,Distantly Related,"The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. "" || With that he came in (' t was a little dark, with the shawl pinned at the windy): -- Don't go too near her face, for fear her breath's infractious, ' sis I. I didn't bring a light, sir, ' sis I."
pin_mag_1843_555150.txt-441-20_pinned_fic_1970_10523.txt-941-6,Distantly Related,"The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. "" || She brushed her hair quickly and pinned it, reached for a purse on the bureau, then left it there, putting her house keys in her pocket."
pin_mag_1843_555150.txt-441-20_pinning_fic_1822_7275.txt-189-74,Distantly Related,"The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. "" || Untying a piece of crape which she had wound around her throat, (for she was never without some badge of mourning,) she stooped and gently wiped the tears from Jane's cheek, saying, in a low tone, "" Bottles full of odours, which are the tears of saints; "" then rising, she carefully closed the curtains, and busied herself for some minutes in pinning them together."
pin_mag_1964_244708.txt-26-29_pinning_fic_2001_46318.txt-348-2,Distantly Related,"To prosecute an employer, the Federal Government would have to prove that his refusal to hire a Negro was "" willful "" - often a tough matter to pin down in court. || She was pinning it in place when her gaze in the mirror caught Lisa's. """
