annotation_lbl,category,sentence
ounce_fic_1999_55547.txt-401-18_ounces_mag_2001_415715.txt-107-3,Distantly Related,"Lack of subtlety was one of Earl's most appealing traits, and Rick had to use every ounce of restraint and concentration to keep his mind on the road. || and accepts 18 ounces of paint, which the manufacturer estimates is enough to cover a typical 8 x 8-ft. wall on a single load."
ounce_fic_1999_55547.txt-401-18_ounces_mag_2004_413914.txt-8-10,Distantly Related,"Lack of subtlety was one of Earl's most appealing traits, and Rick had to use every ounce of restraint and concentration to keep his mind on the road. || Corking the bat makes it lighter by one to two ounces and moves the center of gravity closer to the batter's hands for a quicker swing."
ounce_mag_1830_554014.txt-186-63_ounces_mag_1845_565473.txt-197-43,Identical,"The first went round to the left side of the diligence, ai) d having unhooked the iron shoe and placed it under the wheel as an additional security against escape, he opened the door of the interior, and, mounting on the steps, I could hear him distinctly uttering a terrible threat in Spanish, and demanding an ounce of gold from each of the passengers. || Admitting that the expense of transporting the four ounces at one conveyance is no less than the expense of transporting the four ounces in four separate conveyances, -- which is certainly a liberal concesslon, -- every other expense on the four ounces is diminished three quarters."
ounce_mag_1845_522622.txt-197-7_ounce_mag_1994_352087.txt-4-12,Distantly Related,"Thus, all letters under half an ounce weight pay one penny; all letters above half an ounce, and not exceeding an ounce, pay twopence; all letters above an ounce, and not exceeding two || THE BAD NEWS -- When it comes to prostate cancer, an ounce of prevention may lead to too much cure."
ounce_mag_1849_525380.txt-118-33_ounce_mag_1966_492039.txt-566-8,Closely Related,"Ir the entire currency of the world consisted of gold and silver coin, if its quantity were, on a sudden, increased two-fold, for every ounce of coin a second ounce being called into existence and put in circulation, there would be, as a consequence, a very considerable rise in the price of all purchaseable commodities. || there were prisoners who would share their last ounce of jam purely out of generosity."
ounce_mag_1852_555790.txt-492-2_ounce_news_1999_653858.txt-31-6,Identical,"on the ounce, the Bank being required to pay? || Gold managed to top $400 an ounce when Iraq invaded Kuwait in August 1990 and again when the United States and its allies started a land war in January 1991 to force Saddam Hussein's army out of Kuwait."
ounce_mag_1993_408277.txt-77-13_ounce_mag_1852_555790.txt-492-2,Undecidable,"To keep the stomachs in your household healthy and happy, practise an ounce of prevention to keep food poisoning out from under your roof. || on the ounce, the Bank being required to pay?"
ounce_mag_1993_408277.txt-77-13_ounce_nf_1824_747448.txt-3494-10,Distantly Related,"To keep the stomachs in your household healthy and happy, practise an ounce of prevention to keep food poisoning out from under your roof. || Between the pericardium and the heart there was about an ounce of lymph, and the heart itself was of greater size than usual; but its muscular substance was extremely flaccid."
ounce_mag_1993_408277.txt-77-13_ounces_fic_1848_8541.txt-550-10,Distantly Related,"To keep the stomachs in your household healthy and happy, practise an ounce of prevention to keep food poisoning out from under your roof. || Why, let me see: his ransom's thirty ounces; -- No, no! '"
ounce_mag_1993_410419.txt-70-8_ounce_fic_1987_10753.txt-2050-13,Closely Related,"of a walnut and to weigh almost an ounce. || Having surrendered his ideas to Moore, Wittgenstein felt denuded, without an ounce of fat to get him through this next long winter."
ounce_mag_1994_352087.txt-4-12_ounces_mag_1967_274923.txt-17-19,Distantly Related,"THE BAD NEWS -- When it comes to prostate cancer, an ounce of prevention may lead to too much cure. || A General Accounting Office report released at the hearings claimed that only half the homeless are getting the 14 ounces of rice and the 5$ a day that the Vietnamese government should be doling out."
ounce_mag_2004_412646.txt-46-11_ounce_mag_1993_410419.txt-70-8,Identical,"Mock Bird's Nest Soup You need: 2 14 - ounce cans low-fat, low-salt chicken broth cup uncooked fine noodles (angel-hair pasta is ideal) 1/3 cup finely chopped raw chicken breast || of a walnut and to weigh almost an ounce."
ounce_mag_2006_398384.txt-317-21_ounce_mag_1993_408277.txt-77-13,Identical,"Yet population radically declined in the course of only three years in the 1970s-one woman at a time, without an ounce of government involvement. || To keep the stomachs in your household healthy and happy, practise an ounce of prevention to keep food poisoning out from under your roof."
ounce_news_1968_726993.txt-12-13_ounce_mag_1993_408277.txt-77-13,Distantly Related,"Price Driven Down The banks first offered gold this morning at $43 an ounce. || To keep the stomachs in your household healthy and happy, practise an ounce of prevention to keep food poisoning out from under your roof."
ounce_news_1968_726993.txt-12-13_ounces_news_1988_670746.txt-75-16,Identical,"Price Driven Down The banks first offered gold this morning at $43 an ounce. || Bollinger Veal With Mustard Seed Preparation time: 10 minutes Cooking time: 20 minutes 14 ounces wild mushrooms, perhaps oyster mushrooms or chanterelles 5 tablespoons butter 1 small clove garlic, minced 1 cup creme fraiche 1 teaspoon whole mustard seeds 2 teaspoons whole-grain mustard Salt and freshly ground black pepper, to taste 1 teaspoon lemon juice 1 tablespoon olive oil 16 to 18 ounces boneless veal, cut into medallions 3/4-inch thick 2 tablespoons chopped chives."
ounce_news_1973_730633.txt-16-5_ounces_mag_1850_525559.txt-174-41,Closely Related,"And there is not an ounce of rice, a traditional Far Eastern food, in his home. || Gold is worth a dollar more the ounce measured by the standard of silver, in New York than inSanFrancisco; if, therefore, a merchant of Valparaiso receives m payment for lumber, or other produce, ten thousand ounces of gold in San Francisco, and desires to purchase goods from the United States or Europe, he will gain $10,000 by sending this gold to New York, and purchasing with it there."
ounce_nf_1821_747955.txt-297-4_ounce_nf_1821_747955.txt-469-26,Identical,"Take sea stonewort an ounce sea onions one /z/ ounce, mix together, and throw where eels come. || Take of conserve of orange-peel, two ounces; of cinnabar of antimony levigated an ounce and a half; of gum guaiac in powder an ounce; of winter's bark in powder three drams; of syrup of orange peel a sufficient quantity; mix them."
ounce_nf_1821_747955.txt-56-5_ounce_nf_1853_748464.txt-1527-19,Identical,"Take of bees wax an ounce, three ounces of ' olive oil, three drams of staves acre; of these || After filling the cell, of common size, nearly full with water; add about quarter of an ounce of sulphuric acid."
ounce_nf_1833_747505.txt-2334-62_ounces_mag_2001_415515.txt-49-9,Identical,"In the third year of Q, ueen Anne, an attempt was made to put an end to this confusion, by a Royal Proclamation and act of Parliament, fixing the plantation pound at two ounces sixteen pennyweights sixteen grains of silver, of the fineness of common pieces of eight, at six shillings and ten pence half-penny per ounce; but, from various causes, the act proved effective in Barbadoes only. || For every caffeinated beverage you drink, consume 8 ounces of water alongside it."
ounce_nf_1833_747505.txt-2577-1_ounce_nf_1847_748116.txt-1506-3,Identical,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England. || Give me an ounce of civet, good apothecary, to sweeten my imagination! """
ounce_nf_1837_757476.txt-2900-42_ounces_nf_1830_754783.txt-605-1,Identical,"Take a gallon of stale strong beer, a pound of anchovies washed from the pickle, a pound of peeled shalots or small onions, half an ounce of mace, half an ounce of cloves, a quarter of an ounce of whole pepper, three or four large pieces of ginger, and two quarts of large mushroom-flaps rubbed to pieces. || Two ounces of blanched sweet almonds, pounded in a mortar."
ounce_nf_1839_747507.txt-922-24_ounces_fic_1855_1280.txt-1010-7,Identical,"It is, in short, but a nominal difference in the value of any commodity, whether it will universally exchange for an ounce, or half ounce, of silver or - gold; but it is a real difference, whether it exchange for a greater or less quantity of any other commodity. || But you have promised me the fifty ounces. """
ounce_nf_1839_747507.txt-922-24_ounces_news_1994_620115.txt-167-13,Identical,"It is, in short, but a nominal difference in the value of any commodity, whether it will universally exchange for an ounce, or half ounce, of silver or - gold; but it is a real difference, whether it exchange for a greater or less quantity of any other commodity. || INGREDIENTS: * 4 Granny Smith apples * 3/4 cup sugar * 5 ounces Roquefort (or other high-quality blue cheese) GASTRIQUE: * 3/4 cup champagne vinegar * 1 tablespoon cracked black pepper * 2 tablespoons butter, softened * Kosher salt INSTRUCTIONS: Slice apples in half lengthwise; remove seeds and tough center."
ounce_nf_1839_747507.txt-922-24_ounces_nf_1853_748464.txt-1166-5,Identical,"It is, in short, but a nominal difference in the value of any commodity, whether it will universally exchange for an ounce, or half ounce, of silver or - gold; but it is a real difference, whether it exchange for a greater or less quantity of any other commodity. || Add to it about 40 ounces of common water (heated to 60 or 70 degrees), by little and little, moving, the bottle to warm it, for fear of breaking."
ounce_nf_1853_748464.txt-1043-9_ounce_nf_1853_748464.txt-1055-15,Identical,"For this purpose, take one and a half ounce of each, to which add ten ounces water, for warm weather, or from six to seven for cold. || This should be shook at intervals for twenty -- four hours; then add one ounce of chloride of iodine and three fourths ounce of bromine."
ounce_nf_1853_748464.txt-1176-2_ounces_news_1976_732580.txt-11-19,Identical,"To one ounce of chloride of iodine add two ounces of water; place this mixture in a coating-box, the same as quick stuff; coat the plate with dry iodine to a light yellow, or lemon color; then bring the coating to a deep pink over the chloride. || He was followed by Trisha at 2 pounds 91,9 ounces and 15 inches; Erin, 3 pounds 5 ounces and 161/2 inches; and finally Maureen, 3 pounds 9 ounces and 17 inches."
ounce_nf_1853_748464.txt-1522-7_ounces_news_2005_623926.txt-191-27,Identical,"and over, one quarter of an ounce, or even less, will work to advantage. || halved and sliced 4 cloves garlic, minced 2 tablespoons chopped fresh rosemary 4 pounds beef brisket, trimmed of fat Salt and pepper to taste 6 ounces portobello mushrooms, thickly sliced, then cut in thirds 1 cup dried cranberries INSTRUCTIONS: Preheat oven to 300."
ounce_nf_1960_773896.txt-315-1_ounces_mag_2005_422919.txt-46-25,Identical,"one ounce of Cheddar cheese furnishes about the same amount of calcium as do six ounces of milk. || Prep time: 3 minutes Cooking time: 10 minutes 2 small ready-to-bake pizza crusts (we used Boboli) 1 tablespoon olive oil 4 ounces goat cheese 4 ounces mozzarella cheese, shredded 2 Roma tomatoes, sliced thin 3 cups fresh baby spinach leaves, blanched or briefly cooked in microwave oven until wilted, drained 1 cup sliced ripe olives Fresh or dried oregano Heat oven to 450F."
ounce_nf_1960_773896.txt-315-1_ounces_nf_1853_748464.txt-481-5,Identical,"one ounce of Cheddar cheese furnishes about the same amount of calcium as do six ounces of milk. || To a solution of three ounces of water, in which is dissolved a quarter of an ounce of cyanide of potassium, add one teaspoonful of a solution containing six ounces of water and half an ounce of each pure carbonate of potash, alum, common salt, gallic"
ounce_nf_1972_774260.txt-1592-9_ounce_nf_1833_747505.txt-2577-1,Identical,"Sometimes at slipper he only ate | half an ounce. || the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England."
ounce_nf_1987_773961.txt-509-6_ounce_fic_1848_7154.txt-819-10,Identical,"Now mix a solution of 1 ounce of borax or soda to every gallon of lukewarm water. || I have half a mind to reward him with one ounce of lead instead of two of gold. """
ounces_fic_1987_780057.txt-4-23_ounce_nf_1821_747955.txt-469-15,Identical,"I went round behind the shielding with him as I explained, so he could crack his helmet enough to get about eighteen ounces of water into him. || Take of conserve of orange-peel, two ounces; of cinnabar of antimony levigated an ounce and a half; of gum guaiac in powder an ounce; of winter's bark in powder three drams; of syrup of orange peel a sufficient quantity; mix them."
ounces_mag_1846_555416.txt-45-11_ounces_nf_1839_747610.txt-1318-6,Identical,"burning at the Tate of four feet per hour, twenty-two ounces, or a pint and six ounces, of water, and four feet of carbonic acid, which will render four hundred cubic feet of atmospheric air unfit for respiration. "" || It is, to hire 220,000 ounces of silver or gold equivalent, for ten years at four per cent, in England, on the credit of the Province."
ounces_mag_1849_525337.txt-223-10_ounce_fic_1847_8805.txt-756-7,Identical,"If any man is fortunate enough to find a few ounces at the surface, it is heralded by the storekeepers and others interested in promoting emigration, to all parts of the world, while nothing is heard of the thousands who are daily undergoing extreme labor, sickness, and privation, without a return sufficient to pay their expenses. || And may be you find half an ounce o ' lead lodged in your phrenological developments."
ounces_mag_1853_555823.txt-95-26_ounce_fic_2006_28074.txt-156-5,Distantly Related,"Corresponding official returns of the gold plate annually manufactured in England, on which duty was paid, show that the average did not exceed 7,000 ounces troy, or about? || In an instant, every ounce of cool air was sucked out and replaced with this blast of summer air - a hot, wet slap in the face."
ounces_mag_1973_431850.txt-80-8_ounces_fic_1834_7252.txt-2156-30,Identical,"At the same time, four to six ounces of seafood daily will supply the protein needed by the average adult. || At length, with a promise on the part of the priest that he would attend on the day appointed for the marriage, he rode off with his three ounces of gold in his"
ounces_mag_2001_414776.txt-110-9_ounces_mag_1992_409436.txt-13-23,Identical,"Fast Pitch The Bibler Megamid (3 pounds 8 ounces, $178) took top honors in our fast-pitch contest. || Arthur Lawton laid claim to the then-new muskie world record with that fish, which he claimed weighed in at 69 pounds 15 ounces and measured 64.5 inches."
ounces_mag_2001_414793.txt-112-11_ounce_fic_1987_16030.txt-2495-3,Distantly Related,"MAKES 4 SERVINGS 8 ounces penne pasta 1 tablespoon salt 4 ounces Gorgonzola, crumbled 1/2 cup buttermilk 2 tablespoons flat-leaf parsley, chopped 1/4 teaspoon salt 1/4 coarsely ground pepper 2 cups fresh arugula leaves, washed, dried, and torn 2 tablespoons toasted pine nuts 1 Make the pasta: In a large pot over high heat, bring 4 quarts water to a boil. || With the last ounce of his strength, and with a BELLOW of RAGE, his arm muscles bulging, he crushes down on the handle."
ounces_mag_2001_415715.txt-107-3_ounce_nf_1853_748464.txt-1522-7,Identical,"and accepts 18 ounces of paint, which the manufacturer estimates is enough to cover a typical 8 x 8-ft. wall on a single load. || and over, one quarter of an ounce, or even less, will work to advantage."
ounces_mag_2001_416328.txt-35-6_ounces_nf_1994_773479.txt-229-41,Identical,"A serving of meat is 3 ounces, about the size of a deck of cards. || However, Don Dickinson reversed the trend established by his teammates Sreenan and Apperson with their two straight losses with a convincing unanimous decision win in his title bout with Don Brown of the California Aggies at 147 pounds, 11 ounces."
ounces_mag_2004_414774.txt-106-7_ounces_mag_1994_399546.txt-22-13,Identical,"This 700-fill-power down pullover weighs just 10 ounces and stuffs || Recent discoveries include Las Cristinas in Venezuela, which could hold 4 million ounces of gold Moreover, says Fathi, "" the Las Cristinas discovery could ultimately contain nearly twice as much gold as is currently estimated. """
ounces_mag_2005_422919.txt-46-25_ounces_mag_1831_554110.txt-117-17,Identical,"Prep time: 3 minutes Cooking time: 10 minutes 2 small ready-to-bake pizza crusts (we used Boboli) 1 tablespoon olive oil 4 ounces goat cheese 4 ounces mozzarella cheese, shredded 2 Roma tomatoes, sliced thin 3 cups fresh baby spinach leaves, blanched or briefly cooked in microwave oven until wilted, drained 1 cup sliced ripe olives Fresh or dried oregano Heat oven to 450F. || The Roman as or pondo, which, in the reign of Servius Tullius, contained twelve ounces, was, 175 years before Christ, reduced to half an ounce."
ounces_news_1980_734812.txt-52-8_ounce_nf_1853_748464.txt-1522-7,Identical,"Six to eight servings 1 package (10 ounces) each: frozen sliced carrots, cauliflower, Brussels sprouts VI cup butter 1 tablespoon each: fresh lemon juice, minced onion, minced parsley I teaspoon chervil Sall, pepper to taste 1 cup cherry tomatoes Make a knife slit in top of each box of frozen vegetables. || and over, one quarter of an ounce, or even less, will work to advantage."
ounces_news_1987_668873.txt-7-8_ounces_mag_1968_213330.txt-19-6,Identical,Sensibly sized tasting portions of either 1 1/2 ounces or 3/4 ounce make it possible and affordable to compare several on a || A prostitute's price was four ounces of salted beef.
ounces_news_1997_610552.txt-116-41_ounces_news_1976_732580.txt-11-19,Identical,"Per serving: 414 calories, 34 gm protein, 18 gm carbohydrates, 21 gm fat, 161 mg cholesterol, 11 gm saturated fat, 841 mg sodium VEAL FRICADELLES (Makes 4 patties, 2 servings) 12 ounces ground veal 1/2 onion, chopped fine 2 cloves garlic, chopped fine Salt and pepper to taste Combine ingredients thoroughly. || He was followed by Trisha at 2 pounds 91,9 ounces and 15 inches; Erin, 3 pounds 5 ounces and 161/2 inches; and finally Maureen, 3 pounds 9 ounces and 17 inches."
ounces_nf_1821_747955.txt-485-44_ounce_nf_1839_747507.txt-922-24,Identical,"To six quarts of rain or river water, (but rain water is the best) put one pound and a half of fresh blue galls of Alepoo, for those of Smyrna are not strong enough, bruised pretty small, eight ounces of copperas, clean rocky and green; also eight ounces of clean, bright, and clear gum arabic, and two ounces of rock alum; let these stand together in a large stone bottle, or clean stone-pot, with a narrow mouth to keep it free from dust; shake, roll or stir it well once every day, and you will have excellent ink in about a month's time; and the older it grows the better it will be for use. || It is, in short, but a nominal difference in the value of any commodity, whether it will universally exchange for an ounce, or half ounce, of silver or - gold; but it is a real difference, whether it exchange for a greater or less quantity of any other commodity."
ounces_nf_1830_754783.txt-198-7_ounces_nf_1843_752682.txt-1165-16,Identical,"Have ready a puff-paste made of five ounces of sifted flour, and a quarter of a pound of fresh butter. || of ashes, we can calculate that the daily excrements of the horse will contain 21 ounces of inorganic matter which was drawn from the fields."
ounces_nf_1843_752682.txt-309-11_ounce_nf_1837_757476.txt-2982-17,Identical,"When used by the silversmith, or in coining, 16 ounces must contain in Germany 13 ounces of silver, in England about 14 1/2. || Mix together two ounces of the best white ginger, an ounce of black pepper, an ounce of white pepper, an ounce of cinnamon, an ounce of nutmeg, and two dozen cloves."
ounces_nf_1848_747893.txt-3340-8_ounce_fic_2006_28577.txt-54-7,Closely Related,"of Muscats, of two pounds, nine ounces, to one of the same kind weighing two pounds, three ounces, -- and such are the differences between Mr. Hutchison's Castle Malgwjn grapes and those of Eshton Hall, -- we must retain our opinion, that grapes are not improved by being fed on carrion. || Large and solidly built without being an ounce overweight, he topped six feet by about one inch, she estimated and she found pleasure in the way his wide shoulders narrowed into a lean waist and strong thighs."
ounces_nf_1849_747900.txt-864-29_ounces_fic_1848_8541.txt-550-10,Identical,"The story is as follows: "" A poor Indian appeared before the viceroy, and stated that he had found in the street a bag full of golden ounces, which had been advertised, with the promise of a handsome reward to the person who should restore them to the owner; that upon carrying it to the Don he received the bag, counted the ounces, extracted two, which he had seen him slip into his pocket; and had then reproached the poor man with having stolen part of the money, had called him a thief and || Why, let me see: his ransom's thirty ounces; -- No, no! '"
ounces_nf_1849_747900.txt-880-11_ounces_mag_1846_555416.txt-45-18,Identical,"never have brought back the bag, and stolen merely two ounces. || burning at the Tate of four feet per hour, twenty-two ounces, or a pint and six ounces, of water, and four feet of carbonic acid, which will render four hundred cubic feet of atmospheric air unfit for respiration. """
ounces_nf_1852_748165.txt-2923-19_ounces_nf_1989_773911.txt-939-2,Identical,"But suppose that a barrel of flour will purchase more wine in Bordeaux, than four dollars or four ounces of silver. || Mix two ounces of salt, a jill %2 cup of claret, the juice of two lemons, and a pint of Madeira."
ounces_nf_1853_748464.txt-478-6_ounce_fic_1983_10709.txt-343-8,Distantly Related,Add about a teaspoonful to two ounces of the gilding. || When he kissed her goodnight it took every ounce of willpower to push him away.
ounces_nf_1853_748464.txt-481-5_ounces_news_2000_621990.txt-6-3,Identical,"To a solution of three ounces of water, in which is dissolved a quarter of an ounce of cyanide of potassium, add one teaspoonful of a solution containing six ounces of water and half an ounce of each pure carbonate of potash, alum, common salt, gallic || , at 9 ounces, noticeably heavier than even the largest competing products from Palm, it still fits easily in a pocket or purse."
ounces_nf_1853_748464.txt-824-40_ounces_news_1976_732580.txt-11-19,Identical,"-- Mix half an ounce of slacked lime (hydrate of lime) with six ounces of water, and conduct into this milk of lime, with frequent agitation, as much chlorine gas as will evolve from two ounces of muriatic acid and half an ounce of black oxide of manganese. || He was followed by Trisha at 2 pounds 91,9 ounces and 15 inches; Erin, 3 pounds 5 ounces and 161/2 inches; and finally Maureen, 3 pounds 9 ounces and 17 inches."
ounces_nf_1962_774336.txt-1678-7_ounce_fic_1850_7304.txt-6902-11,Closely Related,"Thus, suppose A has stolen 100 ounces of gold from B. || At such banquets, my body methought did not weigh an ounce."
ounces_nf_1989_773911.txt-939-2_ounces_fic_1811_8637.txt-1910-2,Identical,"Mix two ounces of salt, a jill %2 cup of claret, the juice of two lemons, and a pint of Madeira. || Four hundred ounces, paid to you in gold. '"
ounces_nf_1995_773497.txt-168-33_ounce_news_1979_734241.txt-6-41,Identical,"Plain inner liners: You can also purchase simple bag liners made of flannel, cotton, breathable nylon, synthetics, and down costing anywhere from $5 to $100 and weighing three ounces to two pounds. || // From page 1 China, USSR grain In February, March, and April of this year, the specialist said, gold in world markets was selling in a "" very narrow margin "" of $230 to $250 an ounce."
part_fic_1835_7172.txt-4339-14_part_nf_1836_749613.txt-1941-9,Identical,"Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together. || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
part_fic_1838_7359.txt-1802-20_part_fic_1856_2880.txt-3640-3,Identical,"But even in the streets, where all sorts are found, there is none to take the Christian's part -- unless it be that old gashed soldier of the fifth legion, who stalks through the streets as though all Rome were his. || It is the part of the officer to command -- of the men to execute."
part_fic_1838_7359.txt-1802-20_part_news_1987_670535.txt-43-10,Unrelated,"But even in the streets, where all sorts are found, there is none to take the Christian's part -- unless it be that old gashed soldier of the fifth legion, who stalks through the streets as though all Rome were his. || While not as electric as Mr. Mukhamedov, they are part of the company ' s tradition of elegance and nobility."
part_fic_1843_7208.txt-9767-8_part_nf_1833_747941.txt-1438-1,Unrelated,"Ishmael, in the meantime, performed the part cast to him, by happening in the neighborhoods where Fyler plied his calling, and taking occasion to point him out to various doctors, as a worthy old gentleman (reduced in circumstances), a little beside himself, and whom he would be sorry to see committing any violence, such as braining a child or the like. || One part of the wood is more porous than that of the walnut, but the other is more compact: this gives the grain of the wood something the appearance of that of ash; and where it abounds, it is used for similar purposes, the small shoots for hoops, and the grown trees for agricultural instruments."
part_fic_1854_7839.txt-1488-13_parts_fic_1834_7323.txt-3011-79,Unrelated,"that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart! || of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body."
part_fic_1856_9779.txt-11468-23_part_mag_1967_494418.txt-49-13,Identical,"Here ' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- "" I yer somet'ing ' bout dat same gal, Mass Willie. || People who are helped by the poverty program will be permitted to take part in demonstrations after all."
part_fic_1860_9072.txt-3833-27_parts_fic_1856_2655.txt-2377-33,Closely Related,"Her heart warmed tenderly to the fond, clinging Maysunah; but the seclusion of the harem, to which they were both condemned for the greater part of every day, || At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts."
part_fic_1860_9168.txt-4532-28_part_nf_1844_747533.txt-338-15,Distantly Related,"The after-life of Rosa Lee, the heroine of Meadow Brook, will be found to be of equal, if not of superior interest to the earlier part, so graphically delineated in the first half-dozen chapters. || They doubtless fulfilled, more or less worthily, more or less faithfully, their part in the great drama of existence; they toiled, they suffered; /z/ by turns they became the victims of the craft, the power, the oppression of their fellows, and of the still more unrelenting domination of their own passions and propensities; and ' life's fitful fever o'er, they sleep well. '"
part_fic_1860_9168.txt-4532-28_parts_nf_1961_774087.txt-1516-16,Closely Related,"The after-life of Rosa Lee, the heroine of Meadow Brook, will be found to be of equal, if not of superior interest to the earlier part, so graphically delineated in the first half-dozen chapters. || Dark Walnut on Red Gum Brush on and wipe off dark walnut wiping stain reduced equal parts with naphtha."
part_fic_1966_10474.txt-9144-22_part_nf_1991_746791.txt-112-1,Distantly Related,"Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before. || The part of this Barosaurus skeleton in the National Museum consists of the last ten cervical vertebrae with ribs; three anterior dorsals; left scapula and humerus."
part_fic_1971_10547.txt-7727-6_parts_mag_1859_556800.txt-66-5,Identical,"The books in the study were part of the furnishings and Chris was unfamiliar with them. || The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures."
part_fic_1973_780114.txt-171-17_Parts_fic_1972_10550.txt-2200-0,Identical,"A strange gink, the town thought before it got used to him and accepted him as part of its pattern along with the judge and the banker, the wet-pants half-wit, who swamped the Bar Star Saloon, and old Mrs. Jenkins, who yelled hymns while ankling to and from the post office where she never got any mail. || Parts of it seemedp159to turn faster than other parts, little clusters of discs"
part_fic_1973_780114.txt-171-17_parts_mag_1971_491323.txt-31-34,Closely Related,"A strange gink, the town thought before it got used to him and accepted him as part of its pattern along with the judge and the banker, the wet-pants half-wit, who swamped the Bar Star Saloon, and old Mrs. Jenkins, who yelled hymns while ankling to and from the post office where she never got any mail. || The Americans do not think that man and woman have either the duty or the right to per -- form the same offices, but they show an equal regard for both their respective parts; and."
part_fic_1975_648.txt-121-4_part_nf_1969_774314.txt-1448-7,Unrelated,"I had dressed the part -- old trousers, a cap, and a sweater from which I had removed my college letter, McWhirter, who had supervised my preparations, and who had accompanied me to the wharf, had suggested that I omit my morning shave. || Before then, after tobacco had become part of everyday custom in every part of the Western world, pipe tongs graced many a fashionable hearth and were considered utensils; but because they held a prominent position in the sitting room, they were usually finely made and nicely decorated, giving them a position midway between utensils and decorative ironwork."
part_fic_1977_780162.txt-2553-10_parts_nf_1857_755095.txt-581-3,Closely Related,"The posthumous advice from her father, that's the part doesn't make sense. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_fic_1978_23930.txt-96-28_part_news_2003_628548.txt-8-18,Distantly Related,"There was the reason the competition halted when the Arrow Catcher began work, and there was the reason the Arrow Catcher and the Indian were never a part of the competition and were never expected to be. || to a younger generation of educators, that will be the time for the state to do its part by rewarding those who stood at the door of the schoolhouses statewide welcoming each and every child each day."
part_fic_1980_14207.txt-935-2_parts_mag_1857_556469.txt-54-12,Distantly Related,"I 'm part of that light, part of the whole sky, and it's all McDonald's, but part of something even bigger, || Early in the history of philosophy, the distinction between the two parts of knowledge furnished, the one by the reason, and the other by the sense, was apprehended, though not well understood or clearly defined."
part_fic_1987_10755.txt-2723-1_part_mag_1846_524042.txt-173-25,Closely Related,"A part of me could see that the lights continued to blaze as before, and when I looked at the wheel out of the corner of my eye, in a sidelong glance, I could confirm its continued bright adornment, yet when I looked at it more directly, I saw only an ominously huge, portentously dark Ferris turning ponderously against a black sky, as if it were one of the mill wheels of Heaven -- the one that relentlessly grinds out the flour of suffering and cruel misfortune. || Where, however, a dull and spiritless millionaire, ambitious of notoriety without the talent to acquire legitimate reputation, happens to be a part proprietor of"
part_fic_1995_39282.txt-1489-24_parts_fic_2004_49116.txt-54-7,Closely Related,"Ever since that Robert White business up in El Salvador, they suspect all us diplomats of being flaming liberals, unless we're part of the inner circle. || We got us a saying in these parts: It's all good until the cow-pats hit the mechanical device for the rotary circulation of air."
part_fic_2002_29740.txt-365-6_parts_nf_1848_772202.txt-971-9,Closely Related,"Hillbilly jokes were her least favorite part of the job. || There is a set of men, in all parts of the country, who make a business of gambling, and league together to draw in unwary youth and strip them of all they possess, and of more, if they can lay their hands upon money not their own."
part_fic_2006_27852.txt-301-18_parts_nf_1844_755204.txt-1377-19,Identical,"It will simply ensure that you spend the rest of your life as you have spent the first part it, existing on the margins of respectability and clinging by your fingertips to economic survival. "" || termed ventricles are formed, which do not exist in fishes, reptiles, or birds; curiously organized parts, such as the corpora striata, are added; it is now the brain of the mammalia."
part_fic_2006_28589.txt-82-36_part_fic_2005_30279.txt-4-36,Unrelated,"I'd no reason to trust the now dead southern magician, though, and I'd been avoiding asking Irys questions about the Zaltanas so I wouldn't get my hopes up about being a part of their family. || Harry doing the first of the Slime Creatures in Griffith Park when she read for him in bra and panties, he said to give him an idea of her figure, and she got the part."
