annotation_lbl,category,sentence
head_fic_1839_7048.txt-1346-31_head_fic_1984_780041.txt-2502-23,Closely Related,"So saying, he took the boy by the hand, and led him along with him till they stopped at an apothecary's store with the sign of Galen's head, situated on Cornhill, at the corner of what is now called Winter Street. || On the bed was Joel Converse, his eyes wide and glasslike, saliva oozing from the sides of his mouth, his head moving back and forth as if in a trance, unintelligible sounds emerging from his lips."
head_fic_1840_7381.txt-55-13_head_fic_1999_44266.txt-98-11,Identical,"The blows were given by a person of grisly aspect, with a head almost bald, and sunken cheeks, apparently of the feminine gender, though hardly to be classed in the gentler sex. || Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. """
head_fic_1840_8909.txt-2220-19_head_fic_1845_7316.txt-2994-28,Unrelated,"First Officer Great Duke, you must, for I know that; for when we made a former head against them, it seemed but as a noiseless place; but afore our thoughts were turned for it; we were in one another's ranks right thickly; hilt and hilt the game, and death the stakes; and by chance, I saved myself from the sacrifice. || I saw in a corner, half hidden behind an old trunk in the youth's chamber, what it was evident she had not seen, a head board, the very fellow to that which he had been making for Ellen!"
head_fic_1844_8743.txt-261-25_head_fic_1984_780041.txt-2502-23,Closely Related,"Bridget My answer, dearest, would betray my promise to my mother, and, perhaps, bring wo, nay death upon our head. || On the bed was Joel Converse, his eyes wide and glasslike, saliva oozing from the sides of his mouth, his head moving back and forth as if in a trance, unintelligible sounds emerging from his lips."
head_fic_1845_7103.txt-328-40_head_fic_1985_10733.txt-1934-23,Closely Related,"Harry's blunders at table were light matters, and are not mentioned to his disparagement, as they were by no means very important after all; but a moral error, one that had its origin in the head and extends its roots down towards the heart, this is indeed an evil that is not lightly to be held. || Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head."
head_fic_1845_7103.txt-328-40_head_nf_1852_749447.txt-1632-1,Closely Related,"Harry's blunders at table were light matters, and are not mentioned to his disparagement, as they were by no means very important after all; but a moral error, one that had its origin in the head and extends its roots down towards the heart, this is indeed an evil that is not lightly to be held. || The head or lord of the manor called forth his attendants to his hall."
head_fic_1845_7316.txt-2994-28_head_fic_1832_7176.txt-2955-181,Unrelated,"I saw in a corner, half hidden behind an old trunk in the youth's chamber, what it was evident she had not seen, a head board, the very fellow to that which he had been making for Ellen! || commencement, which part Philly ran over with a hurried voice; but he assumed a more deliberate manner when he came to the grounds of the decision, stating, "" that the said arbitrators, having duly considered all and singular the letters, declarations in writing, and other papers touching the exposition of the intent of the said parties, and their motives for making and receiving the said grant, and also duly considering the deeds appertaining thereunto, and all other matters connected therewith, have not found it necessary to declare their opinion upon the true intent and effect in law of the said deeds, by reason that certain facts and matters in evidence have come to the knowledge of the said arbitrators, whereby the original proprietary rights and relations of the said parties litigant -- "" "" I wish you would change that word litigant, ' Mr. Wart, "" said Mr. Tracy, who during the reading of the award sat listening with fixed attention, and nodding his head, somewhat in the manner of one keeping time"
head_fic_1845_7316.txt-2994-28_head_mag_1989_487001.txt-10-3,Unrelated,"I saw in a corner, half hidden behind an old trunk in the youth's chamber, what it was evident she had not seen, a head board, the very fellow to that which he had been making for Ellen! || Now, the head of the N.E A must add to these artfully vague criteria the cop's word """
head_fic_1845_7316.txt-2994-28_head_nf_1852_749447.txt-1632-1,Unrelated,"I saw in a corner, half hidden behind an old trunk in the youth's chamber, what it was evident she had not seen, a head board, the very fellow to that which he had been making for Ellen! || The head or lord of the manor called forth his attendants to his hall."
head_fic_1847_2352.txt-378-2_head_fic_1967_10489.txt-6620-6,Identical,"Plunges his head into schemes of all sorts, eats his way to the bottom of the can till he can not extricate himself, and constables, and sheriffs, and indignant society, which would have said nothing had he been successful, go to pounding him because he can not get his head out. || There I stood in my bald head and my sport shirt, obviously not the police."
head_fic_1847_7190.txt-1037-27_heads_mag_1967_431736.txt-116-39,Identical,"On their right, behold twenty mounted men, dressed in dark green frocks, with a young man, remarkable for his determined visage at their head. || A strange and stirring sight, to come on a pool at night, after a little rain, and see the toads and frogs clinging to the edges their temporary pond, bodies immersed in the water but heads in the air, all of them croaking away in tricky counterpoint."
head_fic_1848_8147.txt-123-23_head_fic_1967_10486.txt-3483-8,Unrelated,"Deeds which may tear his heart asunder; hold him Bare to the hissing fools whose good he sought; Draw on his head the laugh of the light crew, Who deem they follow an abusd creed -- Even by themselves misconstrued -- which erst made || Another group of children had gathered at the head of a narrowalley on the far side of the street."
head_fic_1848_8147.txt-123-23_head_fic_2002_31370.txt-91-14,Identical,"Deeds which may tear his heart asunder; hold him Bare to the hissing fools whose good he sought; Draw on his head the laugh of the light crew, Who deem they follow an abusd creed -- Even by themselves misconstrued -- which erst made || She'd given him that mark, slammed a jug of whisky over his head."
head_fic_1849_7230.txt-1783-21_head_fic_1830_7266.txt-2714-39,Identical,"The Indian who appeared to be the leader of the party, and who wore the hawk's wing in his head, now suddenly drew his bow, while the blacksmith's attention had been momentarily withdrawn from his enemies by an unexpected noise in an opposite direction, and taking a rapid aim, discharged an arrow at the solitary champion. || I never shall forget, and I am sure I can never "" describe, Anglique's first look of terror, astonish "" ment, and inquiry, and the overwhelming shame "" with which she dropped her head on her bosom, "" when she recognised me."
head_fic_1849_7230.txt-1783-21_head_nf_1835_748008.txt-2337-4,Unrelated,"The Indian who appeared to be the leader of the party, and who wore the hawk's wing in his head, now suddenly drew his bow, while the blacksmith's attention had been momentarily withdrawn from his enemies by an unexpected noise in an opposite direction, and taking a rapid aim, discharged an arrow at the solitary champion. || It has on its head an old picturesque pine, and it breaks away at your feet abruptly and in perpendicular lines, to a depth of more than 300 feet."
head_fic_1849_7230.txt-1783-21_head_nf_1837_755525.txt-2307-16,Unrelated,"The Indian who appeared to be the leader of the party, and who wore the hawk's wing in his head, now suddenly drew his bow, while the blacksmith's attention had been momentarily withdrawn from his enemies by an unexpected noise in an opposite direction, and taking a rapid aim, discharged an arrow at the solitary champion. || Descending the hall, the procession passed under an elegant arch, and another at the head of Market-street, where his friends left the carriage, and the General alone proceeded down the military line, in presence of thousands of both sexes."
head_fic_1849_7230.txt-1783-21_heads_nf_1986_774269.txt-271-13,Unrelated,"The Indian who appeared to be the leader of the party, and who wore the hawk's wing in his head, now suddenly drew his bow, while the blacksmith's attention had been momentarily withdrawn from his enemies by an unexpected noise in an opposite direction, and taking a rapid aim, discharged an arrow at the solitary champion. || This, of course, shifts the relative influence of faculty, department heads, and college- and university-level administrators."
head_fic_1850_7304.txt-2042-5_head_mag_1969_488069.txt-33-13,Identical,"Le Genr is at the head of a faction which is conspiring against you. "" || The businessmen who took part in these meetings, like Arthur Newmyer, head of Newmyer Associates, who had come to the Coalition from NCCJ, found the experience educational."
head_fic_1850_7304.txt-2042-5_head_mag_1995_415116.txt-1-18,Identical,"Le Genr is at the head of a faction which is conspiring against you. "" || Sitting in the ceramics studio at the Kansas City Art Institute, where he has taught and been head of the department since 1964, Ferguson was characteristically direct but in all expansive mood, and with good reason."
head_fic_1850_7304.txt-2042-5_head_nf_1821_749178.txt-908-34,Identical,"Le Genr is at the head of a faction which is conspiring against you. "" || * Notwithstanding the bruit made in history about this defeat of Sumter, the author can re-assert, and from written evidence now before him, that Sumter was in three days at the head of a very respectable force."
head_fic_1851_3300.txt-4113-55_heads_fic_2009_36730.txt-97-4,Identical,"They almost expected to find the doctor in the study, as they knew he had been there a short time before, but the sole occupant of the chamber was Frank Digby, who, to the astonishment of all, was standing in a very disconsolate attitude near the fireplace, leaning his head on the mantelpiece, and neither moved nor spoke when they entered. "" || Anger-plagued enrollees cocked their heads to the side like curious spaniels. """
head_fic_1851_3336.txt-2406-26_head_fic_1993_1040073.txt-3998-3,Identical,"not be, a lawyer, was Mrs. Grahame's dream of life; but when she whispered it to her husband, he shook his head, with a grave smile, and pointed to the boy, who stood near, putting the finishing touch to what he called his "" magical glass. "" || He shakes his head as though he's trying to wake himself up."
head_fic_1851_746.txt-10864-59_head_fic_1853_9040.txt-2752-12,Identical,"From the ship's bows, nearly all the seamen now hung inactive; hammers, bits of plank, lances, and harpoons, mechanically retained in their hands, just as they had darted from their various employments; all their enchanted eyes intent upon the whale, which from side to side strangely vibrating his predestinating head, sent a broad band of overspreading semicircular foam before him as he rushed. || No, "" he answered; and replacing the hat on his head"
head_fic_1853_2454.txt-1336-28_head_fic_1829_7965.txt-1-22,Closely Related,"She was a strange-looking girl; very tall and thin, with a pale, greenish cast of complexion; coal-black eyes, very much sunken in her head; hair as black as her eyes, and colorless lips. || from Al Aaraaf, Tamerlane, and minor poems (1829) 1 Romance who loves to nod and sing With drowsy head and folded wing Among the green leaves as they shake Far down within some shadowy lake To me a painted paroquet Hath been -- a most familiar bird -- Taught me my alphabet to say -- To lisp my very earliest word While in the wild wood I did lie A child -- with a most knowing eye."
head_fic_1853_2454.txt-1336-28_head_fic_1830_7266.txt-2714-39,Identical,"She was a strange-looking girl; very tall and thin, with a pale, greenish cast of complexion; coal-black eyes, very much sunken in her head; hair as black as her eyes, and colorless lips. || I never shall forget, and I am sure I can never "" describe, Anglique's first look of terror, astonish "" ment, and inquiry, and the overwhelming shame "" with which she dropped her head on her bosom, "" when she recognised me."
head_fic_1853_2454.txt-1336-28_head_nf_1849_748137.txt-2020-80,Closely Related,"She was a strange-looking girl; very tall and thin, with a pale, greenish cast of complexion; coal-black eyes, very much sunken in her head; hair as black as her eyes, and colorless lips. || It is true that here and there a workman may be found who has it in him, but he does not rest contented in the inferior work - he struggles forward into an Academician; and from the mass of available handicraftsmen the power is gone - how recoverable I know not: this only I know, that all expense devoted to sculptural ornament, in the present condition of that power, /z/ comes literally under the head of Sacrifice for the sacrifice's sake, or worse."
head_fic_1853_9040.txt-2752-12_head_fic_1967_10486.txt-3483-8,Unrelated,"No, "" he answered; and replacing the hat on his head || Another group of children had gathered at the head of a narrowalley on the far side of the street."
head_fic_1853_9040.txt-2752-12_head_fic_1993_1040073.txt-3998-3,Identical,"No, "" he answered; and replacing the hat on his head || He shakes his head as though he's trying to wake himself up."
head_fic_1854_9230.txt-814-21_heads_mag_1967_431736.txt-116-39,Identical,"and pretend you don't keer, but you just say two words, -- just knock that chip off my head, -- and if I don't give you fits my name an't Ike Partington, that ' s all! || A strange and stirring sight, to come on a pool at night, after a little rain, and see the toads and frogs clinging to the edges their temporary pond, bodies immersed in the water but heads in the air, all of them croaking away in tricky counterpoint."
head_fic_1854_9826.txt-552-22_head_fic_1986_10741.txt-5790-11,Identical,"He then spread down a garment, taken from his pack, for the girl to lie upon, and took her head affectionately upon his lap. "" || "" I feel responsible, "" he said, shaking his head. """
head_fic_1855_1273.txt-306-18_head_fic_1848_8147.txt-123-23,Closely Related,"' I am afraid, papa, ' said Lily, ' the truth is, that my head has been so full of Woodstock for the last few days, that I could do nothing. ' || Deeds which may tear his heart asunder; hold him Bare to the hissing fools whose good he sought; Draw on his head the laugh of the light crew, Who deem they follow an abusd creed -- Even by themselves misconstrued -- which erst made"
head_fic_1855_2494.txt-1161-10_head_fic_1848_8147.txt-123-23,Identical,""" Florry, sit down, and lean your weary head on my shoulder. "" || Deeds which may tear his heart asunder; hold him Bare to the hissing fools whose good he sought; Draw on his head the laugh of the light crew, Who deem they follow an abusd creed -- Even by themselves misconstrued -- which erst made"
head_fic_1856_3677.txt-3391-1_head_fic_1967_10489.txt-6620-6,Identical,"the head, for these animals are very fond of this article, and on the fourth day they come to life again. "" || There I stood in my bald head and my sport shirt, obviously not the police."
head_fic_1856_9797.txt-1733-4_head_fic_1999_44266.txt-98-11,Closely Related,"If they bruise our head, we can sting their heels! || Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. """
head_fic_1858_1282.txt-2104-7_head_fic_1998_29903.txt-225-3,Identical,"He next tore the bandages from his head, and swore though his eyes were disfigured, his body remained in most excellent condition. || She turned her head, her dark Italian eyes laughing. """
head_fic_1860_9072.txt-4335-20_head_fic_1998_29903.txt-225-3,Identical,"Thou hatest him without a cause, "" said Havilah, "" and thy contempt has recoiled upon thine own head. || She turned her head, her dark Italian eyes laughing. """
head_fic_1960_4237.txt-972-21_head_fic_1993_1040073.txt-3998-3,Identical,"He located the object he was hunting for and brought it out with the triumphant gesture of a man displaying the head of a dragon he has slain. "" || He shakes his head as though he's trying to wake himself up."
head_fic_1962_10427.txt-1046-8_head_fic_1830_7266.txt-2714-39,Closely Related,""" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. "" || I never shall forget, and I am sure I can never "" describe, Anglique's first look of terror, astonish "" ment, and inquiry, and the overwhelming shame "" with which she dropped her head on her bosom, "" when she recognised me."
head_fic_1962_10427.txt-1046-8_head_fic_1833_7321.txt-1536-39,Closely Related,""" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. "" || And some how or other my head got jam'd under one of their bonnets, but ' t was none of my duins though, and says she, sir, I'll thank you to take your head out of my face."
head_fic_1962_10427.txt-1046-8_head_mag_1969_488069.txt-33-13,Unrelated,""" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. "" || The businessmen who took part in these meetings, like Arthur Newmyer, head of Newmyer Associates, who had come to the Coalition from NCCJ, found the experience educational."
head_fic_1962_10427.txt-1046-8_head_nf_1842_747950.txt-162-29,Unrelated,""" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. "" || He was perfectly satisfied to remain in his little chair by my side, while engaged in recitations with his class, instead of taking his station at the head, to which he was generally entitled."
head_fic_1962_10427.txt-1046-8_head_nf_1845_747928.txt-263-1,Unrelated,""" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. "" || The head of the stock is first cut over horizontally with"
head_fic_1962_16286.txt-368-35_head_nf_1849_748137.txt-2020-80,Identical,"CUT TO: Three Girls Near Bay Window: Virginia McCoo (polio cripple, sharp features, strident voice); Phyllis Chatfield (chubby, sturdy); and a third girl (head turned away, tying || It is true that here and there a workman may be found who has it in him, but he does not rest contented in the inferior work - he struggles forward into an Academician; and from the mass of available handicraftsmen the power is gone - how recoverable I know not: this only I know, that all expense devoted to sculptural ornament, in the present condition of that power, /z/ comes literally under the head of Sacrifice for the sacrifice's sake, or worse."
head_fic_1966_10476.txt-341-23_head_mag_2005_379099.txt-13-11,Identical,", he saw that her eyes were filled with tears and, when he would have kissed them away, she turned her head so that he could not do so. "" || Witnesses told of seeing severed limbs and a body with its head blown off."
head_fic_1967_10486.txt-3483-8_head_fic_1824_7037.txt-675-23,Distantly Related,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || After some discussion it was determined that Mr. Conant should take with him a strong guard, and convey the captives to their head sachem, Massasoit."
head_fic_1967_10486.txt-3483-8_head_fic_1851_2538.txt-1907-3,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || The lion's head looked down with a grimly good-natured aspect, as the children clustered around the old gentleman's knees."
head_fic_1967_10486.txt-3483-8_head_fic_1962_10427.txt-1046-8,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || "" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. """
head_fic_1967_10486.txt-3483-8_head_fic_1977_14004.txt-1776-8,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot."
head_fic_1967_10486.txt-3483-8_head_fic_1998_29903.txt-225-3,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || She turned her head, her dark Italian eyes laughing. """
head_fic_1967_10486.txt-3483-8_head_fic_1999_44266.txt-98-11,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. """
head_fic_1967_10486.txt-3483-8_head_mag_1847_565707.txt-376-5,Unrelated,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || In our remarks on this head, we have limited ourselves chiefly to the progress of civil liberty and popular power -- a single aspect of the subject, otherwise too vast for a single essay."
head_fic_1967_10486.txt-3483-8_head_mag_1995_415116.txt-1-18,Distantly Related,"Another group of children had gathered at the head of a narrowalley on the far side of the street. || Sitting in the ceramics studio at the Kansas City Art Institute, where he has taught and been head of the department since 1964, Ferguson was characteristically direct but in all expansive mood, and with good reason."
head_fic_1971_10547.txt-2144-5_head_fic_1962_10427.txt-1046-8,Unrelated,"The screen door at the head of the outside stairs had quietly opened; a figure appeared: Mother. || "" That thought has been going through my head too, Paul, but I think I had better proceed on the assumption it might be true. """
head_fic_1971_10547.txt-2144-5_head_fic_1985_10733.txt-1934-23,Unrelated,"The screen door at the head of the outside stairs had quietly opened; a figure appeared: Mother. || Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head."
head_fic_1972_10563.txt-2281-36_head_fic_1830_8593.txt-903-8,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || Pompey, however, for a time made head against Spain, and overthrew Perpenna, who commanded one of the wings."
head_fic_1972_10563.txt-2281-36_head_fic_1962_16286.txt-368-35,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || CUT TO: Three Girls Near Bay Window: Virginia McCoo (polio cripple, sharp features, strident voice); Phyllis Chatfield (chubby, sturdy); and a third girl (head turned away, tying"
head_fic_1972_10563.txt-2281-36_head_fic_1985_10733.txt-1934-23,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head."
head_fic_1972_10563.txt-2281-36_head_fic_1989_14216.txt-987-9,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || He was too young to be promoted to division head in the first place."
head_fic_1972_10563.txt-2281-36_head_fic_2009_36467.txt-127-5,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || Barry kisses Annabel on the head and untangles his hand from hers."
head_fic_1972_10563.txt-2281-36_heads_fic_1857_9075.txt-2869-40,Unrelated,"The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop. || The noble team-horses, whose morning exit from the archway she hailed with a daily smile of welcome, seldom now returned at noon or nightfall without a branch of oak, willow, or birch, waving above their heads, while the glow of contentment and self-satisfaction which shone in the young teamster's face, no less than the sprig of lilac which occasionally adorned his hat, proved that he had been engaged in more cheering labors, and among more exhilarating scenes, than those which the city afforded."
head_fic_1974_782013.txt-594-7_head_fic_1999_44266.txt-98-11,Identical,"Em thought about it; shook his head. "" || Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. """
head_fic_1977_14004.txt-1776-8_head_fic_1972_10563.txt-2281-36,Distantly Related,"Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot. || The chisel blade dug deep into the snow, the pressure of his body forcing it deeper and deeper until just as his feet thrust out over the edge of the snow pack, the ax head brought him to a stop."
head_fic_1977_14004.txt-1776-8_head_fic_1985_10733.txt-1934-23,Unrelated,"Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot. || Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head."
head_fic_1977_14004.txt-1776-8_head_mag_1972_251489.txt-0-4,Unrelated,"Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot. || @@251489 patriarch: the head of a family First and foremost, he was head of the family."
head_fic_1977_14004.txt-1776-8_head_nf_1817_747573.txt-2314-49,Unrelated,"Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot. || Thou art no less than when at the head of thine army, thou wast the terror of nations, shaking the earth with the stunning noise of thy warlike instruments: for, at thy festal board, within thy palace, among thy pleasures, at the head of thine"
head_fic_1981_10676.txt-5326-7_head_nf_1849_748137.txt-2020-80,Closely Related,"Don't get another idea in your head. "" || It is true that here and there a workman may be found who has it in him, but he does not rest contented in the inferior work - he struggles forward into an Academician; and from the mass of available handicraftsmen the power is gone - how recoverable I know not: this only I know, that all expense devoted to sculptural ornament, in the present condition of that power, /z/ comes literally under the head of Sacrifice for the sacrifice's sake, or worse."
head_fic_1982_13389.txt-1309-19_head_fic_2001_55631.txt-253-15,Identical,"p. 58 PEGGY Is it time for me to take my clothes off and put a lampshade on my head? || I swear, my mouth was so wide, Jeff could have fit his entire head inside it."
head_fic_1984_780041.txt-2502-23_head_fic_1993_1040073.txt-3998-3,Identical,"On the bed was Joel Converse, his eyes wide and glasslike, saliva oozing from the sides of his mouth, his head moving back and forth as if in a trance, unintelligible sounds emerging from his lips. || He shakes his head as though he's trying to wake himself up."
head_fic_1985_10733.txt-1934-23_head_fic_1853_2454.txt-1336-28,Identical,"Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head. || She was a strange-looking girl; very tall and thin, with a pale, greenish cast of complexion; coal-black eyes, very much sunken in her head; hair as black as her eyes, and colorless lips."
head_fic_1985_10733.txt-1934-23_head_fic_1967_10486.txt-3483-8,Unrelated,"Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head. || Another group of children had gathered at the head of a narrowalley on the far side of the street."
head_fic_1985_10733.txt-1934-23_head_mag_1995_415116.txt-1-18,Unrelated,"Danug, who had been following behind the visiting flint worker, watched him stop, clutch a post, and drop his head. || Sitting in the ceramics studio at the Kansas City Art Institute, where he has taught and been head of the department since 1964, Ferguson was characteristically direct but in all expansive mood, and with good reason."
head_fic_1986_10741.txt-5790-11_head_fic_1993_25019.txt-5097-13,Identical,""" I feel responsible, "" he said, shaking his head. "" || And then he heard the heynim, a gigantic swarm swirling around her head, and trailing back into the dark beyond."
head_fic_1986_10741.txt-5790-11_head_nf_1857_755095.txt-1620-16,Distantly Related,""" I feel responsible, "" he said, shaking his head. "" || colonies to their duty to the king by a general poll-tax of two and sixpence a head."
head_fic_1989_14216.txt-987-9_head_mag_1969_488069.txt-33-13,Identical,"He was too young to be promoted to division head in the first place. || The businessmen who took part in these meetings, like Arthur Newmyer, head of Newmyer Associates, who had come to the Coalition from NCCJ, found the experience educational."
head_fic_1991_14578.txt-2135-12_heads_mag_1967_431736.txt-116-39,Identical,"TROUT O'DONNELL I 'm goin ' to smash this right over yer head! || A strange and stirring sight, to come on a pool at night, after a little rain, and see the toads and frogs clinging to the edges their temporary pond, bodies immersed in the water but heads in the air, all of them croaking away in tricky counterpoint."
head_fic_1992_53512.txt-463-20_head_fic_1967_10489.txt-6620-6,Identical,"She curled up on the settee in the study, pulling down a red-bound dictionary from the bookshelf above her head. || There I stood in my bald head and my sport shirt, obviously not the police."
head_fic_1992_53512.txt-463-20_head_fic_1986_10741.txt-5790-11,Identical,"She curled up on the settee in the study, pulling down a red-bound dictionary from the bookshelf above her head. || "" I feel responsible, "" he said, shaking his head. """
head_fic_1992_53512.txt-463-20_head_nf_1849_748137.txt-2020-80,Identical,"She curled up on the settee in the study, pulling down a red-bound dictionary from the bookshelf above her head. || It is true that here and there a workman may be found who has it in him, but he does not rest contented in the inferior work - he struggles forward into an Academician; and from the mass of available handicraftsmen the power is gone - how recoverable I know not: this only I know, that all expense devoted to sculptural ornament, in the present condition of that power, /z/ comes literally under the head of Sacrifice for the sacrifice's sake, or worse."
head_fic_1993_1040073.txt-3998-3_head_fic_1999_44266.txt-98-11,Identical,"He shakes his head as though he's trying to wake himself up. || Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. """
head_fic_1993_1040073.txt-3998-3_head_mag_1847_565707.txt-376-5,Unrelated,"He shakes his head as though he's trying to wake himself up. || In our remarks on this head, we have limited ourselves chiefly to the progress of civil liberty and popular power -- a single aspect of the subject, otherwise too vast for a single essay."
head_fic_1994_54034.txt-137-10_heads_fic_1967_10489.txt-3542-9,Identical,"a white girl; nobody with reasonable eyes in his head could ever mistake me for one. || She and John were both laughing, shaking their heads in admiration, looking at me to corroborate their delighted sense of how wackily ingenious the whole place was. """
head_fic_1995_52933.txt-247-4_head_fic_1847_2352.txt-205-25,Identical,"My Shadow hung his head in what might have been shame. "" || He would not take the sofa, saying he was not used to that, but he stretched himself on the floor and put his head on an ottoman."
head_fic_1995_52933.txt-247-4_head_fic_1967_10489.txt-6620-6,Identical,"My Shadow hung his head in what might have been shame. "" || There I stood in my bald head and my sport shirt, obviously not the police."
head_fic_1996_41959.txt-560-7_head_fic_1998_29903.txt-225-3,Identical,"She sipped her sherry, raised her head as blind people often do, seeming to listen for some faint signal, or to sniff the || She turned her head, her dark Italian eyes laughing. """
head_fic_1996_41962.txt-124-17_head_fic_1998_29903.txt-225-3,Identical,"It was true, he said, it was true, he'd gotten in over his head. || She turned her head, her dark Italian eyes laughing. """
head_fic_1999_44266.txt-98-11_head_mag_2005_379099.txt-13-11,Identical,"Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. "" || Witnesses told of seeing severed limbs and a body with its head blown off."
head_fic_1999_44266.txt-98-11_heads_mag_1967_431736.txt-116-39,Closely Related,"Jill, who had been sitting on the couch with her head resting on Steve's shoulder, sat up, alert. "" || A strange and stirring sight, to come on a pool at night, after a little rain, and see the toads and frogs clinging to the edges their temporary pond, bodies immersed in the water but heads in the air, all of them croaking away in tricky counterpoint."
head_fic_1999_44566.txt-709-12_head_fic_1993_1040073.txt-3998-3,Identical,"The tablet had the rudimentary form of a lizard, with abbreviated head, tail, and legs breaking the otherwise oblong form. || He shakes his head as though he's trying to wake himself up."
head_fic_2000_52602.txt-309-14_heads_mag_1967_431736.txt-116-39,Identical,"'s way of keeping you sober, "" Anders had said, shaking his head. || A strange and stirring sight, to come on a pool at night, after a little rain, and see the toads and frogs clinging to the edges their temporary pond, bodies immersed in the water but heads in the air, all of them croaking away in tricky counterpoint."
head_fic_2001_29526.txt-262-16_head_fic_2001_55631.txt-253-15,Identical,"She claims Ronnie Davison is crazy about Sabra and wouldn't harm a hair on her head. || I swear, my mouth was so wide, Jeff could have fit his entire head inside it."
head_fic_2001_46468.txt-398-5_head_fic_1853_9040.txt-2752-12,Identical,"He got up shaking his head as if he'd clear it. || No, "" he answered; and replacing the hat on his head"
head_fic_2001_55631.txt-253-15_head_fic_1967_10486.txt-3483-8,Unrelated,"I swear, my mouth was so wide, Jeff could have fit his entire head inside it. || Another group of children had gathered at the head of a narrowalley on the far side of the street."
head_fic_2001_55631.txt-253-15_head_mag_2005_379099.txt-13-11,Identical,"I swear, my mouth was so wide, Jeff could have fit his entire head inside it. || Witnesses told of seeing severed limbs and a body with its head blown off."
head_fic_2002_31050.txt-204-9_heads_mag_1832_564407.txt-104-32,Distantly Related,"No one could shred what was in Combs's head, and once he destroyed these documents, no one could even get that. || One would imagine that the prophecy might be well applied at the present day; and that every shower, which has fallen, has brought increased folly and distraction on the heads * f men."
head_fic_2002_31369.txt-51-2_head_fic_1967_10486.txt-3483-8,Distantly Related,"Tipping his head back, Ridley stared up at the priest, annoyed at the man's manner. || Another group of children had gathered at the head of a narrowalley on the far side of the street."
head_fic_2002_31369.txt-51-2_head_fic_1977_14004.txt-1776-8,Unrelated,"Tipping his head back, Ridley stared up at the priest, annoyed at the man's manner. || Toss out a tomato, toss out a head a lettuce, toss out a big ol ' carrot."
head_fic_2002_31369.txt-51-2_head_fic_1981_10676.txt-5326-7,Closely Related,"Tipping his head back, Ridley stared up at the priest, annoyed at the man's manner. || Don't get another idea in your head. """
head_fic_2002_31369.txt-51-2_head_mag_1972_251489.txt-0-4,Unrelated,"Tipping his head back, Ridley stared up at the priest, annoyed at the man's manner. || @@251489 patriarch: the head of a family First and foremost, he was head of the family."
