annotation_lbl,category,sentence
props_nf_1969_774361.txt-2020-5_props_mag_1992_423112.txt-49-15,Unrelated,"In the absence of ideological props such compositional arrangements will be all the more needed. || As Maczko continued the paintings in "" The Bedroom Series, "" her sets and props became more detailed."
props_nf_1969_774361.txt-2020-5_props_news_2000_627632.txt-352-3,Unrelated,"In the absence of ideological props such compositional arrangements will be all the more needed. || Huge, over-the-top props are a favored part of creating the right image."
props_nf_1981_774121.txt-1648-3_prop_fic_1837_8325.txt-2392-23,Unrelated,"People set certain props in certain ways when guests are to arrive. || and her features meek Subdued and silent sorrow speak, Yet still her arm in cheerful trust doth lean On faithful friendship's prop, -- that changeless evergreen."
props_nf_1981_774121.txt-1648-3_prop_fic_1992_53585.txt-1005-19,Unrelated,"People set certain props in certain ways when guests are to arrive. || I have sought that moment out, or it has sought me, and I see him standing without prop in the deepening twilight, asking his father's friends to renounce the vengeance that a few hours before he himself had been furious to exact."
props_nf_1981_774121.txt-1648-3_props_fic_1854_9230.txt-3826-23,Undecidable,"People set certain props in certain ways when guests are to arrive. || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
props_nf_1981_774121.txt-1648-3_props_fic_2004_49120.txt-502-13,Identical,People set certain props in certain ways when guests are to arrive. || Even the models - two boxes filled with nothing but plastic spaceships and props.
props_nf_1981_774121.txt-2116-7_prop_mag_1845_587497.txt-301-16,Unrelated,"Watch people straighten their clothes, and props such as chairs, when guests knock on the door. || But still it was "" the Old Guard, "" which had ever regarded itself the prop and pride of Bonaparte."
props_nf_1981_774121.txt-2116-7_props_fic_1969_781999.txt-7587-7,Identical,"Watch people straighten their clothes, and props such as chairs, when guests knock on the door. || Almost lost in the shadows were domestic props and stacks of stage scenery."
props_nf_1981_774121.txt-2116-7_props_news_2000_627632.txt-352-3,Identical,"Watch people straighten their clothes, and props such as chairs, when guests knock on the door. || Huge, over-the-top props are a favored part of creating the right image."
props_nf_1995_773714.txt-414-2_prop_fic_1828_7245.txt-2986-54,Identical,"Without the props of day I may sink beneath the surface of muteness into an autism of being. || was not like Elizabeth; for though she heard the remark, she did not even change color, but went up to the boy, and put both arms about his neck with a smile, and gave him a hearty kiss.... and bid him be a good boy, and a prop for his widowed mother."
props_nf_1995_773714.txt-414-2_prop_mag_1850_589329.txt-187-6,Unrelated,"Without the props of day I may sink beneath the surface of muteness into an autism of being. || The appointing power is the main prop of Executive authority, as before observed, and if the President made no removals, would in a great measure lie dormant."
props_nf_1995_773714.txt-414-2_props_fic_1846_7284.txt-2196-19,Distantly Related,"Without the props of day I may sink beneath the surface of muteness into an autism of being. || In untwining them, some of the tendrils were broken; but we thought they would soon embrace other props."
props_nf_1995_773714.txt-414-2_props_fic_1972_23885.txt-275-0,Identical,"Without the props of day I may sink beneath the surface of muteness into an autism of being. || props, still tried to locate them in a life that had nothing but itself to consider."
props_nf_1998_773655.txt-1107-18_prop_fic_1994_41307.txt-396-16,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || , and wore a skin hat and carried a club or a sword as a professional prop."
props_nf_1998_773655.txt-1107-18_prop_mag_1995_414330.txt-68-28,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || The two-stroke Mercury 50 we tested is competitively priced in its range, listing at $5,631 (including a one-year mechanical and three-year corrosion warranty, though the prop, instruments, and fuel tank are extra)."
props_nf_1998_773655.txt-1107-18_prop_mag_2002_398686.txt-12-27,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || Our ship was hit several times (two holes in left wing flaps, several in fuselage, severed oil line in number three engine and bent prop)."
props_nf_1998_773655.txt-1107-18_props_fic_1989_780083.txt-3220-23,Identical,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || They passed a group of gray ruins in a hollow, where the headlights swept over another mass of rock resisted by angular props broadening to shields at the top and anchored to the ground by hooks."
props_nf_1998_773655.txt-1107-18_props_mag_1992_423112.txt-49-15,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || As Maczko continued the paintings in "" The Bedroom Series, "" her sets and props became more detailed."
props_nf_1998_773655.txt-1107-18_props_mag_2005_418336.txt-5-25,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
props_nf_1998_773655.txt-1107-18_props_news_2000_627632.txt-352-3,Unrelated,"On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props. || Huge, over-the-top props are a favored part of creating the right image."
props_nf_2005_747067.txt-148-23_prop_fic_1992_53585.txt-1005-19,Closely Related,"This process of adjustment from within was halted in 1874 by military defeat at the hands of the British, which removed the props that upheld Asante's success, ending the slave trade to the south and encouraging tributary states on the periphery to break away. || I have sought that moment out, or it has sought me, and I see him standing without prop in the deepening twilight, asking his father's friends to renounce the vengeance that a few hours before he himself had been furious to exact."
props_nf_2005_747067.txt-148-23_props_fic_1966_781991.txt-2877-19,Unrelated,"This process of adjustment from within was halted in 1874 by military defeat at the hands of the British, which removed the props that upheld Asante's success, ending the slave trade to the south and encouraging tributary states on the periphery to break away. || My house, my horses, my friends, my own mother, are always being converted into stage props for the"
props_nf_2005_747067.txt-148-23_props_fic_1972_23885.txt-275-0,Unrelated,"This process of adjustment from within was halted in 1874 by military defeat at the hands of the British, which removed the props that upheld Asante's success, ending the slave trade to the south and encouraging tributary states on the periphery to break away. || props, still tried to locate them in a life that had nothing but itself to consider."
rag_fic_1833_7239.txt-209-3_rag_fic_1853_9069.txt-676-40,Identical,"snatching up a rag of tarred canvass and a bunch of spun-yarn that somebody held near -- good for the lockjaw -- tried || He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing."
rag_fic_1833_7239.txt-209-3_rags_fic_1986_16370.txt-10-13,Identical,"snatching up a rag of tarred canvass and a bunch of spun-yarn that somebody held near -- good for the lockjaw -- tried || They are Honduran migrant workers, dressed in shabby clothes, some with rags on their heads, others wearing broad-brimmed hats."
rag_fic_1833_7239.txt-209-3_rags_mag_1839_586418.txt-113-40,Distantly Related,"snatching up a rag of tarred canvass and a bunch of spun-yarn that somebody held near -- good for the lockjaw -- tried || By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags"
rag_fic_1833_7321.txt-3317-3_rag_fic_1856_5515.txt-1284-14,Closely Related,"limpsy as a rag, so that the doctors would think he was jest ready to fly off the handle, and let him go down to the Rip Raps and stay there a fortnight, and he'd come up again as smart as a steel-trap. || Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '"
rag_fic_1843_7208.txt-9818-5_rag_fic_1995_53078.txt-281-6,Unrelated,"next yard with scarcely a rag to their backs. || One hardly thinks of the local rag as a representative of the media at large. """
rag_fic_1843_7208.txt-9818-5_rags_fic_1849_7192.txt-6161-4,Identical,"next yard with scarcely a rag to their backs. || He's down on rags, I tell ye."
rag_fic_1843_7208.txt-9818-5_rags_fic_2005_32344.txt-225-2,Unrelated,"next yard with scarcely a rag to their backs. || Whatever the rags paid the paparazzi, it was enough to keep them coming back for more."
rag_fic_1843_7208.txt-9818-5_rags_nf_1978_773805.txt-368-12,Unrelated,next yard with scarcely a rag to their backs. || It may be that a good translation of one of the major rags will serve to illustrate the point one day.
rag_fic_1844_7081.txt-1082-14_rags_fic_1851_746.txt-9213-32,Undecidable,"Don't you know I am good for nothing -- just like a dem rag in the mornin ', ' till I get my gin-cock-tail? || When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the"
rag_fic_1844_7081.txt-1082-14_rags_nf_1966_774281.txt-511-24,Closely Related,"Don't you know I am good for nothing -- just like a dem rag in the mornin ', ' till I get my gin-cock-tail? || Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags "" to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic "" go-getter "" activity."
rag_fic_1845_7103.txt-365-23_rags_mag_1840_586584.txt-140-47,Identical,"Peirce eyed him as he stood there in his shirt sleeyes, with a shaving ringlet lodged over his right ear and a rag wound about a wounded thumb, to see what he had to expect from his new master, for such he instinctively knew him to be. || There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince."
rag_fic_1851_746.txt-1956-13_rags_fic_1830_8660.txt-616-9,Undecidable,He was but shabbily apparelled in faded jacket and patched trowsers; a rag of a black handkerchief investing his neck. || ANSELMO They come From princes that are traffickers in rags.
rag_fic_1851_746.txt-341-19_rag_fic_1991_53493.txt-523-18,Closely Related,"For to go as a passenger you must needs have a purse, and a purse is but a rag unless you have something in it. || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rag_fic_1853_9069.txt-676-40_rag_fic_1856_5515.txt-1284-14,Closely Related,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '"
rag_fic_1853_9069.txt-676-40_rag_mag_1857_526498.txt-79-16,Unrelated,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rag_fic_1853_9069.txt-676-40_rag_mag_1975_479719.txt-346-12,Identical,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette."
rag_fic_1853_9069.txt-676-40_rag_nf_1857_767292.txt-1611-8,Identical,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect."
rag_fic_1853_9069.txt-676-40_rags_fic_1842_8882.txt-1086-8,Closely Related,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured."
rag_fic_1853_9069.txt-676-40_rags_fic_1973_23896.txt-73-18,Identical,"He had a shining, bulbous forehead, rather scantily thatched with blades of hair; his face, small, meagre, and yet vulgar, was adorned with a pair of short, rusty whiskers, and a rag of a moustache; in all respects not what one would call a face eminently prepossessing. || The scattered fragments of the nightmare break loose from her and fall at her feet, like incomprehensible rags."
rag_fic_1855_602.txt-2752-15_rags_fic_1852_9031.txt-623-17,Undecidable,"In groping my way around the prison, I could not fail to encounter this rag upon completing the circuit. || He has shown them that vice may be wrapped in silks and broadcloths, and virtue in rags; he has shown them that under the poorest garments may beat hearts great and noble -- may live"
rag_fic_1856_5515.txt-1284-14_rag_fic_2005_30412.txt-12-5,Unrelated,"Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? ' || It is more of a rag than the couture dream they had imagined."
rag_fic_1856_5515.txt-1284-14_rags_mag_1852_555751.txt-173-80,Identical,"Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? ' || In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty."
rag_fic_1856_9077.txt-1344-9_rag_fic_2005_29418.txt-164-23,Identical,"Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity. || She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll."
rag_fic_1856_9077.txt-1344-9_rag_mag_1835_554357.txt-300-24,Identical,"Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity. || Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread."
rag_fic_1856_9077.txt-1344-9_rags_fic_1848_7193.txt-9900-20,Closely Related,"Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity. || "" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. """
rag_fic_1960_10398.txt-7106-9_rag_mag_1857_526498.txt-79-16,Unrelated,"In her right hand, she still held the rag to wipe the table clean. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rag_fic_1960_10398.txt-7106-9_rags_nf_1859_748120.txt-2353-5,Closely Related,"In her right hand, she still held the rag to wipe the table clean. || I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the"
rag_fic_1960_780071.txt-42-28_rags_fic_1854_9826.txt-2995-24,Closely Related,"In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge. || After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. """
rag_fic_1962_3953.txt-2221-14_rags_fic_1851_746.txt-9213-32,Identical,"When the job was over, Mike the Angel wiped his hands on a rag and || When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the"
rag_fic_1963_10432.txt-315-3_rags_fic_1843_7039.txt-4238-4,Identical,"He took a rag from the book closet and went out the door. || One of them had rags bound round her feet, and a pair of broken shoes."
rag_fic_1963_10432.txt-315-3_rags_fic_2005_32344.txt-225-2,Distantly Related,"He took a rag from the book closet and went out the door. || Whatever the rags paid the paparazzi, it was enough to keep them coming back for more."
rag_fic_1963_10432.txt-350-4_rag_fic_1997_54607.txt-212-15,Identical,"He hung the wet rag over the back of his chair to dry and went to the windowsill and untwisted the pencil sharpener case and poured a rosy stream of shavings into the wastebasket. || Mr. Boudreaux looked for the soldering gun while she dusted the maple counter with a rag and spread out the components. """
rag_fic_1963_10432.txt-350-4_rags_mag_1826_553698.txt-262-40,Closely Related,"He hung the wet rag over the back of his chair to dry and went to the windowsill and untwisted the pencil sharpener case and poured a rosy stream of shavings into the wastebasket. || and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?"
rag_fic_1966_10477.txt-8641-9_rags_fic_1854_9826.txt-2995-24,Closely Related,"Grubeshov now slowly drew forth a long, stained rag. "" || After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. """
rag_fic_1966_10477.txt-8848-21_rags_fic_1834_7047.txt-438-30,Closely Related,"they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about. || look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord."
rag_fic_1966_10477.txt-8848-21_rags_fic_1854_9826.txt-2995-24,Closely Related,"they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about. || After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. """
rag_fic_1968_10498.txt-2152-7_rags_fic_1823_7246.txt-4692-15,Closely Related,"The old lady takes off her head rag and folds it up. "" || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rag_fic_1968_10498.txt-2217-5_rags_fic_2005_32344.txt-225-2,Unrelated,"She's got that black rag wrapped round her shoulders, and she's pointingone of her little old fingers at me. "" || Whatever the rags paid the paparazzi, it was enough to keep them coming back for more."
rag_fic_1970_16380.txt-3506-10_rags_fic_1854_8328.txt-3033-25,Closely Related,"PADDY puts down the gun and gags CONSTABLE with a rag from his pocket. || Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the"
rag_fic_1970_16380.txt-3506-10_rags_nf_1859_748120.txt-2353-5,Closely Related,"PADDY puts down the gun and gags CONSTABLE with a rag from his pocket. || I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the"
rag_fic_1973_10578.txt-508-49_rag_fic_1986_10739.txt-5977-19,Identical,"I must have drawn back from the rag -- obsessive cleanliness now seems to me less embarrassing than it seemed that day, New Orleans being a dirty city when I was young, with open sewers and epidemics -- because Willy said something in Cajun French and the rag was taken out of my hand. || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rag_fic_1977_780161.txt-1520-8_rag_fic_1856_5515.txt-1284-14,Identical,"When she had finished, she put the rag in a bucket, mentally calculating that she had finished tidying || Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '"
rag_fic_1979_780155.txt-537-17_rags_fic_1823_7246.txt-4692-15,Identical,"Bull sat, apparently unmoved, with his back against a cottonwood tree, running a wiping rag through the barrel of a revolver. || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rag_fic_1986_10739.txt-5977-19_rags_fic_1853_9040.txt-627-24,Closely Related,"She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside. || Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons."
rag_fic_1987_780087.txt-1988-9_rag_fic_1970_16380.txt-3506-10,Identical,A foul smell filled his nostrils as a dirty rag was pressed against his face; hands were grabbing at his shoulders and ankles. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.
rag_fic_1987_780087.txt-1988-9_rag_news_1992_612529.txt-28-4,Identical,A foul smell filled his nostrils as a dirty rag was pressed against his face; hands were grabbing at his shoulders and ankles. || The washer snatched the rag away and slapped it to the window two feet lower.
rag_fic_1987_780087.txt-1988-9_rags_fic_1853_9040.txt-627-24,Closely Related,"A foul smell filled his nostrils as a dirty rag was pressed against his face; hands were grabbing at his shoulders and ankles. || Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons."
rag_fic_1990_53195.txt-5-16_rags_fic_1851_746.txt-9213-32,Unrelated,"Farther on, the low houses were made of stone instead of the heavily textured coral rag that composed the Swahili island's historic buildings. || When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the"
rag_fic_1991_53308.txt-187-1_rags_fic_1834_7047.txt-438-30,Closely Related,"the rag bag hanging from a nail in the wall. "" || look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord."
rag_fic_1991_53308.txt-187-1_rags_fic_1854_9826.txt-223-0,Closely Related,"the rag bag hanging from a nail in the wall. "" || rags, and clinging to his side, "" don't cry!"
rag_fic_1991_53308.txt-187-1_rags_fic_1986_16370.txt-10-13,Identical,"the rag bag hanging from a nail in the wall. "" || They are Honduran migrant workers, dressed in shabby clothes, some with rags on their heads, others wearing broad-brimmed hats."
rag_fic_1991_53493.txt-523-18_rag_fic_1856_5515.txt-1284-14,Closely Related,"You reached down under your edge of the seat and pulled out the pistol in a clean white rag. || Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '"
rag_fic_1991_53493.txt-523-18_rag_fic_1966_10477.txt-8848-21,Closely Related,"You reached down under your edge of the seat and pulled out the pistol in a clean white rag. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rag_fic_1991_53493.txt-523-18_rag_nf_1857_767292.txt-1611-8,Unrelated,"You reached down under your edge of the seat and pulled out the pistol in a clean white rag. || One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect."
rag_fic_1993_1040060.txt-10919-2_rag_fic_1979_780155.txt-537-17,Unrelated,"Don't rag on me about a few joints, will you, Felicia? "" || Bull sat, apparently unmoved, with his back against a cottonwood tree, running a wiping rag through the barrel of a revolver."
rag_fic_1993_1040060.txt-10919-2_rags_fic_1848_7906.txt-111-29,Unrelated,"Don't rag on me about a few joints, will you, Felicia? "" || Humbly the stranger took the offered crumb Yet ate not of it, standing meek and dumb: Then lifts his eyes, -- the wondering Ahab saw His rags fall from him as the snow in thaw."
rag_fic_1993_1040060.txt-10919-2_rags_fic_1856_1281.txt-1432-45,Unrelated,"Don't rag on me about a few joints, will you, Felicia? "" || Necessity had almost driven me to the sign of the ' Three Martyrs, ' to see what the man of the eagle face would give me on my cap, for they said the man at the ' Three Martyrs ' lent money on rags such as I had."
rag_fic_1993_1040060.txt-10919-2_rags_fic_1976_10607.txt-9096-3,Unrelated,"Don't rag on me about a few joints, will you, Felicia? "" || I follow those rags for kicks, "" Charles says. """
rag_fic_1993_1040060.txt-10919-2_rags_nf_1845_747502.txt-339-15,Unrelated,"Don't rag on me about a few joints, will you, Felicia? "" || The windows were glazed principally with paper, to say nothing of old hats, rags, &c.; The head of this honored house fished in the trout season; and he would have put Izaac Walton to the blush, if that illustrious gentleman's angling virtues had been brought to so severe a proof."
rag_fic_1993_25031.txt-154-14_rag_fic_1986_10739.txt-5977-19,Identical,"With a look of satisfaction on her face, she slipped a piece of rag through the holes and tied the ends in a knot. "" || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rag_fic_1995_53078.txt-281-6_rag_fic_1833_7239.txt-209-3,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || snatching up a rag of tarred canvass and a bunch of spun-yarn that somebody held near -- good for the lockjaw -- tried"
rag_fic_1995_53078.txt-281-6_rag_fic_1970_14232.txt-94-14,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can."
rag_fic_1995_53078.txt-281-6_rag_fic_2000_38437.txt-118-14,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || Melba tosses a pincushion away, wipes off a wooden school chair with a rag. """
rag_fic_1995_53078.txt-281-6_rag_fic_2007_52034.txt-772-7,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || Jason handed her a clean blue wipe rag from the dispenser. """
rag_fic_1995_53078.txt-281-6_rag_mag_2002_427158.txt-31-18,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings."
rag_fic_1995_53078.txt-281-6_rags_fic_1856_1281.txt-5311-18,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || its ruthless keepers have refused them bread, shut them into the street, and left them in rags scarce sufficient to cover their nakedness, to sleep upon the cold stones, a mute but terrible rebuke to those hearts that bleed over the sorrows of Africa, but have no blood to give out when the object of pity is a poor, heart-sick girl, forced to make the cold pavement her bed."
rag_fic_1995_53078.txt-281-6_rags_mag_1840_586512.txt-853-72,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States."
rag_fic_1995_53078.txt-281-6_rags_mag_1979_491636.txt-393-23,Unrelated,"One hardly thinks of the local rag as a representative of the media at large. "" || The other memory is of a vacant lot in the cold, yellow light of late afternoon and a drunken woman in filthy rags beating a man over the head with an umbrella until he fell, then standing over him, kicking and striking him again and again."
rag_fic_1995_53078.txt-281-6_rags_nf_1978_773805.txt-368-12,Identical,"One hardly thinks of the local rag as a representative of the media at large. "" || It may be that a good translation of one of the major rags will serve to illustrate the point one day."
rag_fic_1996_54392.txt-105-7_rag_fic_1856_9077.txt-1344-9,Identical,"She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths. || Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity."
rag_fic_1996_54392.txt-105-7_rag_fic_1999_30451.txt-68-3,Identical,"She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths. || I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe."
rag_fic_1996_54392.txt-105-7_rags_fic_1856_1281.txt-4033-64,Closely Related,"She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths. || Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart."
rag_fic_1997_54607.txt-212-15_rags_fic_1823_7246.txt-4692-15,Closely Related,"Mr. Boudreaux looked for the soldering gun while she dusted the maple counter with a rag and spread out the components. "" || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rag_fic_1997_54607.txt-212-15_rags_nf_1966_774281.txt-511-24,Closely Related,"Mr. Boudreaux looked for the soldering gun while she dusted the maple counter with a rag and spread out the components. "" || Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags "" to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic "" go-getter "" activity."
rag_fic_1998_16027.txt-2817-13_rags_fic_1854_8328.txt-3033-25,Closely Related,"-- 122 -- 267 IN THE LIVING ROOM - LATER Tasteful antiques, rag rugs and kids ' toys. || Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the"
rag_fic_1999_30451.txt-68-3_rag_fic_1856_9077.txt-1344-9,Identical,"I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe. || Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity."
rag_fic_1999_30451.txt-68-3_rag_mag_2002_427158.txt-31-18,Identical,"I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe. || Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings."
