annotation_lbl,category,sentence
ounce_news_1997_621111.txt-98-72_ounces_mag_2001_416328.txt-35-6,Identical,"INGREDIENTS: * A little olive oil * 2 medium onions, cut in 1- inch chunks * 1/2 pound baby carrots * 1 tablespoon cumin seeds * 1 tablespoon mustard seeds * Salt to taste * 1 medium head of garlic * 6 medium tomatoes, not too ripe * 4 large red and/or yellow bell peppers * 1 cinnamon stick * 1 1/2 cups cooked chickpeas (or a 15- ounce can, rinsed and drained) * 3 tablespoons fresh lemon juice (possibly more) * Freshly ground black pepper to taste * Minced fresh parsley (optional) * Lemon wedges (optional) INSTRUCTIONS: Preheat the oven to 375 degrees. || A serving of meat is 3 ounces, about the size of a deck of cards."
ounce_news_2006_607692.txt-94-5_ounce_nf_1839_747610.txt-1995-19,Distantly Related,"I didn't have one ounce of fun there, "" he said. || , the aforesaid sum of in coined silver of sterling alloy, at six shillings and eight pence per ounce, or in Spanish milled dollars of full weight, at six shillings each, with interest annually, at the rate of six per cent, per annum."
ounce_nf_1821_747955.txt-297-4_ounces_nf_1995_773497.txt-168-33,Identical,"Take sea stonewort an ounce sea onions one /z/ ounce, mix together, and throw where eels come. || Plain inner liners: You can also purchase simple bag liners made of flannel, cotton, breathable nylon, synthetics, and down costing anywhere from $5 to $100 and weighing three ounces to two pounds."
ounce_nf_1821_747955.txt-297-9_ounces_nf_1821_747955.txt-465-7,Identical,"Take sea stonewort an ounce sea onions one /z/ ounce, mix together, and throw where eels come. || Take of julap in powder, two ounces; of ginger in powder, three drams; of syrup of oranges enough to make an electuary."
ounce_nf_1830_754783.txt-1737-17_ounces_fic_1858_1282.txt-4291-47,Distantly Related,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered. || And when it did, a great excitement was got up against Leon, who was charged with various crimes against the dignity of the family; indeed, so far was their indignation carried that several ambitious members of the family threatened him with no few ounces of cold lead."
ounce_nf_1833_747505.txt-2577-1_ounces_mag_1967_274923.txt-17-19,Identical,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England. || A General Accounting Office report released at the hearings claimed that only half the homeless are getting the 14 ounces of rice and the 5$ a day that the Vietnamese government should be doling out."
ounce_nf_1839_747507.txt-810-30_ounce_fic_1856_2655.txt-1899-10,Distantly Related,"edition, in 1784, silver was underrated in proportion to gold, and that the market price of standard silver bullion was not five shillings and two pence an ounce, (the mint price,) but had been from five shillings and three pence to five shillings and five pence. || association, and show beyond a doubt that "" an ounce of prevention is worth a pound of cure, "" a maxim of the "" wisdom of nations "" which has proved of little practical efficacy as yet."
ounce_nf_1844_747892.txt-594-56_ounce_mag_2004_412646.txt-46-11,Identical,"Let the graft be carefully held in it &; due position, and secure it with cotton twist, Russia matting, or threads of worsted, whichever is most convenient; then cover the bandage with well wrought clay, or grafting wax, which is made as follows: Two ounces beeswax, one ounce tallow, four ounces common pitch, twelve ounces Burgundy pitch, all melted together, and used when warm, with a brush. || Mock Bird's Nest Soup You need: 2 14 - ounce cans low-fat, low-salt chicken broth cup uncooked fine noodles (angel-hair pasta is ideal) 1/3 cup finely chopped raw chicken breast"
ounce_nf_1844_747892.txt-594-56_ounce_nf_1991_774072.txt-358-2,Identical,"Let the graft be carefully held in it &; due position, and secure it with cotton twist, Russia matting, or threads of worsted, whichever is most convenient; then cover the bandage with well wrought clay, or grafting wax, which is made as follows: Two ounces beeswax, one ounce tallow, four ounces common pitch, twelve ounces Burgundy pitch, all melted together, and used when warm, with a brush. || Add 1 ounce (25 grams) of truffle peelings and sliced mushrooms or mushroom stems, and reduce the mixture by half."
ounce_nf_1853_748464.txt-1055-15_ounce_mag_2007_389180.txt-82-2,Identical,This should be shook at intervals for twenty -- four hours; then add one ounce of chloride of iodine and three fourths ounce of bromine. || * One ounce of gold can be stretched into a thin
ounce_nf_1853_748464.txt-1176-2_ounces_fic_1848_8541.txt-550-10,Undecidable,"To one ounce of chloride of iodine add two ounces of water; place this mixture in a coating-box, the same as quick stuff; coat the plate with dry iodine to a light yellow, or lemon color; then bring the coating to a deep pink over the chloride. || Why, let me see: his ransom's thirty ounces; -- No, no! '"
ounce_nf_1853_748464.txt-1522-7_ounce_news_1965_724884.txt-23-48,Identical,"and over, one quarter of an ounce, or even less, will work to advantage. || As foreign dollar holdings) grew and the United States gold stock declined, it became necessary to end these deficits to keep the dollar "" as good asl gold "" and assure other nations that their dollar holdings could always be converted into gold at $35 an ounce."
ounce_nf_1853_748464.txt-1522-7_ounces_nf_1853_748464.txt-1166-5,Identical,"and over, one quarter of an ounce, or even less, will work to advantage. || Add to it about 40 ounces of common water (heated to 60 or 70 degrees), by little and little, moving, the bottle to warm it, for fear of breaking."
ounce_nf_1960_773896.txt-315-1_ounce_news_1998_610643.txt-49-47,Identical,"one ounce of Cheddar cheese furnishes about the same amount of calcium as do six ounces of milk. || Per serving (based on 4): 105 calories, 6 gm protein, 10 gm carbohydrates, 6 gm fat, 16 mg cholesterol, 4 gm saturated fat, 404 mg sodium Creamed Spinach With Wild Mushrooms (4 to 5 servings) 1/2 ounce dried wild mushrooms, preferably porcini or cepes 1/2 cup boiling water 2 tablespoons finely chopped onion 2 tablespoons butter 20 ounces defrosted frozen chopped spinach or 2 pounds fresh spinach, washed, stemmed and chopped 1/4 cup heavy (whipping) cream 1 egg yolk Salt and pepper to taste Soak the wild mushrooms in the"
ounce_nf_1987_773961.txt-509-6_ounce_mag_2005_423807.txt-77-29,Identical,"Now mix a solution of 1 ounce of borax or soda to every gallon of lukewarm water. || 1 (32-ounce) package frozen Southern-style hash browns 1 (16-ounce) container sour cream 2 cups (8 ounces) shredded Cheddar cheese 1 (10 - ounce) can cream of mushroom soup 1 small onion, finely chopped teaspoon pepper 2 cups crushed cornflakes cereal cup melted butter STIR together first 6 ingredients in a large bowl."
ounces_fic_1834_7252.txt-2156-30_ounces_mag_1846_555416.txt-45-11,Identical,"At length, with a promise on the part of the priest that he would attend on the day appointed for the marriage, he rode off with his three ounces of gold in his || burning at the Tate of four feet per hour, twenty-two ounces, or a pint and six ounces, of water, and four feet of carbonic acid, which will render four hundred cubic feet of atmospheric air unfit for respiration. """
ounces_fic_1855_1280.txt-1010-7_ounce_nf_1853_748464.txt-1527-19,Identical,"But you have promised me the fifty ounces. "" || After filling the cell, of common size, nearly full with water; add about quarter of an ounce of sulphuric acid."
ounces_fic_1855_1280.txt-1010-7_ounces_nf_1853_748464.txt-824-40,Identical,"But you have promised me the fifty ounces. "" || -- Mix half an ounce of slacked lime (hydrate of lime) with six ounces of water, and conduct into this milk of lime, with frequent agitation, as much chlorine gas as will evolve from two ounces of muriatic acid and half an ounce of black oxide of manganese."
ounces_fic_1858_1282.txt-4291-47_ounces_mag_2004_413914.txt-8-10,Distantly Related,"And when it did, a great excitement was got up against Leon, who was charged with various crimes against the dignity of the family; indeed, so far was their indignation carried that several ambitious members of the family threatened him with no few ounces of cold lead. || Corking the bat makes it lighter by one to two ounces and moves the center of gravity closer to the batter's hands for a quicker swing."
ounces_fic_1859_9192.txt-10844-4_ounces_mag_2001_414793.txt-112-11,Distantly Related,"My heart is six ounces lighter than it was an hour ago. "" || MAKES 4 SERVINGS 8 ounces penne pasta 1 tablespoon salt 4 ounces Gorgonzola, crumbled 1/2 cup buttermilk 2 tablespoons flat-leaf parsley, chopped 1/4 teaspoon salt 1/4 coarsely ground pepper 2 cups fresh arugula leaves, washed, dried, and torn 2 tablespoons toasted pine nuts 1 Make the pasta: In a large pot over high heat, bring 4 quarts water to a boil."
ounces_fic_2004_32985.txt-16-5_ounce_mag_1831_554110.txt-108-4,Identical,"stature, five pounds nine ounces at birth and now just over twenty-seven pounds, as of her spring checkup. || But, as an ounce of gold is really worth a little more than fifteen and a half ounces of silver, payments are made in preference in the latter metal, which is generally employed in France as money."
ounces_mag_1845_565473.txt-197-43_ounces_mag_1973_431850.txt-80-8,Identical,"Admitting that the expense of transporting the four ounces at one conveyance is no less than the expense of transporting the four ounces in four separate conveyances, -- which is certainly a liberal concesslon, -- every other expense on the four ounces is diminished three quarters. || At the same time, four to six ounces of seafood daily will supply the protein needed by the average adult."
ounces_mag_1846_555416.txt-45-11_ounce_fic_1854_8328.txt-1016-3,Distantly Related,"burning at the Tate of four feet per hour, twenty-two ounces, or a pint and six ounces, of water, and four feet of carbonic acid, which will render four hundred cubic feet of atmospheric air unfit for respiration. "" || Throw not an ounce of lead away -- God and St. Dennis be our stay! """
ounces_mag_1850_525559.txt-174-41_ounce_fic_1976_13976.txt-2004-6,Distantly Related,"Gold is worth a dollar more the ounce measured by the standard of silver, in New York than inSanFrancisco; if, therefore, a merchant of Valparaiso receives m payment for lumber, or other produce, ten thousand ounces of gold in San Francisco, and desires to purchase goods from the United States or Europe, he will gain $10,000 by sending this gold to New York, and purchasing with it there. || COHN (Desperate) Not one ounce of cooperation from anyone around here."
ounces_mag_1994_399546.txt-22-13_ounce_fic_1843_7208.txt-2803-15,Identical,"Recent discoveries include Las Cristinas in Venezuela, which could hold 4 million ounces of gold Moreover, says Fathi, "" the Las Cristinas discovery could ultimately contain nearly twice as much gold as is currently estimated. "" || solitary confinement's dry work as the gad-fly thought when he was corked in an ounce vial! """
ounces_mag_2000_408841.txt-97-1_ounce_fic_1981_10686.txt-851-4,Distantly Related,Three ounces of roasted venison contain 134 calories and 2.7 fat grams (1.1 grams saturated). || If she had an ounce of strength they would not be put in the ranks of the despised and forgotten.
ounces_mag_2001_414793.txt-112-11_ounces_news_1988_670746.txt-75-16,Identical,"MAKES 4 SERVINGS 8 ounces penne pasta 1 tablespoon salt 4 ounces Gorgonzola, crumbled 1/2 cup buttermilk 2 tablespoons flat-leaf parsley, chopped 1/4 teaspoon salt 1/4 coarsely ground pepper 2 cups fresh arugula leaves, washed, dried, and torn 2 tablespoons toasted pine nuts 1 Make the pasta: In a large pot over high heat, bring 4 quarts water to a boil. || Bollinger Veal With Mustard Seed Preparation time: 10 minutes Cooking time: 20 minutes 14 ounces wild mushrooms, perhaps oyster mushrooms or chanterelles 5 tablespoons butter 1 small clove garlic, minced 1 cup creme fraiche 1 teaspoon whole mustard seeds 2 teaspoons whole-grain mustard Salt and freshly ground black pepper, to taste 1 teaspoon lemon juice 1 tablespoon olive oil 16 to 18 ounces boneless veal, cut into medallions 3/4-inch thick 2 tablespoons chopped chives."
ounces_mag_2001_416328.txt-35-6_ounces_nf_1849_748465.txt-1205-47,Identical,"A serving of meat is 3 ounces, about the size of a deck of cards. || -- In order to fix the picture thus obtained, first dip it into water; then partly dry it with bibulous paper, and wash it with a solution of bromide of potassium -- containing one hundred grains of that salt dissolved in eight or ten ounces of distilled water."
ounces_mag_2004_414774.txt-106-7_ounce_fic_1856_9779.txt-8800-18,Distantly Related,"This 700-fill-power down pullover weighs just 10 ounces and stuffs || Then, here comes the field-piece, of which such large expectations are formed; and not an ounce of powder! """
ounces_mag_2005_422919.txt-46-25_ounce_nf_1844_747892.txt-594-56,Undecidable,"Prep time: 3 minutes Cooking time: 10 minutes 2 small ready-to-bake pizza crusts (we used Boboli) 1 tablespoon olive oil 4 ounces goat cheese 4 ounces mozzarella cheese, shredded 2 Roma tomatoes, sliced thin 3 cups fresh baby spinach leaves, blanched or briefly cooked in microwave oven until wilted, drained 1 cup sliced ripe olives Fresh or dried oregano Heat oven to 450F. || Let the graft be carefully held in it &; due position, and secure it with cotton twist, Russia matting, or threads of worsted, whichever is most convenient; then cover the bandage with well wrought clay, or grafting wax, which is made as follows: Two ounces beeswax, one ounce tallow, four ounces common pitch, twelve ounces Burgundy pitch, all melted together, and used when warm, with a brush."
ounces_mag_2007_389620.txt-29-103_ounces_mag_2006_427857.txt-556-27,Identical,"Serves 4 Prep time: 15 minutes Cook time: 40 minutes 1 cups short-grain brown rice 1 cups (about 6 ounces) broccoli florets 1 medium carrot, peeled and grated 2 ounces (about 15) snow peas, sliced lengthwise head (4 ounces) savoy or napa cabbage, thinly sliced red bell pepper, thinly sliced yellow bell pepper, thinly sliced 2 scellions, white and green parts, thinly sliced 4 teaspoons freshly grated ginger cup rice wine vinegar cup low-sodium soy sauce 2 tablespoons dark brown sugar 3 tablespoons vegetable or canola oil 8 ounces boneless, skinless chicken breast, grilled and sliced, or 8 ounces flrm tofu, sliced into - 1nch strips and cooked (optional) To cook the rice: Bring 1 cups of water to a boil in a medium saucepan. || PAM All Natural Olive Oil Cooking Spray 1 (13.8-ounce) can refrigerated pizza crust teaspoon ground cumin 1 cup black bean-and-corn salsa 1 cup (4 ounces) shredded sharp Cheddar CHEESE 1 cup diced cooked PILGRIM 'S PRIDE Boneless, Skinless Chicken Breasts 4 slices OSCAR MAYER Ready To Serve Bacon, diced red onion, thinly sliced and separated into rings cup diced seeded plum tomatoes 1 cup (4 ounces) shredded Mexican FOUR-CHEESE BLEND 2 small jalapeo peppers, sliced and seeded 1 ripe avocado 1 lime, halved Sour cream Chopped fresh cilantro 1."
ounces_news_1976_732580.txt-11-19_ounce_news_1973_730862.txt-17-27,Identical,"He was followed by Trisha at 2 pounds 91,9 ounces and 15 inches; Erin, 3 pounds 5 ounces and 161/2 inches; and finally Maureen, 3 pounds 9 ounces and 17 inches. || THE CAlf WAS found later the same day in front of 2732 N. Mozart St. A policeman testilled that a half-pint bottle of brandy with about one ounce of brandy left in it was found on the right scat of Salazar's car."
ounces_news_2000_621990.txt-6-3_ounces_nf_1830_754783.txt-605-1,Identical,", at 9 ounces, noticeably heavier than even the largest competing products from Palm, it still fits easily in a pocket or purse. || Two ounces of blanched sweet almonds, pounded in a mortar."
ounces_news_2000_621990.txt-6-3_ounces_nf_1994_773479.txt-229-41,Identical,", at 9 ounces, noticeably heavier than even the largest competing products from Palm, it still fits easily in a pocket or purse. || However, Don Dickinson reversed the trend established by his teammates Sreenan and Apperson with their two straight losses with a convincing unanimous decision win in his title bout with Don Brown of the California Aggies at 147 pounds, 11 ounces."
ounces_nf_1830_754783.txt-605-1_ounce_fic_1999_55547.txt-401-18,Distantly Related,"Two ounces of blanched sweet almonds, pounded in a mortar. || Lack of subtlety was one of Earl's most appealing traits, and Rick had to use every ounce of restraint and concentration to keep his mind on the road."
ounces_nf_1834_747938.txt-1181-12_ounces_mag_1852_555790.txt-93-73,Identical,"Tiie large male, they said, yielded from five to six ounces, and the females only two ounces a piece. || Before Th70, a quarter (eight bushels) of wheat of middle quality was sold in England, on an average of a long period of years, for about two ounces of pure silver; about 1600, (still taking an average of many years, so that the very good and very bad crops may offset each other,) the price had advanced to a little over six ounces; about 1636, it had risen to nearly eight ounces."
ounces_nf_1837_757476.txt-2144-13_ounces_news_2000_621990.txt-6-3,Identical,"Next mix together saltpetre and common salt, in the proportion of two ounces of saltpetre to a handful of salt. || , at 9 ounces, noticeably heavier than even the largest competing products from Palm, it still fits easily in a pocket or purse."
ounces_nf_1843_752682.txt-1165-16_ounce_mag_1961_431636.txt-52-16,Distantly Related,"of ashes, we can calculate that the daily excrements of the horse will contain 21 ounces of inorganic matter which was drawn from the fields. || Unhappily the weight limits in the capsule were critical, and we dared not add another ounce."
ounces_nf_1843_752682.txt-548-9_ounce_news_1968_726993.txt-12-13,Identical,"i. p.136), a horse consumes 79 1/10 ounces of carbon in twenty-four hours, a milch cow 70 3/4 ounces; so that the horse requires 13 pounds 3 1/2 ounces, and the cow 11 pounds 10 3/4 ounces of oxygen || Price Driven Down The banks first offered gold this morning at $43 an ounce."
ounces_nf_1853_748464.txt-481-5_ounce_fic_1961_4163.txt-241-17,Distantly Related,"To a solution of three ounces of water, in which is dissolved a quarter of an ounce of cyanide of potassium, add one teaspoonful of a solution containing six ounces of water and half an ounce of each pure carbonate of potash, alum, common salt, gallic || Edith said something to him, but he merely smiled and waved his hand and gulped another ounce of nirvana."
ounces_nf_1853_748464.txt-824-40_ounces_mag_1845_565473.txt-197-43,Identical,"-- Mix half an ounce of slacked lime (hydrate of lime) with six ounces of water, and conduct into this milk of lime, with frequent agitation, as much chlorine gas as will evolve from two ounces of muriatic acid and half an ounce of black oxide of manganese. || Admitting that the expense of transporting the four ounces at one conveyance is no less than the expense of transporting the four ounces in four separate conveyances, -- which is certainly a liberal concesslon, -- every other expense on the four ounces is diminished three quarters."
ounces_nf_1994_773479.txt-229-41_ounces_news_1998_610635.txt-36-6,Identical,"However, Don Dickinson reversed the trend established by his teammates Sreenan and Apperson with their two straight losses with a convincing unanimous decision win in his title bout with Don Brown of the California Aggies at 147 pounds, 11 ounces. || 1 pound pizza dough * 4 ounces Brie cheese, diced into 1/2-inch or smaller cubes 1/3 cup chopped walnuts 2 to 3 tablespoons honey Preheat the oven to 400 degrees."
part_fic_1822_8736.txt-1033-9_part_fic_2000_14544.txt-546-4,Unrelated,A. Arthur I shall be ready to do my part. || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable.
part_fic_1835_7172.txt-4339-14_part_fic_1841_8303.txt-288-9,Undecidable,"Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together. || sound, While from thine eye the winged lightnings part; Thou in the highest arch of heaven art found, In the dark regions of the earth thou art, And in the humble cell of the repentant heart."
part_fic_1835_7172.txt-4339-14_part_nf_1837_747786.txt-242-3,Identical,Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together. || About one tenth part only of this vast territory is as yet settled by a civilized population.
part_fic_1835_7271.txt-1069-46_part_mag_1848_524969.txt-156-6,Unrelated,"All the love, liking (I can not find a word to express the essential volatility of the sentiment in my experience of it) that I have ever felt for all my favourites, brown and fair, does not amount to one thousandth part of the immutable affection that I bear you, my dear sister. || It very properly fell to the part of Gen. Cass, then Secretary of War, to convey to those interested in the matter the final determination of the President."
part_fic_1841_8303.txt-288-9_parts_fic_1994_41307.txt-831-29,Undecidable,"sound, While from thine eye the winged lightnings part; Thou in the highest arch of heaven art found, In the dark regions of the earth thou art, And in the humble cell of the repentant heart. || He seemed to be wearing a green silk tunic, not too clean, and not long enough, for she could see the complex heap of his private parts in the very centre of her rosy bed."
part_fic_1843_7208.txt-9767-8_parts_nf_1822_747604.txt-1013-38,Unrelated,"Ishmael, in the meantime, performed the part cast to him, by happening in the neighborhoods where Fyler plied his calling, and taking occasion to point him out to various doctors, as a worthy old gentleman (reduced in circumstances), a little beside himself, and whom he would be sorry to see committing any violence, such as braining a child or the like. || But, in closing this part of the subject, I must distinctly remind you, though the thought has several times been hinted, that, with the man we contemplate, iligion, in all its parts, is ever a practical, more than a speculative subject."
part_fic_1849_5168.txt-3794-11_part_fic_1856_9779.txt-11468-23,Undecidable,"Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. ' || Here ' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- "" I yer somet'ing ' bout dat same gal, Mass Willie."
part_fic_1849_5168.txt-3794-11_part_news_1991_654831.txt-83-52,Undecidable,"Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. ' || There's one constant for her as a writer: "" I think you need quiet and I think you need a little time, more than a little time, and it is very hard to find that time and find that distance, ' cause you also have to be part of life and experience it in order to write about."
part_fic_1860_9072.txt-3833-27_part_fic_1838_7359.txt-1802-20,Distantly Related,"Her heart warmed tenderly to the fond, clinging Maysunah; but the seclusion of the harem, to which they were both condemned for the greater part of every day, || But even in the streets, where all sorts are found, there is none to take the Christian's part -- unless it be that old gashed soldier of the fifth legion, who stalks through the streets as though all Rome were his."
part_fic_1971_10547.txt-7727-6_part_news_2006_636184.txt-14-2,Identical,"The books in the study were part of the furnishings and Chris was unfamiliar with them. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
part_fic_1973_780114.txt-171-17_part_nf_1976_774315.txt-2462-26,Identical,"A strange gink, the town thought before it got used to him and accepted him as part of its pattern along with the judge and the banker, the wet-pants half-wit, who swamped the Bar Star Saloon, and old Mrs. Jenkins, who yelled hymns while ankling to and from the post office where she never got any mail. || A planer can be used to cut rebates to form a tongue on one part, a wobble saw or dado cutter will make the grooved part."
part_fic_1982_10694.txt-544-8_part_fic_2005_30279.txt-4-36,Unrelated,"It had forty feet of open deck, part of it shaded by a canvas awning. || Harry doing the first of the Slime Creatures in Griffith Park when she read for him in bra and panties, he said to give him an idea of her figure, and she got the part."
part_fic_1986_10739.txt-7373-12_part_fic_2002_29740.txt-365-6,Identical,"Bill asked, a part of him amused to find that another part of him stood aghast at the idea. || Hillbilly jokes were her least favorite part of the job."
part_fic_1995_39282.txt-1489-24_parts_mag_1851_566010.txt-183-27,Identical,"Ever since that Robert White business up in El Salvador, they suspect all us diplomats of being flaming liberals, unless we're part of the inner circle. || Every day opens new and lucrative field, of enterprise, while all the established modes of gain furnish an average return of profits unknown in other parts of the world."
part_fic_2002_29279.txt-128-12_parts_fic_1841_799.txt-2512-9,Identical,"She thought this was a peace offering like the necklace, another part of the "" I 'm sorry "" game. || He who wishes to walk in the most peaceful parts of life with any serenity must screw himself up to resolution."
part_fic_2004_30097.txt-61-7_part_fic_2006_27852.txt-301-18,Identical,"I thought her saying it was still part of the tale. || It will simply ensure that you spend the rest of your life as you have spent the first part it, existing on the margins of respectability and clinging by your fingertips to economic survival. """
part_fic_2004_30097.txt-61-7_part_nf_1832_758144.txt-94-13,Identical,"I thought her saying it was still part of the tale. || We had about two hundred of these men on board, but the part of the vessel occupied by them is so distinct from the cabins, that we never saw them, except when we stopped to take in wood; and then they ran, or rather sprung and vaulted over each other's heads to the shore, whence they all assisted in carrying wood to supply the steam engine; the performance of this duty being a stipulated part of the payment of their passage."
part_fic_2005_50308.txt-30-6_part_nf_1991_746791.txt-112-1,Identical,"Yelling at me isn't usually part of it. "" || The part of this Barosaurus skeleton in the National Museum consists of the last ten cervical vertebrae with ribs; three anterior dorsals; left scapula and humerus."
part_fic_2006_33366.txt-135-19_part_fic_1977_780162.txt-2553-10,Undecidable,"In my case, that was especially true since I had no steady income other than spotty profit from part ownership in a fishing boat and tiny disability pensions from the U.S. Army and the Boston PD, earned absorbing bits of enemy metal into my body during combat. || The posthumous advice from her father, that's the part doesn't make sense."
part_fic_2008_36295.txt-71-28_part_fic_1832_8798.txt-1236-5,Unrelated,"He was doing his fervent best and delivering each line with a high semi-professional finish, but there was no denying that he looked all wrong in the part of Alan Squiers -- squat and partly bald and all but unable to see without his glasses, which he'd refused to wear on stage. || Enter Barri from the inner part of the tent, guarded."
part_mag_1848_524975.txt-590-21_part_fic_1973_13265.txt-223-12,Identical,"Man and woman are so completely different in their whole organization that, as it has been remarked, no single part of the one could he properly substituted for the corresponding part of the other. || BROWNIE There's one thing that bothers me and that's the part where everybody has a part but me."
part_mag_1851_566015.txt-55-22_part_nf_1975_774042.txt-1179-30,Identical,"This idea is destined to revolutionize the navies of the world -- to turn the very expensive, and for the greater part of the time idle, or no better || Another explorer who received scant recognition for his discoveries was Antonio de la Roche, the little-known London merchant who was first to sight land which might be regarded as part of Antarctica itself."
part_mag_1857_523318.txt-470-5_part_fic_2005_50308.txt-30-6,Identical,"Nor was hers an insignificant part in the policy which eventually delivered France from internal factions and from foreign influence. || Yelling at me isn't usually part of it. """
part_mag_1857_523318.txt-470-5_part_mag_1967_494418.txt-49-13,Identical,Nor was hers an insignificant part in the policy which eventually delivered France from internal factions and from foreign influence. || People who are helped by the poverty program will be permitted to take part in demonstrations after all.
part_mag_1858_556423.txt-30-36_part_fic_2006_27852.txt-301-18,Identical,"It is the triumph of the painter's eye and skill, that, working on a large surface, he can so far carry the whole design in his mind as to complete each individual part in entire symmetry. || It will simply ensure that you spend the rest of your life as you have spent the first part it, existing on the margins of respectability and clinging by your fingertips to economic survival. """
part_mag_1860_556849.txt-47-27_part_fic_2006_28589.txt-82-36,Identical,"Archbishop Secker remarks of the age, "" as its distinguishing character, "" that "" such are the dissolutions and contempt of principle in the higher part of the world, and the profligacy, intemperance, and fearlessness of committing crime in the lower, || I'd no reason to trust the now dead southern magician, though, and I'd been avoiding asking Irys questions about the Zaltanas so I wouldn't get my hopes up about being a part of their family."
part_mag_1973_487962.txt-90-12_part_mag_1975_285668.txt-17-27,Identical,"They identified with their President and for the first time felt themselves part of the governing process. || The bacteria not only detoxify the fish wastes but convert the ammonia in them to nitrites and nitrates, which are used to fertilize algae in another part of the pond."
part_mag_1987_334446.txt-13-2_parts_mag_1993_425236.txt-48-9,Unrelated,"For her part, Rhiannon comes back to find two old flames still stirred by the remnants of her youthful beauty. || The idea was to try to re-create days and parts of the life of one of the forty-two men who have been at the center: what the President knew and when he knew it, what he heard, what he read, what he saw, what he said, what he"
part_mag_1990_420567.txt-169-37_part_mag_1967_494418.txt-49-13,Distantly Related,"The final area of Rainbow Lobby interest these days is Haiti, where it opposes the dictatorship of Gen. Prosper Avril (the group tends to pick issues of particular interest to black Americans, apparently as part of the National Alliance party's outreach effort). || People who are helped by the poverty program will be permitted to take part in demonstrations after all."
part_mag_1994_393664.txt-1-13_parts_mag_1851_566010.txt-183-27,Closely Related,"She also glued on "" dingly balls "" (cotton swabs) as part of the design -- and for the cat to play with. || Every day opens new and lucrative field, of enterprise, while all the established modes of gain furnish an average return of profits unknown in other parts of the world."
part_mag_2007_389719.txt-27-9_part_fic_1860_9168.txt-1030-6,Identical,"With the Sun magnificently aspected in the most horizon-expanding part of your chart, new ideas and situations are the key to changing your life. || This was the nobler, better part of J. C.'s nature, but anon a more sordid feeling crept in, and he blushed to find himself wondering how large her fortune really was!"
part_news_1964_724263.txt-8-7_part_nf_1837_747786.txt-242-3,Identical,"We will make these techniques a larger part of the training of the National Guard of the various states and we will make them available to local police forces as well, "" he said. || About one tenth part only of this vast territory is as yet settled by a civilized population."
part_news_1987_670535.txt-43-10_parts_mag_1829_553996.txt-397-44,Identical,"While not as electric as Mr. Mukhamedov, they are part of the company ' s tradition of elegance and nobility. || Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers."
part_nf_1832_758144.txt-94-13_part_nf_2004_746398.txt-93-9,Identical,"We had about two hundred of these men on board, but the part of the vessel occupied by them is so distinct from the cabins, that we never saw them, except when we stopped to take in wood; and then they ran, or rather sprung and vaulted over each other's heads to the shore, whence they all assisted in carrying wood to supply the steam engine; the performance of this duty being a stipulated part of the payment of their passage. || In the present study, the internal consistency of part A of the SYNCHROSKATE was calculated."
part_nf_1836_749613.txt-1941-9_part_mag_1860_556849.txt-47-27,Identical,"After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri. || Archbishop Secker remarks of the age, "" as its distinguishing character, "" that "" such are the dissolutions and contempt of principle in the higher part of the world, and the profligacy, intemperance, and fearlessness of committing crime in the lower,"
part_nf_1837_747786.txt-242-3_parts_fic_1835_1103.txt-4993-19,Identical,"About one tenth part only of this vast territory is as yet settled by a civilized population. || But the wisest and best of our philosophers hold that the entire system of which we are but insignificant parts, is based on certain immutable truths of a divine origin."
part_nf_1841_747861.txt-823-13_part_mag_1858_556423.txt-30-36,Identical,"A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. "" || It is the triumph of the painter's eye and skill, that, working on a large surface, he can so far carry the whole design in his mind as to complete each individual part in entire symmetry."
part_nf_1841_768644.txt-1399-11_part_fic_2005_50308.txt-30-6,Identical,"Seven of these, placed one above another, constitute that part of the spine which is in the neck. || Yelling at me isn't usually part of it. """
