annotation_lbl,category,sentence
part_mag_1860_556849.txt-47-27_part_fic_1987_10756.txt-5827-1,Unrelated,"Archbishop Secker remarks of the age, "" as its distinguishing character, "" that "" such are the dissolutions and contempt of principle in the higher part of the world, and the profligacy, intemperance, and fearlessness of committing crime in the lower, || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
part_mag_1860_556849.txt-47-27_part_news_1976_732370.txt-5-12,Distantly Related,"Archbishop Secker remarks of the age, "" as its distinguishing character, "" that "" such are the dissolutions and contempt of principle in the higher part of the world, and the profligacy, intemperance, and fearlessness of committing crime in the lower, || Sources in Tehran said that Iran actually had been bearing a large part of the development costs of"
part_mag_1961_492010.txt-112-34_part_fic_1987_10756.txt-5827-1,Closely Related,"The figures, however, did tell a dramatic story, revealing that the auto industry not only was producing more cars with fewer men, but Michigan was employing a smaller and smaller part of the total work force. || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
part_mag_1961_492010.txt-112-34_parts_news_2004_640284.txt-4-4,Unrelated,"The figures, however, did tell a dramatic story, revealing that the auto industry not only was producing more cars with fewer men, but Michigan was employing a smaller and smaller part of the total work force. || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
part_mag_1962_491984.txt-232-7_part_fic_1987_10756.txt-5827-1,Unrelated,"But Rusk now realizes that it is part of his job to be "" an outside man. "" || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
part_mag_1967_494418.txt-49-13_part_mag_1991_422282.txt-25-21,Identical,"People who are helped by the poverty program will be permitted to take part in demonstrations after all. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
part_mag_1967_494418.txt-49-13_part_nf_1841_747861.txt-823-13,Unrelated,"People who are helped by the poverty program will be permitted to take part in demonstrations after all. || A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. """
part_mag_1970_282095.txt-5-12_parts_fic_1845_622.txt-3025-27,Unrelated,"Schacht was convicted of violating federal law that forbids wearing a distinctive part of a military uniform in theatrical productions if the role "" discredits "" the military. || Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country."
part_mag_1972_487986.txt-211-13_part_fic_1966_10474.txt-9144-22,Unrelated,"Wayne: "" Never before has a Vice President played such an important part in foreign policy. "" || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
part_mag_1973_487962.txt-90-12_parts_fic_1845_622.txt-1210-22,Unrelated,They identified with their President and for the first time felt themselves part of the governing process. || She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was
part_mag_1973_487962.txt-90-12_parts_fic_1847_7152.txt-704-37,Unrelated,"They identified with their President and for the first time felt themselves part of the governing process. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_mag_1977_490786.txt-133-4_part_mag_1963_248804.txt-14-6,Distantly Related,"And in the third part the offstage orchestra sections had had to be cut, for financial reasons. || If the injury was in a part of an arm or leg that could be dipped in water, it was dunked, then ice cubes were dropped into the water until the cycle of discomfort ended in numbness."
part_mag_1977_490786.txt-133-4_part_mag_1991_422282.txt-25-21,Unrelated,"And in the third part the offstage orchestra sections had had to be cut, for financial reasons. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
part_mag_1979_319029.txt-15-18_parts_mag_1829_553996.txt-397-44,Identical,"In addition, the hurricane destroyed Alabama's pecan crop and knocked out electric power in the southwest part of the state for at least a week. || Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers."
part_mag_1986_432265.txt-181-14_part_mag_1844_587318.txt-845-10,Distantly Related,"Someone was asking him about Elvis, the 12-foot alligator which was then a part of the Miami Vice cast. "" || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
part_mag_1987_334446.txt-13-2_part_fic_1966_10474.txt-9144-22,Distantly Related,"For her part, Rhiannon comes back to find two old flames still stirred by the remnants of her youthful beauty. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
part_mag_1987_334446.txt-13-2_part_mag_1846_524042.txt-173-25,Unrelated,"For her part, Rhiannon comes back to find two old flames still stirred by the remnants of her youthful beauty. || Where, however, a dull and spiritless millionaire, ambitious of notoriety without the talent to acquire legitimate reputation, happens to be a part proprietor of"
part_mag_1989_432456.txt-7-6_part_news_2006_636184.txt-14-2,Closely Related,"for the act of dreaming is part of mankind's evolutionary heritage, so basic that it can be traced back 135 million years. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
part_mag_1994_393664.txt-1-13_part_fic_1824_7285.txt-1117-21,Identical,"She also glued on "" dingly balls "" (cotton swabs) as part of the design -- and for the cat to play with. || It is here subjoined, as a specimen of the grave song, admired at that period among the better educated part of the community."
part_mag_1994_393664.txt-1-13_part_fic_1966_10474.txt-9144-22,Unrelated,"She also glued on "" dingly balls "" (cotton swabs) as part of the design -- and for the cat to play with. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
part_mag_1994_393664.txt-1-13_part_news_2006_636184.txt-14-2,Identical,"She also glued on "" dingly balls "" (cotton swabs) as part of the design -- and for the cat to play with. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
part_mag_1995_353509.txt-17-40_part_nf_1841_747861.txt-823-13,Unrelated,"Which may explain why Paramount paid more than $1 million for the rights to WINSTON GROOM 'S new book, Gump &; Co., despite the fact that Tom Hanks and Robert Zemeckis have expressed but wan interest in taking part in a Gump sequel. || A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. """
part_mag_2001_423903.txt-25-9_parts_nf_1857_755095.txt-581-3,Unrelated,"Moving downstream from camp, the three Scouts climbed part way up a steep ridge covered with pine, aspen and scrub oak. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_news_1964_724263.txt-8-7_parts_fic_1847_7152.txt-704-37,Unrelated,"We will make these techniques a larger part of the training of the National Guard of the various states and we will make them available to local police forces as well, "" he said. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_news_1970_728376.txt-129-2_part_nf_1836_749613.txt-1941-9,Unrelated,"For his part n a London demonstration in 961 he went unrepentantly to ail. || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
part_news_1976_732370.txt-5-12_part_mag_1963_248804.txt-14-6,Distantly Related,"Sources in Tehran said that Iran actually had been bearing a large part of the development costs of || If the injury was in a part of an arm or leg that could be dipped in water, it was dunked, then ice cubes were dropped into the water until the cycle of discomfort ended in numbness."
part_news_1983_671249.txt-27-31_parts_nf_1857_755095.txt-581-3,Unrelated,"// For a nation to conduct such a war, military analysts stress, much would depend on its ability to organize an effective civil defense that would enable a large part of the population to continue to house and feed itself. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_news_1986_669537.txt-32-12_part_news_2006_636184.txt-14-2,Identical,"Formerly middle-class women moving toward the edge of poverty constitute a substantial part of a growing minority dubbed the ' ' new poor. ' || It's part of Wilton Industries, which manufactures cake-decorating supplies."
part_news_1987_670535.txt-43-10_parts_fic_1847_7152.txt-704-37,Unrelated,"While not as electric as Mr. Mukhamedov, they are part of the company ' s tradition of elegance and nobility. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_news_2003_628548.txt-8-18_parts_news_2004_640284.txt-4-4,Unrelated,"to a younger generation of educators, that will be the time for the state to do its part by rewarding those who stood at the door of the schoolhouses statewide welcoming each and every child each day. || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
part_news_2006_636184.txt-14-2_parts_fic_1845_622.txt-1210-22,Unrelated,"It's part of Wilton Industries, which manufactures cake-decorating supplies. || She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was"
part_nf_1824_747685.txt-1690-42_parts_nf_1857_755095.txt-581-3,Unrelated,"But from a comparison of their statements, we may infer, that though this Amphictyonia did not by any means embrace the whole of the Hellenes, yet the most considerable states of the mother country and of Asia Minor took part in it. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_nf_1824_747685.txt-2190-18_part_news_1976_732370.txt-5-12,Identical,"The right of choosing the magistrates, was always regarded, and justly regarded, as an important part of the freedom of a citizen. || Sources in Tehran said that Iran actually had been bearing a large part of the development costs of"
part_nf_1826_747833.txt-3251-17_part_mag_1991_422282.txt-25-21,Unrelated,"The removal of my heloved husband, in the midst of his use fulness, is a part of that plan. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
part_nf_1826_747833.txt-3251-17_part_nf_1969_774314.txt-1448-7,Identical,"The removal of my heloved husband, in the midst of his use fulness, is a part of that plan. || Before then, after tobacco had become part of everyday custom in every part of the Western world, pipe tongs graced many a fashionable hearth and were considered utensils; but because they held a prominent position in the sitting room, they were usually finely made and nicely decorated, giving them a position midway between utensils and decorative ironwork."
part_nf_1829_747740.txt-162-6_part_news_2006_636184.txt-14-2,Distantly Related,"What I have seen as a part of the will of that God who is so wise as to do nothing and require nothing in /z/ vain, can not be so accounted by me. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
part_nf_1832_758144.txt-94-13_part_fic_1975_648.txt-121-4,Unrelated,"We had about two hundred of these men on board, but the part of the vessel occupied by them is so distinct from the cabins, that we never saw them, except when we stopped to take in wood; and then they ran, or rather sprung and vaulted over each other's heads to the shore, whence they all assisted in carrying wood to supply the steam engine; the performance of this duty being a stipulated part of the payment of their passage. || I had dressed the part -- old trousers, a cap, and a sweater from which I had removed my college letter, McWhirter, who had supervised my preparations, and who had accompanied me to the wharf, had suggested that I omit my morning shave."
part_nf_1832_758144.txt-94-13_part_fic_1987_10756.txt-5827-1,Identical,"We had about two hundred of these men on board, but the part of the vessel occupied by them is so distinct from the cabins, that we never saw them, except when we stopped to take in wood; and then they ran, or rather sprung and vaulted over each other's heads to the shore, whence they all assisted in carrying wood to supply the steam engine; the performance of this duty being a stipulated part of the payment of their passage. || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
part_nf_1833_747941.txt-1438-1_parts_nf_1857_755095.txt-581-3,Distantly Related,"One part of the wood is more porous than that of the walnut, but the other is more compact: this gives the grain of the wood something the appearance of that of ash; and where it abounds, it is used for similar purposes, the small shoots for hoops, and the grown trees for agricultural instruments. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_nf_1837_747786.txt-1037-2_parts_fic_1845_622.txt-1210-22,Unrelated,"The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers. || She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was"
part_nf_1837_747786.txt-1037-2_parts_fic_1847_7152.txt-704-37,Closely Related,"The central part is almost wholly uninhabited, and covered with primitive forests, which are visited only by hunters and lumberers. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1837_747786.txt-242-3_part_mag_1844_587318.txt-845-10,Unrelated,"About one tenth part only of this vast territory is as yet settled by a civilized population. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
part_nf_1837_747946.txt-427-24_part_fic_2000_14544.txt-546-4,Identical,"This operation is only a continuation of the concentrating process and also its completion; the same boiler which is suitable for the first part of this process is the one now again required, the fire must be carefully attended to, the sirup skimmed when required, and if it rises in foam, must be stopped as before by a piece of grease: when the proof shows 90 1-2 to 91 of Reaumor, Fahrenheit which point it may reach, if the sirup is very good, it is time to stop || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
part_nf_1838_747585.txt-691-3_part_mag_1991_422282.txt-25-21,Unrelated,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
part_nf_1838_747585.txt-691-3_part_nf_1841_747861.txt-823-13,Unrelated,"For my own part, without at this moment referring to particulars, I was disappointed in the first view of the ruins of Thebes. || A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. """
part_nf_1841_768644.txt-1399-11_part_fic_1966_10474.txt-9144-22,Unrelated,"Seven of these, placed one above another, constitute that part of the spine which is in the neck. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
part_nf_1843_747650.txt-263-23_parts_fic_1847_7152.txt-704-37,Unrelated,"They owed, indeed, allegiance to the British king, as the head of each colonial government, and as forming a part /z/ thereof; but this allegiance was exclusive, in each colony, to its own government, and, consequently, to the king as the head thereof, and was not a common allegiance of the people of all the colonies to a common head. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1844_747706.txt-293-12_parts_fic_1847_7152.txt-704-37,Unrelated,"After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1844_747706.txt-293-12_parts_news_2004_640284.txt-4-4,Unrelated,"After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664. || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
part_nf_1845_747909.txt-889-16_part_fic_2000_14544.txt-546-4,Identical,"Part of its carbonic acid it obtains by direct absorption from the superincumbent air, and part is given to it by the respiration of fishes and other aquatic ani- MODE OF DIFFUSION OF GASES INTO WATER. || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
part_nf_1845_747909.txt-889-16_parts_fic_1847_7152.txt-704-37,Unrelated,"Part of its carbonic acid it obtains by direct absorption from the superincumbent air, and part is given to it by the respiration of fishes and other aquatic ani- MODE OF DIFFUSION OF GASES INTO WATER. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1847_749455.txt-591-13_part_nf_1841_747861.txt-823-13,Unrelated,"Such was the Moon, his sister-wife; the Stars, revered as part || A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. """
part_nf_1859_753344.txt-838-21_part_fic_1966_10474.txt-9144-22,Unrelated,"will war upon the principles he has sworn to maintain, and upon the property rights the protection of which are part of the compact of the Union. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
part_nf_1859_753344.txt-838-21_part_fic_2000_14544.txt-546-4,Identical,"will war upon the principles he has sworn to maintain, and upon the property rights the protection of which are part of the compact of the Union. || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
part_nf_1979_773997.txt-823-19_parts_fic_1847_7152.txt-704-37,Unrelated,"Since I don't, I apply a good thick coat of shellac (two parts shellac to one part denatured alcohol thinner) to all inside surfaces. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
part_nf_1984_774337.txt-1817-47_parts_news_2004_640284.txt-4-4,Unrelated,"At least some of these essential structural features, I suggest, are that it is a single system that is very unequal from one part to another and that it goes through this continuously uneven process of development in which the crises are as much a part? || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
part_nf_1991_746791.txt-112-1_parts_nf_1857_755095.txt-581-3,Unrelated,"The part of this Barosaurus skeleton in the National Museum consists of the last ten cervical vertebrae with ribs; three anterior dorsals; left scapula and humerus. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
part_nf_2004_746260.txt-192-2_part_mag_1846_524042.txt-173-25,Distantly Related,"should be part of a student's education (Lee 1967, 117, 121). || Where, however, a dull and spiritless millionaire, ambitious of notoriety without the talent to acquire legitimate reputation, happens to be a part proprietor of"
part_nf_2004_746398.txt-93-9_part_nf_1836_749613.txt-1941-9,Unrelated,"In the present study, the internal consistency of part A of the SYNCHROSKATE was calculated. || After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri."
parts_fic_1832_7177.txt-509-4_part_news_2006_636184.txt-14-2,Unrelated,"The folks in these parts have their own notions of the matter; but they don't like to speak freely on the subject. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
parts_fic_1834_7323.txt-3011-79_part_mag_1963_248804.txt-14-6,Distantly Related,"of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body. || If the injury was in a part of an arm or leg that could be dipped in water, it was dunked, then ice cubes were dropped into the water until the cycle of discomfort ended in numbness."
parts_fic_1834_7323.txt-3011-79_part_nf_2004_746398.txt-93-9,Distantly Related,"of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body. || In the present study, the internal consistency of part A of the SYNCHROSKATE was calculated."
parts_fic_1834_7323.txt-3011-79_parts_fic_1847_7152.txt-704-37,Unrelated,"of the Government, on 26th day of December, A. D. 1833 -- and printed for the use of all the citizens from Downingville to New Orleans, along the sea coast, and up the Missippi and Missouri, and so down the Lakes, and across by the Erie Canal to Albany, and along by the midde rout over New Jersey, Pensylvany, and Maryland, to Washington -- and away agin to all parts of creation, and to every body. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_fic_1835_1103.txt-4993-19_parts_nf_1857_755095.txt-581-3,Unrelated,"But the wisest and best of our philosophers hold that the entire system of which we are but insignificant parts, is based on certain immutable truths of a divine origin. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
parts_fic_1841_799.txt-2512-9_parts_mag_1829_553996.txt-397-44,Unrelated,"He who wishes to walk in the most peaceful parts of life with any serenity must screw himself up to resolution. || Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers."
parts_fic_1845_622.txt-3025-27_part_mag_1991_422282.txt-25-21,Unrelated,"Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
parts_fic_1845_622.txt-3025-27_part_nf_1841_747861.txt-823-13,Identical,"Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country. || A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. """
parts_fic_1847_7152.txt-704-37_part_fic_2000_14544.txt-546-4,Unrelated,"Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you. || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
parts_fic_1988_888.txt-425-4_parts_mag_1829_553996.txt-397-44,Identical,"I did not like parts of it much, but other portions were really splendid. || Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers."
parts_fic_1994_41339.txt-167-20_part_mag_1844_587318.txt-845-10,Unrelated,"One part aniline, three parts potassium hydroxide, and one part unknown poison yields one part phenylisocyanide, three parts potassium chloride, and three parts water. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
parts_fic_1994_41339.txt-167-20_parts_fic_1847_7152.txt-704-37,Unrelated,"One part aniline, three parts potassium hydroxide, and one part unknown poison yields one part phenylisocyanide, three parts potassium chloride, and three parts water. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_fic_2004_49116.txt-54-7_parts_news_2004_640284.txt-4-4,Identical,"We got us a saying in these parts: It's all good until the cow-pats hit the mechanical device for the rotary circulation of air. || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
parts_fic_2004_49116.txt-54-7_parts_nf_1857_755095.txt-581-3,Identical,"We got us a saying in these parts: It's all good until the cow-pats hit the mechanical device for the rotary circulation of air. || errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with."
parts_fic_2007_33510.txt-2-32_part_mag_1991_422282.txt-25-21,Unrelated,"I keep my eyes closed and turn toward him, stroking him softly, fingers skimming over his chest, his thighs, feathery touches light enough to wake up just the parts that matter. || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
parts_fic_2007_33510.txt-2-32_part_news_2006_636184.txt-14-2,Distantly Related,"I keep my eyes closed and turn toward him, stroking him softly, fingers skimming over his chest, his thighs, feathery touches light enough to wake up just the parts that matter. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
parts_fic_2009_36422.txt-25-3_part_nf_1967_773873.txt-354-11,Unrelated,"In several other parts of the world people are being denied their life, or stolen from their life to be sold. || We can be sure that the psalms played a very important part in the vocal aspect, i.e., the singing, of the Jewish"
parts_mag_1822_553396.txt-366-22_parts_fic_1847_7152.txt-704-37,Unrelated,"All parts of the tree are penetrated by pyrites of a brass yellow colour, disseminated through the most solid and stony parts of the interior, -- filling interstices in the outer rind, or investing its capillary pores. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_mag_1822_553396.txt-366-22_parts_news_2004_640284.txt-4-4,Unrelated,"All parts of the tree are penetrated by pyrites of a brass yellow colour, disseminated through the most solid and stony parts of the interior, -- filling interstices in the outer rind, or investing its capillary pores. || Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. """
parts_mag_1829_553996.txt-397-44_part_news_1976_732370.txt-5-12,Identical,"Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers. || Sources in Tehran said that Iran actually had been bearing a large part of the development costs of"
parts_mag_1829_553996.txt-397-44_parts_fic_1845_622.txt-1210-22,Closely Related,"Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers. || She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was"
parts_mag_1843_565254.txt-22-7_part_news_2006_636184.txt-14-2,Distantly Related,"The formation of historical associations in different parts of New England, are indications of an increasing interest. || It's part of Wilton Industries, which manufactures cake-decorating supplies."
parts_mag_1845_565443.txt-23-9_part_fic_1966_10474.txt-9144-22,Unrelated,"Statement of Bishop Meade, in reply to sonic parts of Bislop Onderdonk's Statement of Facts and Circumstances connected with his trial. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
parts_mag_1851_525904.txt-427-29_part_mag_1991_422282.txt-25-21,Unrelated,"* * * * * Thus Satan, talking to his nearest mate, With head uplift above the wave, and eyes That sparkling blazed; his other parts besides, Prone on the flood extended long and large, Lay floating many a rood. "" || When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an "" after-hours affair, "" a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply."
parts_mag_1857_556469.txt-54-12_part_fic_1987_10756.txt-5827-1,Distantly Related,"Early in the history of philosophy, the distinction between the two parts of knowledge furnished, the one by the reason, and the other by the sense, was apprehended, though not well understood or clearly defined. || The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it."
parts_mag_1859_556800.txt-66-5_part_fic_1835_7172.txt-4339-14,Identical,"The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures. || Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together."
parts_mag_1859_556800.txt-66-5_parts_fic_1847_7152.txt-704-37,Unrelated,"The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures. || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_mag_1971_491323.txt-31-34_part_mag_1844_587318.txt-845-10,Unrelated,"The Americans do not think that man and woman have either the duty or the right to per -- form the same offices, but they show an equal regard for both their respective parts; and. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
parts_mag_1993_425236.txt-48-9_parts_fic_1847_7152.txt-704-37,Distantly Related,"The idea was to try to re-create days and parts of the life of one of the forty-two men who have been at the center: what the President knew and when he knew it, what he heard, what he read, what he saw, what he said, what he || Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you."
parts_news_1991_654815.txt-110-6_part_fic_1966_10474.txt-9144-22,Unrelated,"I would focus on the negative parts when talking to the kids about the movie. || Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before."
parts_news_1997_621089.txt-202-25_part_mag_1844_587318.txt-845-10,Unrelated,"He deals with the parts of the uni verse and the whole of the universe, and he theorizes that things that look like separate parts of the universe emerge out of a pool, which he calls the common pool of information. || In various ways, besides the appropriation, by a part, of an undue share of the products, industry is barren of results, its activity is dissipated in profitless toil, and it is made a drudgery and curse."
parts_news_2004_640284.txt-4-4_part_fic_2000_14544.txt-546-4,Unrelated,"Building jewels in unexpected parts of London is the 37-year-old Ghanaian architect's stock in trade, making him one of the city's hottest stars in the field. "" || That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable."
