annotation_lbl,category,sentence
player_fic_1843_7155.txt-1334-5_players_nf_1833_747531.txt-1984-1,Closely Related,"The tresses of the lute player, though black as the bright Persian's ringlets, were as different from them in their nature and disposition as any things can be -- even the most dissimilar -- for they were parted evenly upon her forehead, and flowed down quite uncurled in long and wavy masses, actually resting in loose coils upon the velvet floor-cloth, as she sat near the English girl on a low ottoman, with her back to a great Venetian mirror, which reflected the contour of all her sloping shoulders down nearly to the waist. || The players upon these occasions were formed into two parties, distinguished by their dress, each displaying as much magnificence as their costume would allow; this consisted m a light waistcoat and cap, the cloak was thrown aside in order to give as much freedom as possible to the action of the performer."
player_fic_1844_7114.txt-1472-20_player_mag_1978_110781.txt-110-10,Closely Related,"The cards flew from her fingers, and the seventh time in succession the bankress was a loser, the player a winner! || We're going to put a greater burden on a player to know when to let up, when not to use his body or head as a weapon."
player_fic_1844_7114.txt-1647-20_Player_fic_2005_780529.txt-2279-8,Undecidable,"he said in an even tone that was singularly marked amid the buzz of those around him; for each player had now got to feel the affair to be his own, and to take an absorbing interest in every step that should now be taken. || HEATHER (CONT 'D) (to Card Player) This is your best card?"
player_fic_1844_7114.txt-1647-20_player_mag_1843_565272.txt-71-62,Distantly Related,"he said in an even tone that was singularly marked amid the buzz of those around him; for each player had now got to feel the affair to be his own, and to take an absorbing interest in every step that should now be taken. || Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. """
player_fic_1844_7114.txt-1647-20_player_mag_1991_387449.txt-234-17,Distantly Related,"he said in an even tone that was singularly marked amid the buzz of those around him; for each player had now got to feel the affair to be his own, and to take an absorbing interest in every step that should now be taken. || Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information."
player_fic_1844_7114.txt-1647-20_player_news_2000_627649.txt-202-17,Closely Related,"he said in an even tone that was singularly marked amid the buzz of those around him; for each player had now got to feel the affair to be his own, and to take an absorbing interest in every step that should now be taken. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_fic_1845_7170.txt-11079-11_player_mag_2005_417448.txt-232-24,Distantly Related,"She is now, as we judge, a singer and player of the first order, and has many pupils in town || If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player."
player_fic_1845_7170.txt-11079-11_player_news_2000_627649.txt-202-17,Closely Related,"She is now, as we judge, a singer and player of the first order, and has many pupils in town || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_fic_1849_7347.txt-3166-3_players_fic_1849_8065.txt-1143-10,Closely Related,"Although a moderate player, and what is termed an amateur, for want of better or more suitable phrase, Ernest was unusually skillful at cards, being quick at observation, and accustomed to all the games and tricks of the day. || There ' t was murdered, Unconscionably murdered by the players."
player_fic_1850_7171.txt-4473-10_players_mag_1822_553391.txt-123-36,Distantly Related,"Richard led off handsomely, and Madam was no mean player; but || The contrast of M. Colonne's with both the preceding is very striking: eyes, heads, chins, are incessantly turning towards the leader; there is an active communication between him and his players, as rapid and spasmodic as the working of an electric telegraph."
player_fic_1850_7304.txt-2361-5_players_mag_1995_426949.txt-34-1,Distantly Related,"If Marchand is such a player, I must be cool and cautious. || The players ' contracts have to be done in a sound financial way."
player_fic_1856_1562.txt-4096-55_Players_news_2000_627649.txt-1314-0,Undecidable,"You would encourage me, "" he said quietly, and in tones which, to the unnoteful ear, would have seemed natural enough, but which, knowing him as I did, were slightly sarcastic, and containing a deeper signification than they gave out: "" but you are the better player. || Players on or after Aug. 1, 1986 are eligible for the 14-year-old team, while players born on or after Aug. 1, 1987, are eligible for the 13-year-old team."
player_fic_1856_1562.txt-4096-55_player_nf_1834_747621.txt-34-4,Identical,"You would encourage me, "" he said quietly, and in tones which, to the unnoteful ear, would have seemed natural enough, but which, knowing him as I did, were slightly sarcastic, and containing a deeper signification than they gave out: "" but you are the better player. || In order that the player in the centre may know where the slipper is, it is occasionally tapped on the ground, and then suddenly handed to the right or left."
player_fic_1856_1562.txt-4096-55_players_mag_1975_431888.txt-523-6,Identical,"You would encourage me, "" he said quietly, and in tones which, to the unnoteful ear, would have seemed natural enough, but which, knowing him as I did, were slightly sarcastic, and containing a deeper signification than they gave out: "" but you are the better player. || I 'm not one of the players, "" said the Chief, who is 74."
player_fic_1859_270.txt-245-19_Players_news_1998_615330.txt-27-16,Undecidable,"I should not trust the counsel of a smart debater, any more than that of a good chess- player. || , they were attracted to being a part of a community with Georgia's only Tournament Players Club, a PGA Tour-managed facility. """
player_fic_1859_270.txt-245-19_player_fic_1962_4271.txt-108-11,Identical,"I should not trust the counsel of a smart debater, any more than that of a good chess- player. || You ought to send that stuff direct, "" the card player said. """
player_fic_1859_270.txt-245-19_players_news_2005_607662.txt-32-4,Identical,"I should not trust the counsel of a smart debater, any more than that of a good chess- player. || But Florida State's players still hear from their head coach frequently."
player_fic_1859_9192.txt-6816-6_players_nf_1834_747621.txt-180-16,Distantly Related,""" President Randolph is a great player, "" said Lord Slysir: "" he is bold, and boldness is greatness both in war and diplomacy. || A line 4s drawn about five yards from the holes, at which one of the players places himself, and bowls the ball into one of the holes."
player_fic_1962_4271.txt-108-11_players_fic_1850_9136.txt-28-24,Distantly Related,"You ought to send that stuff direct, "" the card player said. "" || But the people wanted them Inn-yards, houses without roofs, or extemporaneous enclosures at country fairs, were the ready theatres of strolling players."
player_fic_1992_29899.txt-15-25_player_fic_2004_31868.txt-198-7,Identical,"I sneaked out of school during morning milk break, bought the record, and broke into matron's room because she had a record player. || There was no tape in the tape player, and nothing in the mini-fridge but splits of Moet."
player_fic_1992_29899.txt-15-25_player_news_2000_627649.txt-202-17,Distantly Related,"I sneaked out of school during morning milk break, bought the record, and broke into matron's room because she had a record player. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_fic_1992_29899.txt-15-25_players_fic_1844_800.txt-1250-37,Distantly Related,"I sneaked out of school during morning milk break, bought the record, and broke into matron's room because she had a record player. || of the sword, - - points and fences disappear, and the youth finds himself in a more transparent atmosphere, wherein life is a less troublesome game, and not a misunderstanding rises between the players."
player_fic_1992_30681.txt-25-26_player_nf_1834_747621.txt-291-1,Closely Related,"was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace. || Every player who is touched, goes to the prison belonging to the opposite party, where he must remain until one of his own Iside be able to reach him, without being touched in his run from bounds to the prison, by any of the opposite party."
player_fic_1993_25036.txt-2086-4_player_mag_1987_487708.txt-92-23,Closely Related,"She introduced her bass player in a breathy voice as a man who had the biggest instrument she'd ever seen. || Jackson is who he is: no messiah, no S-person, certainly no saint, no great organizer or theoretician or team player."
player_fic_1993_53861.txt-263-8_player_fic_1833_7046.txt-6734-2,Distantly Related,"Buck "" Jackson, the junior varsity football player. || No other player whom I have heard has attempted these, except now and then; and should any one have made the trial in the various ways in which Kean gives them, no doubt he would have failed."
player_fic_1993_53861.txt-263-8_players_nf_1834_747621.txt-283-22,Identical,"Buck "" Jackson, the junior varsity football player. || This game may be played by five or nine on each side, and there is no objection to more or fewer players."
player_fic_2001_30165.txt-154-6_Player_fic_1855_604.txt-3943-23,Identical,"He was the most popular baseball player in the country at age twenty-three, with that good face, with his blond hair and blue eyes. || We can not, therefore, doubt Mr. Maelzel's ability, and we must necessarily suppose that he intentionally suffered his Chess Player to remain the same artificial and unnatural figure which Baron Kempelen (no doubt also through design) originally made it."
player_fic_2004_29720.txt-33-32_player_nf_1834_747621.txt-74-7,Distantly Related,"He slopped around in big T-shirts and oversized jeans, alternately grimacing and grinning at the music earphoned into his head from an improbably tiny device, an iPod or an M player. || not exceeding a yard; a second player throws another marble against the wall, endeavoring to make it rebound, so as to strike or come within a span of the first; if he can do neither, the first player takes up his own marble, and, in turn, strives to snop or span that of the second."
player_fic_2004_29720.txt-33-32_players_mag_1994_63618.txt-68-2,Distantly Related,"He slopped around in big T-shirts and oversized jeans, alternately grimacing and grinning at the music earphoned into his head from an improbably tiny device, an iPod or an M player. || Only nine players came out for the team last year, and none was named McDuffy. """
player_fic_2004_31868.txt-198-7_player_news_2000_627649.txt-202-17,Distantly Related,"There was no tape in the tape player, and nothing in the mini-fridge but splits of Moet. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_mag_1843_565272.txt-71-62_Player_news_1993_630359.txt-52-23,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || is a worthy followup to 1992's "" Short Fuse Blues, "" which broke Hole stateside with a rave review in Guitar Player magazine."
player_mag_1843_565272.txt-71-62_player_fic_1836_7053.txt-229-6,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || But as he walked from the player's modest dwelling, he experienced something of the calmness of despair."
player_mag_1843_565272.txt-71-62_player_fic_1841_799.txt-1809-16,Identical,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || If the poet write a true drama, then he is Caesar, and not the player of Caesar; then the selfsame strain of thought, emotion as pure, wit as subtle, motions as swift, mounting, extravagant, and a heart as great, self-sufficing, dauntless, which on the waves of its love and hope can uplift all that is reckoned solid and precious in the world, - - palaces, gardens, money, navies, kingdoms, - - marking its own incomparable worth by the slight it casts on these gauds of men; these all are his, and by the power of these he rouses the nations."
player_mag_1843_565272.txt-71-62_player_fic_1992_30681.txt-25-26,Distantly Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace."
player_mag_1843_565272.txt-71-62_player_mag_1991_387449.txt-234-17,Distantly Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information."
player_mag_1843_565272.txt-71-62_player_mag_2005_417448.txt-232-24,Distantly Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player."
player_mag_1843_565272.txt-71-62_player_news_2000_627649.txt-202-17,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_mag_1843_565272.txt-71-62_player_nf_1833_747531.txt-1407-18,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it"
player_mag_1843_565272.txt-71-62_player_nf_1834_747621.txt-357-38,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || If the player who is duck, can touch /q/ him after he has taken up his pebble, and before he reaches the offing, provided his own pebble remain on the large stone, then the player so touched, becomes duck."
player_mag_1843_565272.txt-71-62_players_mag_1984_326101.txt-12-15,Identical,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || The leads (Nick Nolte and JoBeth Williams) and a raft of good supporting players are simply set adrift, looking for a logical line to which their bedraggled characters might cling."
player_mag_1843_565272.txt-71-62_players_mag_1994_425778.txt-18-10,Distantly Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || And here's the real kicker: Because the key players are federally insured banks, every taxpayer in the country is on the line."
player_mag_1843_565272.txt-71-62_players_mag_1997_389166.txt-31-27,Closely Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture."
player_mag_1843_565272.txt-71-62_players_nf_2008_774810.txt-327-77,Distantly Related,"Yet even in the reign of Edward VI, there was an omen of a coming controversy when the excellent Ilooper refused to be consecrated bishop in the "" Aaronical habits, "" as they were styled, and was consequently imprisoned till he consented to a compromise, and accordingly made his appearance in his prelatical character "" like a new player on the stage, "" his upper garment a long scarlet chimere down to the feet, and under that a white linen rochet "" that covered all his shoulders, and a four-square cap upon his head. "" || By focusing resources // and expertise on a single product, a farmer could raise output and lower // costs; instead of buying different technologies for each of several crops or // animals, he now spread the costs of a single set of technologies -- for raising // corn, for example, or wheat -- over more bushels // To be sure, a more rationalized agriculture was far more reliant on // outside players."
player_mag_1963_492078.txt-28-12_player_mag_1963_248405.txt-21-14,Identical,On a couple of occasions he arranged for an 18-year-old Negro high-school player from Brooklyn to go out with white dates and thus land in Molinas's hip pocket for an entire college career. || Marcus was Sweden's tennis champion in the 1920s and is still an expert player; he also excels at pingpong.
player_mag_1963_492078.txt-28-12_players_mag_1960_431612.txt-115-16,Identical,"On a couple of occasions he arranged for an 18-year-old Negro high-school player from Brooklyn to go out with white dates and thus land in Molinas's hip pocket for an entire college career. || Tennis, a workingman's game in Australia, has inthe neighborhood of 300,000 registered tournament players and another 550,000 unregistered players?"
player_mag_1969_100601.txt-76-16_player_mag_1998_399437.txt-44-4,Identical,"// La Salle won a ball game -- 89-68 against Hofstra -- but lost a ball player, Ken Durrett, a 6 ' 7 "" sophomore with a scoring touch. || Kendall is a hard-nosed player who takes a lot of pride in his defense."
player_mag_1970_313865.txt-9-2_Player_mag_1967_218804.txt-16-18,Undecidable,"The only player who truly understands this kind of cartoon is not the blond, bland star but Severn Darden, a refugee from Chicago's improvisational Second City troupe. || He became the first man in history to win unanimous selection as the National League's Most Valuable Player."
player_mag_1970_313865.txt-9-2_Player_news_1993_600262.txt-295-1,Closely Related,"The only player who truly understands this kind of cartoon is not the blond, bland star but Severn Darden, a refugee from Chicago's improvisational Second City troupe. || UTAH Player of the year: Ben Melmeth, 6-10, Judge Memorial."
player_mag_1970_313865.txt-9-2_players_fic_1833_7058.txt-508-44,Identical,"The only player who truly understands this kind of cartoon is not the blond, bland star but Severn Darden, a refugee from Chicago's improvisational Second City troupe. || Neither will we disagree in our estimation of another very common and unamiable species of animal, to wit -- the noisy, coarse young man who is continually hanging about taverns drinking juleps, smoking cigars, canvassing the merits of plays and players, or wrangling and disputing about southern nullification -- a mixture of ruffianism and puppyism; the sort of person who is continually enjoying himself by getting into what he calls "" famous sprees "" or "" duced good larks, "" which means committing gratuitous impertinences and getting well kicked, beaten, and put into the watchhouse therefor; liquor only calls forth and fully developes the natural rankness of the thoughts and feelings of such a creature; and the sooner it kills him the pleasanter for society."
player_mag_1970_313865.txt-9-2_players_mag_2009_405435.txt-1-15,Distantly Related,"The only player who truly understands this kind of cartoon is not the blond, bland star but Severn Darden, a refugee from Chicago's improvisational Second City troupe. || The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home."
player_mag_1991_387449.txt-234-17_Player_news_1993_630359.txt-52-23,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || is a worthy followup to 1992's "" Short Fuse Blues, "" which broke Hole stateside with a rave review in Guitar Player magazine."
player_mag_1991_387449.txt-234-17_player_fic_1992_30681.txt-25-26,Identical,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace."
player_mag_1991_387449.txt-234-17_player_fic_2004_29720.txt-33-32,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || He slopped around in big T-shirts and oversized jeans, alternately grimacing and grinning at the music earphoned into his head from an improbably tiny device, an iPod or an M player."
player_mag_1991_387449.txt-234-17_player_fic_2009_36644.txt-534-12,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || With no time to question, he hurries to reprogram the CD player."
player_mag_1991_387449.txt-234-17_player_mag_2003_376656.txt-21-25,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || You have to rationalize its commitment to the warrior values that, nostalgized and bastardized, would help make Japan such a cruel and dangerous player on the world stage less than a century later."
player_mag_1991_387449.txt-234-17_player_mag_2005_417448.txt-232-24,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player."
player_mag_1991_387449.txt-234-17_player_news_1987_668828.txt-1-19,Closely Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || -- Benzoylecgnonine, a cocaine byproduct, was found in urine samples from the body of Texas-El Paso basketball player Hernell "" Jeep "" Jackson. """
player_mag_1991_387449.txt-234-17_player_news_2000_627649.txt-202-17,Closely Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_mag_1991_387449.txt-234-17_players_mag_2009_405435.txt-1-15,Distantly Related,"Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information. || The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home."
player_mag_1992_61839.txt-50-24_Players_news_1998_615330.txt-27-16,Undecidable,"Gant may be one of the National League's three best outfielders, and he has a chance this year to become the first player to have three 30-homer, 30-steal seasons in a row. || , they were attracted to being a part of a community with Georgia's only Tournament Players Club, a PGA Tour-managed facility. """
player_mag_1997_68233.txt-15-32_players_news_1999_603005.txt-28-1,Identical,"Frost, who had sat out the Cornhuskers ' previous series, returned to the huddle and heard what were believed to be the first concerted boos ever directed toward a home player in Memorial Stadium's 74-year history. "" || Seven players who could go the same route: * Carlos Delgado, Toronto Blue Jays."
player_mag_2000_75252.txt-22-3_player_mag_1969_100601.txt-76-16,Identical,"// That a player long considered a loner and something of an outcast has such devoted friends was but one of the revelations to come out of this Masters. || // La Salle won a ball game -- 89-68 against Hofstra -- but lost a ball player, Ken Durrett, a 6 ' 7 "" sophomore with a scoring touch."
player_mag_2003_376656.txt-21-25_player_news_2000_627649.txt-202-17,Distantly Related,"You have to rationalize its commitment to the warrior values that, nostalgized and bastardized, would help make Japan such a cruel and dangerous player on the world stage less than a century later. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_mag_2003_376656.txt-21-25_players_mag_1994_425778.txt-18-10,Closely Related,"You have to rationalize its commitment to the warrior values that, nostalgized and bastardized, would help make Japan such a cruel and dangerous player on the world stage less than a century later. || And here's the real kicker: Because the key players are federally insured banks, every taxpayer in the country is on the line."
player_mag_2005_417448.txt-232-24_player_fic_1992_29899.txt-15-25,Identical,"If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player. || I sneaked out of school during morning milk break, bought the record, and broke into matron's room because she had a record player."
player_mag_2005_417448.txt-232-24_player_mag_2006_385919.txt-27-40,Identical,"If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player. || We specified a Sedona EX, the better-equipped model of the line, with the optional equipment that most Sedona buyers will choose: power sliding side doors and rear hatch, as well as the rear-seat, headliner-mounted DVD player with two headphones-an essential"
player_mag_2005_417448.txt-232-24_player_news_2000_627649.txt-202-17,Distantly Related,"If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player. || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_mag_2005_417448.txt-232-24_player_nf_1834_747621.txt-306-2,Distantly Related,"If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player. || When a player is touched, the line separates, and the."
player_mag_2005_417448.txt-232-24_players_mag_1997_356208.txt-22-17,Identical,"If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player. || We think DVD will ramp up more quickly, "" says Briesch, who predicts 10 million players sold by decade's end."
player_mag_2006_112386.txt-19-14_player_fic_1836_7053.txt-667-9,Undecidable,"could hardly remember a visiting player being booed, let alone a St. Louis player. "" || I can say I certainly never will be a player."
player_mag_2006_112386.txt-19-14_player_fic_2001_30165.txt-154-6,Identical,"could hardly remember a visiting player being booed, let alone a St. Louis player. "" || He was the most popular baseball player in the country at age twenty-three, with that good face, with his blond hair and blue eyes."
player_mag_2006_112386.txt-19-14_players_nf_1840_768793.txt-1049-0,Distantly Related,"could hardly remember a visiting player being booed, let alone a St. Louis player. "" || players, and an attorney in the Sheriff's Court, London, -- obtained great notoriety by his ballads."
player_mag_2006_385919.txt-27-40_player_mag_2001_138500.txt-19-8,Distantly Related,"We specified a Sedona EX, the better-equipped model of the line, with the optional equipment that most Sedona buyers will choose: power sliding side doors and rear hatch, as well as the rear-seat, headliner-mounted DVD player with two headphones-an essential || He hits, he's our key defensive player, he's our most dangerous player on the power play, and no other big guy can skate as fast as he can."
player_mag_2006_385919.txt-27-40_players_fic_1850_7304.txt-572-24,Distantly Related,"We specified a Sedona EX, the better-equipped model of the line, with the optional equipment that most Sedona buyers will choose: power sliding side doors and rear hatch, as well as the rear-seat, headliner-mounted DVD player with two headphones-an essential || Among his other accomplishments, he possessed the most wonderful agility -- had belonged, at one time, to a company of strolling players, and his skill on tight and slack rope -- if we are to credit old stories -- would put to the blush the modern performances of the Ravels and Herr Cline."
player_news_1965_724715.txt-19-15_players_mag_1822_553391.txt-126-19,Identical,"Sox have given their center field berth to Ken Berry, a real slick defensive player. || lie leads with every nerve and muscle, and he seems to throw himself into every one of his players."
player_news_1981_668210.txt-14-11_players_nf_1834_747621.txt-180-16,Identical,"For purposes of player movement, the definition of a premier player has been tightly defined and excludes players with 12 years or more of service, those over 35 and any player who has been a free agent before. || A line 4s drawn about five yards from the holes, at which one of the players places himself, and bowls the ball into one of the holes."
player_news_1981_669238.txt-41-4_Player_fic_2005_780529.txt-2279-8,Undecidable,"// Said one former player who is now a big league pitching coach: "" Most ball players are like little kids. || HEATHER (CONT 'D) (to Card Player) This is your best card?"
player_news_1985_668647.txt-19-16_player_fic_1836_7052.txt-1521-3,Distantly Related,"In the story, Wayne Gretzky, the Oilers ' captain and the most dominant individual player in hockey history, said: "" I think the Hawks ' fans were a factor in their winning. || It is the player, the skilful artist, that gives reality to the pictures of the dramatic poet."
player_news_1985_668647.txt-19-16_players_nf_1859_748120.txt-2700-49,Distantly Related,"In the story, Wayne Gretzky, the Oilers ' captain and the most dominant individual player in hockey history, said: "" I think the Hawks ' fans were a factor in their winning. || I KNOW of no one who has acquired and begot this temperance of which Hamlet speaks, in the same degree with Mrs. Kemble; I know of nothing that more exactly describes the style and school of elocution in which she excels, than this advice to the players."
player_news_1995_638651.txt-27-25_player_nf_1834_747621.txt-74-42,Identical,"CENTRAL Pittsburgh (12-4, first) THE GOOD: It doesn't get any better than Rod Woodson at cornerback, the best defensive player and the best special-teams player in the league. || not exceeding a yard; a second player throws another marble against the wall, endeavoring to make it rebound, so as to strike or come within a span of the first; if he can do neither, the first player takes up his own marble, and, in turn, strives to snop or span that of the second."
player_news_1995_638651.txt-27-25_players_mag_1822_553391.txt-123-36,Closely Related,"CENTRAL Pittsburgh (12-4, first) THE GOOD: It doesn't get any better than Rod Woodson at cornerback, the best defensive player and the best special-teams player in the league. || The contrast of M. Colonne's with both the preceding is very striking: eyes, heads, chins, are incessantly turning towards the leader; there is an active communication between him and his players, as rapid and spasmodic as the working of an electric telegraph."
player_news_1995_641085.txt-21-11_Player_news_1993_630359.txt-52-23,Undecidable,"But there's certainly a disfiguration in the symmetry of a player's career numbers based on this. "" || is a worthy followup to 1992's "" Short Fuse Blues, "" which broke Hole stateside with a rave review in Guitar Player magazine."
