annotation_lbl,category,sentence
players_fic_1850_7304.txt-2438-13_player_news_1981_668210.txt-14-11,Closely Related,"Enough that, about ten o'clock at night, we find the rival players placed at the table; || For purposes of player movement, the definition of a premier player has been tightly defined and excludes players with 12 years or more of service, those over 35 and any player who has been a free agent before."
players_fic_1850_9136.txt-28-24_players_mag_1828_553906.txt-302-24,Identical,"But the people wanted them Inn-yards, houses without roofs, or extemporaneous enclosures at country fairs, were the ready theatres of strolling players. || She would playfully speak of the ancient Greek tragedies, which were to be enacted anew on the sta * of Athens by Grecian players; and medals were designed, if not executed, on the taking of Constantinople."
players_fic_1855_9098.txt-519-15_players_mag_1846_524089.txt-294-22,Identical,"Ma, you know, has an aversion to the grave silence imposed on the players. || A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates."
players_fic_1973_10570.txt-2597-9_player_fic_1992_29899.txt-15-25,Unrelated,"According to one of the rumors with which the players around the league liked to tease and taunt the Mundys, the office was tended only by an old woolly-haired janitor who came in to raise and lower the blackout shade each day, and to forward whatever mail had accumulated on to the exotic cities of Latin America, where the Mundy brothers were said to be recuperating from the hard winter of negotiation that had landed their ball club on the road. "" || I sneaked out of school during morning milk break, bought the record, and broke into matron's room because she had a record player."
players_fic_1995_53078.txt-338-25_players_mag_1846_524089.txt-294-22,Unrelated,"He longed for it the way little boys and girls long to be first picks for kickball teams, rather than among the last few players neither side's captain || A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates."
players_mag_1822_553391.txt-123-36_player_fic_2004_31868.txt-198-7,Unrelated,"The contrast of M. Colonne's with both the preceding is very striking: eyes, heads, chins, are incessantly turning towards the leader; there is an active communication between him and his players, as rapid and spasmodic as the working of an electric telegraph. || There was no tape in the tape player, and nothing in the mini-fridge but splits of Moet."
players_mag_1823_553496.txt-80-3_players_mag_1997_389166.txt-31-27,Closely Related,"// rius1 the players were, in consequence, banished from Italy. || She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture."
players_mag_1828_553906.txt-302-24_player_fic_1845_7170.txt-11079-11,Closely Related,"She would playfully speak of the ancient Greek tragedies, which were to be enacted anew on the sta * of Athens by Grecian players; and medals were designed, if not executed, on the taking of Constantinople. || She is now, as we judge, a singer and player of the first order, and has many pupils in town"
players_mag_1832_554166.txt-207-13_player_nf_1834_747621.txt-77-5,Unrelated,"boards and immovable scenery, went more to study the poet than the players. || In this case, a player may win his own marbles, as they are common stock when down, and take up which he pleases, to play with."
players_mag_1846_524089.txt-294-22_player_fic_1841_799.txt-1809-16,Distantly Related,"A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates. || If the poet write a true drama, then he is Caesar, and not the player of Caesar; then the selfsame strain of thought, emotion as pure, wit as subtle, motions as swift, mounting, extravagant, and a heart as great, self-sufficing, dauntless, which on the waves of its love and hope can uplift all that is reckoned solid and precious in the world, - - palaces, gardens, money, navies, kingdoms, - - marking its own incomparable worth by the slight it casts on these gauds of men; these all are his, and by the power of these he rouses the nations."
players_mag_1846_524089.txt-294-22_player_fic_1993_25036.txt-2086-4,Unrelated,"A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates. || She introduced her bass player in a breathy voice as a man who had the biggest instrument she'd ever seen."
players_mag_1846_524089.txt-294-22_players_mag_1976_491744.txt-194-5,Distantly Related,"A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates. || Frankly, he thought chess players were rather stupid."
players_mag_1963_249002.txt-7-21_players_nf_1859_748120.txt-2700-49,Closely Related,"Last week, as they prepared to back their choices with cash (and lots of it) in the annual players draft, the scouts of both professional leagues took time out to compile their dream team of the nation's top prospects. || I KNOW of no one who has acquired and begot this temperance of which Hamlet speaks, in the same degree with Mrs. Kemble; I know of nothing that more exactly describes the style and school of elocution in which she excels, than this advice to the players."
players_mag_1976_491744.txt-194-5_player_mag_1978_110781.txt-110-10,Closely Related,"Frankly, he thought chess players were rather stupid. || We're going to put a greater burden on a player to know when to let up, when not to use his body or head as a weapon."
players_mag_1978_320028.txt-3-2_player_mag_1978_110781.txt-110-10,Identical,"As two players tried to push him out of bounds on the Alabama 40-yd. || We're going to put a greater burden on a player to know when to let up, when not to use his body or head as a weapon."
players_mag_1984_326101.txt-12-15_player_nf_1833_747531.txt-2900-1,Unrelated,"The leads (Nick Nolte and JoBeth Williams) and a raft of good supporting players are simply set adrift, looking for a logical line to which their bedraggled characters might cling. || The player lays hold of this dub with both hands, raises it over his head, and as it descends strikes the ball."
players_mag_1984_326101.txt-12-15_players_fic_1836_7052.txt-949-60,Identical,"The leads (Nick Nolte and JoBeth Williams) and a raft of good supporting players are simply set adrift, looking for a logical line to which their bedraggled characters might cling. || read, (and all read in this our happy land;) this book will be sought after by the fair sex, inasmuch as it treats of the gay and the grave -- the good and bad -- of ladies, and of those who, next to soldiers, are the delight of ladies; we mean players; those lively, happy, delightful children of the mimic world, who present to the minds of youth a picture of enchanting power, ever varying and ever bright."
players_mag_1984_326101.txt-12-15_players_mag_2009_405435.txt-1-15,Unrelated,"The leads (Nick Nolte and JoBeth Williams) and a raft of good supporting players are simply set adrift, looking for a logical line to which their bedraggled characters might cling. || The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home."
players_mag_1993_135894.txt-36-8_player_fic_1844_7114.txt-1647-20,Distantly Related,"He is a calculating man who prepares his players to win, who doesn't stay with veterans past the point of their effectiveness, who is not afraid of playing kids and who lets his assistants coach. || he said in an even tone that was singularly marked amid the buzz of those around him; for each player had now got to feel the affair to be his own, and to take an absorbing interest in every step that should now be taken."
players_mag_1997_356208.txt-22-17_player_fic_1993_25036.txt-2086-4,Unrelated,"We think DVD will ramp up more quickly, "" says Briesch, who predicts 10 million players sold by decade's end. || She introduced her bass player in a breathy voice as a man who had the biggest instrument she'd ever seen."
players_mag_1997_356208.txt-22-17_players_mag_1997_389166.txt-31-27,Unrelated,"We think DVD will ramp up more quickly, "" says Briesch, who predicts 10 million players sold by decade's end. || She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture."
players_mag_1997_389166.txt-31-27_player_fic_1992_30681.txt-25-26,Identical,"She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture. || was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace."
players_mag_1997_392275.txt-133-24_players_news_2005_607662.txt-32-4,Identical,"The signature hole is the sixth, a downhill par three stretching to 206 yards from the tips but playing around 155 for most players. || But Florida State's players still hear from their head coach frequently."
players_mag_2002_80772.txt-61-11_players_fic_1847_7801.txt-60-20,Distantly Related,"whose good relationship with FIBA led to the introduction of NBA players to the Olympics in 1992. "" || Heard'st thou e'er poetic passion, Music-wrought to thrill the heart, Tamed by some insipid fashion, Or by players with false art?"
players_mag_2009_405435.txt-1-15_player_nf_1834_747621.txt-291-1,Unrelated,"The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home. || Every player who is touched, goes to the prison belonging to the opposite party, where he must remain until one of his own Iside be able to reach him, without being touched in his run from bounds to the prison, by any of the opposite party."
players_mag_2009_405435.txt-1-15_players_mag_1997_389166.txt-31-27,Unrelated,"The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home. || She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture."
players_mag_2009_405435.txt-1-15_players_news_2000_639446.txt-35-10,Unrelated,"The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home. || He always showed a decent touch while playing with skilled players with the Avs, often on a line with Joe Sakic, and now he is productive again. '"
players_news_1996_659232.txt-99-34_player_fic_1992_30681.txt-25-26,Unrelated,"In "" Bogey Plaza, ' the crew lounge, Tian Jiang, a world-class pianist performing on board, was playing pingpong with a German pastry chef, thoroughly ignored by the chess players at surrounding tables. || was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace."
players_news_2001_627702.txt-204-2_player_fic_1836_7053.txt-229-6,Unrelated,"Yet few players are willing to take, or work on, that mid-range jumper. "" || But as he walked from the player's modest dwelling, he experienced something of the calmness of despair."
players_news_2005_648986.txt-71-14_player_mag_1978_110781.txt-110-10,Identical,"Truth be told, coaches look forward to that All-Star break, just like players do, "" Popovich said. "" || We're going to put a greater burden on a player to know when to let up, when not to use his body or head as a weapon."
players_news_2006_607690.txt-28-12_players_fic_1836_7052.txt-949-60,Unrelated,"Bowden has used that extra money to sign a slew of low-cost players in hopes of boosting the franchise's depth. || read, (and all read in this our happy land;) this book will be sought after by the fair sex, inasmuch as it treats of the gay and the grave -- the good and bad -- of ladies, and of those who, next to soldiers, are the delight of ladies; we mean players; those lively, happy, delightful children of the mimic world, who present to the minds of youth a picture of enchanting power, ever varying and ever bright."
players_news_2007_637876.txt-55-20_player_fic_1992_30681.txt-25-26,Distantly Related,"Even as the Giants sagged in 1994 and ' 95, and attendance waned again in the wake of the players || was Joel who had poured everything he had into the firm for the past ten years, Joel who had single-handedly turned it into a major player in the marketplace."
players_news_2007_637876.txt-55-20_player_nf_1833_747531.txt-2900-1,Closely Related,"Even as the Giants sagged in 1994 and ' 95, and attendance waned again in the wake of the players || The player lays hold of this dub with both hands, raises it over his head, and as it descends strikes the ball."
players_news_2007_637876.txt-55-20_player_nf_1834_747621.txt-291-1,Identical,"Even as the Giants sagged in 1994 and ' 95, and attendance waned again in the wake of the players || Every player who is touched, goes to the prison belonging to the opposite party, where he must remain until one of his own Iside be able to reach him, without being touched in his run from bounds to the prison, by any of the opposite party."
players_news_2007_637876.txt-55-20_players_fic_1836_7052.txt-949-60,Unrelated,"Even as the Giants sagged in 1994 and ' 95, and attendance waned again in the wake of the players || read, (and all read in this our happy land;) this book will be sought after by the fair sex, inasmuch as it treats of the gay and the grave -- the good and bad -- of ladies, and of those who, next to soldiers, are the delight of ladies; we mean players; those lively, happy, delightful children of the mimic world, who present to the minds of youth a picture of enchanting power, ever varying and ever bright."
players_news_2007_637876.txt-55-20_players_news_2006_607690.txt-28-12,Identical,"Even as the Giants sagged in 1994 and ' 95, and attendance waned again in the wake of the players || Bowden has used that extra money to sign a slew of low-cost players in hopes of boosting the franchise's depth."
players_nf_1834_747621.txt-163-7_players_fic_1836_7052.txt-949-60,Unrelated,", be caught by any of the players of the opposite side, who are scattered about the field, he is out, and another takes his place. || read, (and all read in this our happy land;) this book will be sought after by the fair sex, inasmuch as it treats of the gay and the grave -- the good and bad -- of ladies, and of those who, next to soldiers, are the delight of ladies; we mean players; those lively, happy, delightful children of the mimic world, who present to the minds of youth a picture of enchanting power, ever varying and ever bright."
players_nf_1834_747621.txt-190-43_players_mag_1997_356208.txt-22-17,Unrelated,"A party who misses his aim a second time becomes a tenner; ' /q/ he who loses a third time, /a fifteener; ' and when four points are lost the player stands out The game goes on until all the players are out but one; who, of course, wins the game. || We think DVD will ramp up more quickly, "" says Briesch, who predicts 10 million players sold by decade's end."
players_nf_1834_747621.txt-232-29_players_mag_2009_405435.txt-1-15,Unrelated,"The striker endeavors to prevent this by hitting the ball with his bat; but if he strike it so that it is caught by any of the other players, he is out. || The scavengers arrive on college campuses like clockwork, in search of books, DVD players, barely worn clothes, lamps, couches and anything else that departing students didn't bother to take home."
players_nf_1834_747621.txt-276-19_players_mag_1976_491744.txt-194-5,Closely Related,"One volunteers to be the player, who is called Tag: it is the object of the other players to run from and avoid him. || Frankly, he thought chess players were rather stupid."
players_nf_1834_747621.txt-317-16_players_nf_1859_748120.txt-2700-49,Distantly Related,"The boy who arrives at the goal last is then to go in search of th players, after they have agaiji hid themselves. || I KNOW of no one who has acquired and begot this temperance of which Hamlet speaks, in the same degree with Mrs. Kemble; I know of nothing that more exactly describes the style and school of elocution in which she excels, than this advice to the players."
players_nf_1834_747621.txt-32-8_Player_news_1993_600262.txt-295-1,Distantly Related,"It must be observed, that if the players be of unequal weight, he who is the heavier, must, to preserve the due equilibrium, make his end of the plank shorter /z/ Several young persons sit on the ground in a circle, and one stands in the centre. || UTAH Player of the year: Ben Melmeth, 6-10, Judge Memorial."
players_nf_1834_747621.txt-32-8_players_news_2006_607690.txt-28-12,Unrelated,"It must be observed, that if the players be of unequal weight, he who is the heavier, must, to preserve the due equilibrium, make his end of the plank shorter /z/ Several young persons sit on the ground in a circle, and one stands in the centre. || Bowden has used that extra money to sign a slew of low-cost players in hopes of boosting the franchise's depth."
players_nf_2008_774810.txt-327-77_players_mag_1997_389166.txt-31-27,Distantly Related,"By focusing resources // and expertise on a single product, a farmer could raise output and lower // costs; instead of buying different technologies for each of several crops or // animals, he now spread the costs of a single set of technologies -- for raising // corn, for example, or wheat -- over more bushels // To be sure, a more rationalized agriculture was far more reliant on // outside players. || She maintains a whippet-thin body (thanks to regular running, even when she's facing 18 hours on a set) and pals around with industry players such as her agent Elaine Goldsmith-Thomas, who gets Roberts $12 million a picture."
prop_fic_1812_8652.txt-166-10_prop_mag_1976_431910.txt-23-21,Unrelated,"Gives me my son such as he was... the prop, The hope, the joy, and solace of my days, The object of my cares, increasing daily Yet bringing with each hour some new delight. || This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes."
prop_fic_1812_8652.txt-166-10_props_nf_1834_747938.txt-958-29,Unrelated,"Gives me my son such as he was... the prop, The hope, the joy, and solace of my days, The object of my cares, increasing daily Yet bringing with each hour some new delight. || , in general, than six inches from theground; but so well has the pruning been managed, that all the shoots are nearly vertical -- stakes or props are thus quite unnecessary, and are never used."
prop_fic_1812_8652.txt-1700-8_props_fic_1990_16190.txt-156-4,Unrelated,"'d me its brightest hope, its future prop. || It has two feathered props and only the left front wheel is down."
prop_fic_1812_8652.txt-1700-8_props_mag_1846_565511.txt-313-15,Unrelated,"'d me its brightest hope, its future prop. || How impotent it must have confessed their aid to be, who had no better props and buttresses to construct than these."
prop_fic_1812_8652.txt-1707-10_prop_fic_1836_7052.txt-4150-12,Identical,"No empire Hails me its brightest hope, its future prop; No love holds to my lips its cup of nectar; And that which was held, is to pieces dash'd, Ere I had tasted its contents. || Cheerful, pious, dutiful, and industrious; she was the prop of the paternal tree, that had not afforded her a due portion of its protecting influence, when its stem was vigorous, and its branches flourishing."
prop_fic_1812_8652.txt-1707-10_props_fic_1960_4443.txt-1803-14,Identical,"No empire Hails me its brightest hope, its future prop; No love holds to my lips its cup of nectar; And that which was held, is to pieces dash'd, Ere I had tasted its contents. || ... eating at until I was an empty shell, until I had no props left, until I wanted to die then and there, until I figured I had to die..."
prop_fic_1821_8837.txt-339-72_prop_nf_1815_747659.txt-290-15,Identical,"What most of all surprised me in this man was, that the decree had scarcely been made public, when he audaciously offered me his hand, threatening, should I reject it, to give me up to justice Alarmed by his threats, and disgusted by his importunity, I fled from the asylum whither he had beguiled me, and bent my course towards Lausanne, having no prop but my conscience, -- no || Perhaps an only son is taken from old, decrepit parents, the only earthly prop of their declining years; and with cold poverty and sorrow their gray hairs are brought down to the dust."
prop_fic_1821_8837.txt-339-72_props_fic_1854_9230.txt-3826-23,Unrelated,"What most of all surprised me in this man was, that the decree had scarcely been made public, when he audaciously offered me his hand, threatening, should I reject it, to give me up to justice Alarmed by his threats, and disgusted by his importunity, I fled from the asylum whither he had beguiled me, and bent my course towards Lausanne, having no prop but my conscience, -- no || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
prop_fic_1828_7245.txt-2986-54_props_mag_2005_418336.txt-5-25,Unrelated,"was not like Elizabeth; for though she heard the remark, she did not even change color, but went up to the boy, and put both arms about his neck with a smile, and gave him a hearty kiss.... and bid him be a good boy, and a prop for his widowed mother. || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_fic_1834_8313.txt-1593-8_prop_fic_1831_8376.txt-4413-52,Identical,"She twined Its riven tendrils round a surer prop, And reared its blighted blossoms toward that sky || T was evening; and the lamp, Set near, shone full upon her placid face, Its snowy white illuming, while they stood Gazing as on her loveliness in sleep, The enfeebled mother on the father's arm Heavily hanging, like the slender flower On its firm prop, when loaded down with rain Or morning dew."
prop_fic_1834_8313.txt-1593-8_prop_mag_1976_431910.txt-23-21,Unrelated,"She twined Its riven tendrils round a surer prop, And reared its blighted blossoms toward that sky || This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes."
prop_fic_1834_8313.txt-1593-8_props_mag_1964_271036.txt-5-8,Unrelated,"She twined Its riven tendrils round a surer prop, And reared its blighted blossoms toward that sky || When they all are pulling together, the props should generate enough direct lift to raise the plane vertically."
prop_fic_1835_1103.txt-4648-34_prop_mag_1974_491462.txt-214-8,Distantly Related,"There was another authority, or agent of the public, that is equally perched on the social beam, though not quite so dependent as the three just named, upon the main prop of the people -- being also propped by a mechanical disposition of the tripod itself. || Military justice must be military -- a disciplinary prop."
prop_fic_1835_1103.txt-4652-11_prop_mag_2002_398686.txt-12-27,Unrelated,"Everything seemed simple, for all was dependent on the common prop, at the base of the great social beam. || Our ship was hit several times (two holes in left wing flaps, several in fuselage, severed oil line in number three engine and bent prop)."
prop_fic_1835_7309.txt-3147-16_prop_fic_1835_1103.txt-4652-11,Identical,"It would have crushed the tories, by withdrawing the army whose presence had been their prop. || Everything seemed simple, for all was dependent on the common prop, at the base of the great social beam."
prop_fic_1836_7052.txt-4150-12_props_fic_1854_9230.txt-3826-23,Unrelated,"Cheerful, pious, dutiful, and industrious; she was the prop of the paternal tree, that had not afforded her a due portion of its protecting influence, when its stem was vigorous, and its branches flourishing. || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
prop_fic_1836_7052.txt-4150-12_props_fic_2007_51980.txt-175-11,Unrelated,"Cheerful, pious, dutiful, and industrious; she was the prop of the paternal tree, that had not afforded her a due portion of its protecting influence, when its stem was vigorous, and its branches flourishing. || Most of you can't find your way back without the props. """
prop_fic_1837_8325.txt-2392-23_prop_fic_1844_8787.txt-883-25,Identical,"and her features meek Subdued and silent sorrow speak, Yet still her arm in cheerful trust doth lean On faithful friendship's prop, -- that changeless evergreen. || Rienzi, when he thought His power the highest in the Roman state, Was crushed by sudden outbreak of the men He thought the prop of his authority."
prop_fic_1839_7024.txt-402-20_prop_fic_1821_8837.txt-339-72,Identical,"My feelings were almost too keen for endurance; the sudden overthrow of my hopes, left me without one prop; so deep and bitter was my grief, that I was denied the poor solace of tears. || What most of all surprised me in this man was, that the decree had scarcely been made public, when he audaciously offered me his hand, threatening, should I reject it, to give me up to justice Alarmed by his threats, and disgusted by his importunity, I fled from the asylum whither he had beguiled me, and bent my course towards Lausanne, having no prop but my conscience, -- no"
prop_fic_1839_7024.txt-402-20_props_fic_1999_28742.txt-254-3,Identical,"My feelings were almost too keen for endurance; the sudden overthrow of my hopes, left me without one prop; so deep and bitter was my grief, that I was denied the poor solace of tears. || They were the props of her life but she had no more sense of them than one does for the stage scenery of a play one saw ages ago then forgot."
prop_fic_1840_9329.txt-230-13_prop_mag_1976_431910.txt-23-21,Unrelated,"Rose, Rose, if you desert me, you, the last prop of my age, my heart will break. || This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes."
prop_fic_1844_8787.txt-883-25_prop_mag_1980_485877.txt-132-10,Identical,"Rienzi, when he thought His power the highest in the Roman state, Was crushed by sudden outbreak of the men He thought the prop of his authority. || The French themselves, advancing from-self-defence to-conquest, struck another prop away."
prop_fic_1844_8787.txt-883-25_props_mag_1964_271036.txt-5-8,Unrelated,"Rienzi, when he thought His power the highest in the Roman state, Was crushed by sudden outbreak of the men He thought the prop of his authority. || When they all are pulling together, the props should generate enough direct lift to raise the plane vertically."
prop_fic_1848_7992.txt-57-24_prop_fic_1821_8837.txt-339-72,Identical,"But as his bud became a flower, His selfish soul was gratified; He saw her wondrous beauty's power Would be the prop to raise his pride -- As vine the bending tree sustains, || What most of all surprised me in this man was, that the decree had scarcely been made public, when he audaciously offered me his hand, threatening, should I reject it, to give me up to justice Alarmed by his threats, and disgusted by his importunity, I fled from the asylum whither he had beguiled me, and bent my course towards Lausanne, having no prop but my conscience, -- no"
prop_fic_1848_8892.txt-372-30_prop_fic_1992_53585.txt-1005-19,Closely Related,"wants, indeed, Mrs. Haller may have relieved; but whether she has, or could have given as much as would purchase liberty for the son, the prop of his age -- Stra. || I have sought that moment out, or it has sought me, and I see him standing without prop in the deepening twilight, asking his father's friends to renounce the vengeance that a few hours before he himself had been furious to exact."
prop_fic_1848_8892.txt-372-30_prop_nf_1853_747976.txt-766-13,Closely Related,"wants, indeed, Mrs. Haller may have relieved; but whether she has, or could have given as much as would purchase liberty for the son, the prop of his age -- Stra. || stead of serving to suspend the tie-beam from the principals, is a prop to the latter."
prop_fic_1854_8328.txt-4254-6_props_fic_1847_1094.txt-3380-5,Unrelated,"He was thy pride -- the prop of thy renown -- The brightest jewel in thy dazzling crown; Thy battle-fields of liberty he trod, Holding thy soil in reverence next to God, And the proud triumphs of his matchless mind Are closely with thy heart-strings intertwined. || From below, these natural props tapered upward until gradually blended with the trunk itself."
prop_fic_1854_8328.txt-4254-6_props_fic_1854_9230.txt-3826-23,Closely Related,"He was thy pride -- the prop of thy renown -- The brightest jewel in thy dazzling crown; Thy battle-fields of liberty he trod, Holding thy soil in reverence next to God, And the proud triumphs of his matchless mind Are closely with thy heart-strings intertwined. || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
prop_fic_1860_9072.txt-2475-27_props_fic_1966_12053.txt-74-2,Distantly Related,"The factory buildings could not resist the force of the flood; the crash of falling timbers and stones could already be distinctly heard; one foundation prop after another was giving way; the tall bell-tower had taken an oblique inclination, and was tottering to its fall; the whole structure must soon be a ruinous heap, and yet Havilah had darted into its midst. || THE HELPER props the sign against the wall, lifts a box and turns for his trip below, leaving the poster grinning behind him."
prop_fic_1965_780079.txt-2652-12_PROPS_mag_2003_416114.txt-82-0,Unrelated,"But soon Wolfie was seen leaping up and down, cranking the prop by hand. || PROPS: A little extra beef in the flex eliminates tip and tail flop."
prop_fic_1965_780079.txt-2652-12_prop_mag_1845_587497.txt-301-16,Unrelated,"But soon Wolfie was seen leaping up and down, cranking the prop by hand. || But still it was "" the Old Guard, "" which had ever regarded itself the prop and pride of Bonaparte."
prop_fic_1965_780079.txt-2652-12_props_fic_2001_12941.txt-1528-13,Unrelated,"But soon Wolfie was seen leaping up and down, cranking the prop by hand. || Every morning the sun rises in the eastern horizon I give them their props."
prop_fic_1965_780079.txt-2652-12_props_mag_1992_408689.txt-121-25,Unrelated,"But soon Wolfie was seen leaping up and down, cranking the prop by hand. || Occupational therapists can teach an impaired person how to brush his teeth again or cook, and devise solutions to other problems by using such props as oversize buttons and grab bars for bathtubs."
prop_fic_1978_780156.txt-1780-16_prop_fic_1994_41307.txt-396-16,Unrelated,"He clutched Marcelino's hand, and the two stumbled off the set, underneath the prop braces, escaping into a portable restroom. || , and wore a skin hat and carried a club or a sword as a professional prop."
prop_fic_1978_780156.txt-1780-16_prop_nf_1826_747833.txt-3330-16,Closely Related,"He clutched Marcelino's hand, and the two stumbled off the set, underneath the prop braces, escaping into a portable restroom. || Nearly two months have elapsed since the hand of the Lord removed from me my earthly prop and comfort; and I can say, in the language of Mrs. Grant on a similar occasion, ' Mine is a growing sorrow."
prop_fic_1981_10674.txt-3797-34_prop_mag_1995_414330.txt-68-28,Unrelated,"His job was just to be the medium, to keep the client talking, to bring him back when he rambled or became incoherent, to be his sole friend and his sole prop in this unreal universe, the one who brought the truth forth -- like John Chancellor of Ottawa, who's he? || The two-stroke Mercury 50 we tested is competitively priced in its range, listing at $5,631 (including a one-year mechanical and three-year corrosion warranty, though the prop, instruments, and fuel tank are extra)."
prop_fic_2003_32366.txt-200-24_props_fic_1831_8376.txt-2883-3,Unrelated,"For this, an energetic talk that left the more sensitive among us queasy, Dr. Moses used a large plaster-of-paris eyeball as a prop; it swung hideously open in sections to reveal the veiny interior of the eye, uncomfortably suggesting a dissection. || Where the pillared props of heaven Glitter with eternal snows, Where no darkling clouds are driven, Where no fountain flows -- Far above the rolling thunder, When the surging storm Rent its sulphury folds asunder, We beheld thy form."
prop_mag_1822_553387.txt-139-18_props_nf_2005_747067.txt-148-23,Unrelated,"For the purpose of public instruction, we hold every man subject to taxation in proportion to his prop. || This process of adjustment from within was halted in 1874 by military defeat at the hands of the British, which removed the props that upheld Asante's success, ending the slave trade to the south and encouraging tributary states on the periphery to break away."
prop_mag_1845_522724.txt-88-29_prop_fic_1812_8652.txt-1700-8,Identical,"Bonaparte in his towering and unjust pride: allowed a single expression, strictly true, and springing from the very excellences of that character which made him the prop of his throne, to outweigh the years of service he had rendered and the glorious victories he had brought to his standard. || 'd me its brightest hope, its future prop."
prop_mag_1845_522724.txt-88-29_props_nf_1832_758144.txt-2561-24,Identical,"Bonaparte in his towering and unjust pride: allowed a single expression, strictly true, and springing from the very excellences of that character which made him the prop of his throne, to outweigh the years of service he had rendered and the glorious victories he had brought to his standard. || In vain would that man claim the tribute of patriotism who would labour to subvert these great pillars of human happiness, these firmest props of the destinies of men and citizens."
prop_mag_1846_555367.txt-455-36_props_fic_1990_16190.txt-156-4,Unrelated,"A portion of Europe, and ten of our own States, have been constrained to unsay what bad always been said before, and have tbrown away at once half the efficacy and the strongest prop of the honored institution. || It has two feathered props and only the left front wheel is down."
prop_mag_1847_565706.txt-262-17_prop_mag_1845_522996.txt-288-24,Identical,"him to our world, of the warmth and power to move and to engage, that prop. || In like manner here, both sides must part with some of their demands, in order that they may join in some accommodating prop?"
prop_mag_1850_565938.txt-283-32_prop_mag_1974_491462.txt-214-8,Closely Related,"They have made the discovery -- and it is one of moment-that beneath the uniform of standitig armies, warm, sympathizing human hearts are beating, arid that this apparertly firm prop of power may fail it in its need, and even help to hurl || Military justice must be military -- a disciplinary prop."
prop_mag_1973_479466.txt-82-12_props_fic_1994_41256.txt-181-40,Identical,"Even Beckett is overshadowed here, for he lacks California as a prop. || In six months she had gone from being a woman with a job and a little apartment and all the normal wardrobe and items -- clock radio, electric toothbrush, microwave -- that she had taken for granted as props of any normal life, to being a woman with a small suitcase she lugged about with her and a large fabric carryall."
prop_mag_1974_491462.txt-214-8_prop_fic_1992_53585.txt-1005-19,Closely Related,"Military justice must be military -- a disciplinary prop. || I have sought that moment out, or it has sought me, and I see him standing without prop in the deepening twilight, asking his father's friends to renounce the vengeance that a few hours before he himself had been furious to exact."
prop_mag_1974_491462.txt-214-8_props_fic_1827_7269.txt-1407-29,Closely Related,"Military justice must be military -- a disciplinary prop. || On each side The fields swell upwards to the hills; beyond, Above the hills, in the blue distance, rise The mighty columns with which earth props heaven."
prop_mag_1974_491462.txt-214-8_props_mag_2005_418336.txt-5-25,Unrelated,"Military justice must be military -- a disciplinary prop. || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_mag_1976_431910.txt-11-2_props_fic_1854_9230.txt-3826-23,Identical,"The monster prop, which cost $320,000, stretched a twisting 125 feet across its two fabricated aluminum-covered blades. || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
